Linha,Coluna,Temperatura_C
9,12,23.08
9,13,23.05
9,14,23.03
9,15,22.87
9,16,23.05
9,17,22.91
9,18,22.85
9,19,22.86
9,20,23.10
9,21,23.36
9,22,23.15
9,23,23.34
9,24,23.56
9,25,25.63
9,26,26.17
9,27,26.81
9,28,27.01
9,29,26.80
9,30,27.05
9,31,23.37
10,0,23.34
10,1,23.51
10,2,23.07
10,3,23.13
10,4,23.17
10,5,22.93
10,6,22.91
10,7,22.97
10,8,23.01
10,9,23.09
10,10,22.95
10,11,23.23
10,12,23.08
10,13,22.97
10,14,23.07
10,15,23.16
10,16,23.19
10,17,22.81
10,18,22.95
10,19,22.84
10,20,22.83
10,21,23.11
10,22,23.16
10,23,23.49
10,24,23.24
10,25,24.33
10,26,25.02
10,27,25.88
10,28,25.74
10,29,25.88
10,30,26.10
10,31,23.48
11,0,23.57
11,1,23.28
11,2,23.05
11,3,23.05
11,4,23.00
11,5,22.97
11,6,22.90
11,7,23.07
11,8,22.87
11,9,22.94
11,10,23.08
11,11,22.92
11,12,23.21
11,13,22.90
11,14,23.06
11,15,23.23
11,16,23.04
11,17,22.97
11,18,22.99
11,19,22.99
11,20,22.93
11,21,23.03
11,22,23.08
11,23,23.36
11,24,23.37
11,25,23.40
11,26,24.03
11,27,23.85
11,28,24.30
11,29,24.82
11,30,24.54
11,31,23.61
12,0,23.58
12,1,23.42
12,2,22.97
12,3,23.13
12,4,22.97
12,5,22.79
12,6,23.38
12,7,23.03
12,8,22.88
12,9,22.98
12,10,23.09
12,11,23.10
12,12,23.22
12,13,23.07
12,14,22.79
12,15,22.98
12,16,23.01
12,17,22.80
12,18,22.77
12,19,22.97
12,20,23.13
12,21,23.16
12,22,23.08
12,23,23.24
12,24,23.21
12,25,23.20
12,26,23.66
12,27,23.59
12,28,23.40
12,29,23.80
12,30,23.83
12,31,23.37
13,0,23.58
13,1,23.09
13,2,22.75
13,3,22.80
13,4,23.32
13,5,22.88
13,6,23.07
13,7,23.13
13,8,22.94
13,9,23.06
13,10,23.03
13,11,23.19
13,12,23.31
13,13,23.03
13,14,23.01
13,15,23.09
13,16,23.15
13,17,23.11
13,18,22.89
13,19,22.71
13,20,22.95
13,21,22.99
13,22,23.42
13,23,23.03
13,24,23.12
13,25,23.37
13,26,23.43
13,27,23.33
13,28,23.23
13,29,23.75
13,30,23.99
13,31,23.83
14,0,23.51
14,1,23.33
14,2,22.95
14,3,23.20
14,4,22.77
14,5,23.12
14,6,23.22
14,7,23.20
14,8,23.16
14,9,23.08
14,10,23.16
14,11,23.01
14,12,22.93
14,13,23.08
14,14,23.00
14,15,23.25
14,16,22.76
14,17,22.96
14,18,22.69
14,19,22.89
14,20,22.96
14,21,22.87
14,22,23.12
14,23,23.39
14,24,23.17
14,25,23.14
14,26,23.63
14,27,23.72
14,28,23.40
14,29,23.49
14,30,23.74
14,31,23.71
15,0,23.83
15,1,23.06
15,2,23.05
15,3,23.06
15,4,23.18
15,5,23.12
15,6,22.85
15,7,23.17
15,8,23.11
15,9,23.31
15,10,23.07
15,11,23.09
15,12,22.97
15,13,23.05
15,14,22.99
15,15,23.04
15,16,23.20
15,17,23.14
15,18,22.95
15,19,22.83
15,20,22.83
15,21,22.87
15,22,22.94
15,23,23.06
15,24,23.19
15,25,23.30
15,26,23.08
15,27,23.32
15,28,23.43
15,29,23.51
15,30,23.51
15,31,24.38
16,0,23.55
16,1,23.10
16,2,22.94
16,3,23.28
16,4,23.18
16,5,22.90
16,6,23.18
16,7,23.05
16,8,23.08
16,9,23.19
16,10,22.87
16,11,23.19
16,12,22.98
16,13,23.04
16,14,23.15
16,15,23.05
16,16,23.18
16,17,22.86
16,18,23.12
16,19,23.04
16,20,22.87
16,21,22.89
16,22,23.18
16,23,22.82
16,24,23.05
16,25,22.98
16,26,23.40
16,27,23.28
16,28,23.65
16,29,23.39
16,30,23.58
16,31,23.54
17,0,23.63
17,1,23.30
17,2,23.35
17,3,23.33
17,4,23.14
17,5,23.18
17,6,22.95
17,7,23.13
17,8,22.92
17,9,23.33
17,10,23.06
17,11,23.06
17,12,23.26
17,13,22.90
17,14,23.18
17,15,23.22
17,16,23.24
17,17,23.01
17,18,22.97
17,19,23.17
17,20,23.07
17,21,23.14
17,22,23.05
17,23,22.94
17,24,22.89
17,25,23.02
17,26,22.89
17,27,23.10
17,28,23.26
17,29,23.40
17,30,23.19
17,31,24.54
18,0,23.33
18,1,23.92
18,2,23.54
18,3,23.70
18,4,23.36
18,5,23.45
18,6,23.36
18,7,23.46
18,8,23.22
18,9,23.26
18,10,23.13
18,11,23.29
18,12,23.44
18,13,23.44
18,14,23.65
18,15,23.47
18,16,23.49
18,17,23.28
18,18,23.30
18,19,23.36
18,20,23.50
18,21,23.41
18,22,23.24
18,23,23.27
18,24,23.09
18,25,22.97
18,26,23.42
18,27,23.40
18,28,23.26
18,29,23.68
18,30,23.55
18,31,23.92
19,0,23.93
19,1,23.62
19,2,23.17
19,3,23.66
19,4,23.41
19,5,23.20
19,6,23.46
19,7,23.31
19,8,23.37
19,9,23.65
19,10,23.77
19,11,23.84
19,12,23.79
19,13,24.06
19,14,23.74
19,15,23.84
19,16,23.74
19,17,23.57
19,18,23.42
19,19,23.27
19,20,23.25
19,21,23.33
19,22,23.11
19,23,23.00
19,24,23.10
19,25,23.22
19,26,22.82
19,27,22.86
19,28,23.06
19,29,22.94
19,30,23.30
19,31,23.69
20,0,23.53
20,1,23.59
20,2,23.72
20,3,23.60
20,4,23.20
20,5,23.70
20,6,23.68
20,7,24.20
20,8,23.87
20,9,24.20
20,10,24.49
20,11,24.46
20,12,24.25
20,13,24.45
20,14,24.47
20,15,24.15
20,16,24.30
20,17,24.15
20,18,24.12
20,19,23.54
20,20,23.56
20,21,23.34
20,22,23.33
20,23,23.50
20,24,23.53
20,25,23.29
20,26,23.03
20,27,23.50
20,28,22.94
20,29,23.12
20,30,23.59
20,31,23.72
21,0,23.48
21,1,23.74
21,2,23.49
21,3,23.83
21,4,23.97
21,5,24.00
21,6,24.09
21,7,24.35
21,8,24.51
21,9,24.47
21,10,24.71
21,11,24.44
21,12,24.38
21,13,24.10
21,14,24.12
21,15,24.02
21,16,24.12
21,17,24.19
21,18,23.79
21,19,23.79
21,20,23.08
21,21,23.19
21,22,23.32
21,23,23.72
21,24,23.40
21,25,23.43
21,26,23.24
21,27,23.56
21,28,23.20
21,29,23.04
21,30,22.86
21,31,23.45
22,0,23.75
22,1,24.13
22,2,23.92
22,3,24.28
22,4,24.13
22,5,24.95
22,6,24.70
22,7,24.73
22,8,24.63
22,9,24.56
22,10,24.40
22,11,24.29
22,12,24.03
22,13,23.98
22,14,23.83
22,15,23.76
22,16,23.77
22,17,23.81
22,18,24.05
22,19,23.89
22,20,23.61
22,21,23.36
22,22,23.64
22,23,23.65
22,24,23.40
22,25,23.47
22,26,23.46
22,27,23.44
22,28,23.44
22,29,23.61
22,30,23.43
22,31,23.99
23,0,23.97
23,1,24.36
23,2,24.74
23,3,24.92
23,4,25.10
23,5,24.87
23,6,24.98
23,7,24.62
23,8,24.42
23,9,24.06
23,10,24.22
23,11,23.77
23,12,23.93
23,13,23.79
23,14,23.71
23,15,23.84
23,16,23.49
23,17,23.84
23,18,23.99
23,19,23.88
23,20,23.25
23,21,23.35
23,22,23.39
23,23,23.82
23,24,23.55
23,25,23.51
23,26,23.54
23,27,23.16
23,28,23.65
23,29,23.32
23,30,23.45
23,31,34.32
