Linha,Coluna,Temperatura_C
12,29,23.64
12,30,24.41
12,31,23.95
13,0,23.28
13,1,23.00
13,2,23.08
13,3,22.81
13,4,23.00
13,5,23.04
13,6,22.94
13,7,23.04
13,8,22.87
13,9,23.10
13,10,23.00
13,11,23.26
13,12,23.13
13,13,23.11
13,14,23.01
13,15,23.09
13,16,22.98
13,17,22.83
13,18,22.88
13,19,22.67
13,20,23.01
13,21,23.00
13,22,23.13
13,23,23.11
13,24,23.08
13,25,23.49
13,26,23.30
13,27,23.40
13,28,23.42
13,29,23.42
13,30,23.95
13,31,23.81
14,0,23.66
14,1,23.11
14,2,23.02
14,3,22.85
14,4,22.80
14,5,23.07
14,6,23.19
14,7,23.11
14,8,22.79
14,9,23.22
14,10,23.13
14,11,23.09
14,12,22.74
14,13,23.33
14,14,23.08
14,15,23.07
14,16,22.94
14,17,23.04
14,18,22.93
14,19,22.85
14,20,22.73
14,21,22.98
14,22,23.12
14,23,23.15
14,24,23.23
14,25,23.26
14,26,23.39
14,27,23.52
14,28,23.46
14,29,23.47
14,30,23.68
14,31,23.98
15,0,23.67
15,1,23.36
15,2,23.25
15,3,23.05
15,4,23.07
15,5,23.16
15,6,23.13
15,7,23.37
15,8,23.02
15,9,23.15
15,10,23.11
15,11,22.80
15,12,23.04
15,13,23.03
15,14,23.07
15,15,23.04
15,16,23.02
15,17,22.85
15,18,23.10
15,19,22.78
15,20,22.68
15,21,22.76
15,22,22.84
15,23,22.91
15,24,23.13
15,25,23.16
15,26,23.20
15,27,23.12
15,28,23.34
15,29,23.77
15,30,23.28
15,31,23.86
16,0,23.53
16,1,23.27
16,2,23.13
16,3,23.14
16,4,23.06
16,5,22.93
16,6,23.00
16,7,22.95
16,8,23.10
16,9,23.12
16,10,23.00
16,11,22.88
16,12,22.95
16,13,23.20
16,14,23.13
16,15,23.11
16,16,22.99
16,17,23.10
16,18,22.90
16,19,23.18
16,20,23.01
16,21,23.09
16,22,23.05
16,23,23.09
16,24,22.77
16,25,23.57
16,26,23.24
16,27,23.20
16,28,23.13
16,29,23.18
16,30,23.68
16,31,23.80
17,0,23.90
17,1,23.59
17,2,23.39
17,3,23.17
17,4,23.12
17,5,23.42
17,6,22.87
17,7,23.22
17,8,23.02
17,9,23.05
17,10,23.08
17,11,23.38
17,12,23.22
17,13,23.04
17,14,23.06
17,15,23.28
17,16,23.04
17,17,22.87
17,18,23.02
17,19,23.10
17,20,23.09
17,21,22.60
17,22,23.23
17,23,22.77
17,24,23.04
17,25,22.61
17,26,23.36
17,27,23.02
17,28,23.28
17,29,23.33
17,30,23.60
17,31,24.14
18,0,23.44
18,1,23.78
18,2,23.57
18,3,23.40
18,4,23.34
18,5,23.46
18,6,23.16
18,7,23.20
18,8,23.19
18,9,23.36
18,10,23.13
18,11,23.42
18,12,23.39
18,13,23.76
18,14,23.60
18,15,23.52
18,16,23.35
18,17,23.20
18,18,23.22
18,19,23.46
18,20,23.20
18,21,23.48
18,22,23.30
18,23,23.30
18,24,22.87
18,25,23.31
18,26,23.36
18,27,23.28
18,28,23.13
18,29,23.60
18,30,23.78
18,31,23.82
19,0,23.85
19,1,23.44
19,2,23.47
19,3,23.73
19,4,23.49
19,5,23.54
19,6,23.11
19,7,23.36
19,8,23.65
19,9,23.53
19,10,23.87
19,11,23.95
19,12,24.10
19,13,24.26
19,14,24.25
19,15,24.06
19,16,24.06
19,17,23.46
19,18,23.33
19,19,23.25
19,20,23.34
19,21,23.27
19,22,23.48
19,23,23.13
19,24,23.34
19,25,22.89
19,26,22.87
19,27,23.01
19,28,22.75
19,29,23.33
19,30,23.53
19,31,24.26
20,0,23.43
20,1,23.86
20,2,23.57
20,3,23.65
20,4,23.27
20,5,23.79
20,6,24.03
20,7,24.46
20,8,24.47
20,9,25.01
20,10,25.09
20,11,25.16
20,12,25.06
20,13,25.15
20,14,24.97
20,15,24.75
20,16,24.50
20,17,24.44
20,18,24.20
20,19,23.71
20,20,23.41
20,21,23.48
20,22,23.23
20,23,23.36
20,24,23.26
20,25,23.06
20,26,22.93
20,27,23.48
20,28,23.22
20,29,23.35
20,30,23.26
20,31,23.74
21,0,23.35
21,1,23.65
21,2,23.00
21,3,23.99
21,4,24.15
21,5,24.32
21,6,24.68
21,7,25.05
21,8,25.10
21,9,25.49
21,10,25.30
21,11,25.24
21,12,25.28
21,13,24.78
21,14,24.51
21,15,24.11
21,16,24.31
21,17,24.67
21,18,24.70
21,19,23.73
21,20,23.23
21,21,23.18
21,22,23.68
21,23,23.68
21,24,23.48
21,25,23.30
21,26,23.54
21,27,23.20
21,28,23.31
21,29,23.05
21,30,23.42
21,31,24.01
22,0,23.59
22,1,24.02
22,2,24.50
22,3,25.15
22,4,24.87
22,5,25.80
22,6,25.69
22,7,25.69
22,8,25.59
22,9,25.15
22,10,25.11
22,11,24.44
22,12,24.19
22,13,24.13
22,14,23.87
22,15,23.81
22,16,23.82
22,17,24.29
22,18,24.31
22,19,23.79
22,20,23.62
22,21,23.70
22,22,23.98
22,23,23.58
22,24,23.46
22,25,23.76
22,26,23.90
22,27,23.36
22,28,23.36
22,29,24.17
22,30,23.60
22,31,24.51
23,0,24.14
23,1,24.37
23,2,25.13
23,3,25.92
23,4,25.24
23,5,25.97
23,6,25.69
23,7,25.44
23,8,25.12
23,9,24.51
23,10,24.32
23,11,24.00
23,12,23.84
23,13,23.90
23,14,23.72
23,15,23.51
23,16,23.41
23,17,23.94
23,18,24.34
23,19,23.86
23,20,23.72
23,21,23.54
23,22,23.32
23,23,23.59
23,24,23.31
23,25,23.46
23,26,23.50
23,27,23.39
23,28,23.53
23,29,23.65
23,30,23.39
23,31,34.93
