Linha,Coluna,Temperatura_C
22,2,23.97
22,3,24.89
22,4,24.91
22,5,25.72
22,6,25.75
22,7,25.54
22,8,25.20
22,9,25.02
22,10,24.87
22,11,24.56
22,12,23.87
22,13,24.26
22,14,24.00
22,15,23.60
22,16,23.85
22,17,24.52
22,18,24.65
22,19,24.25
22,20,23.73
22,21,23.66
22,22,23.56
22,23,23.51
22,24,23.52
22,25,23.63
22,26,23.61
22,27,24.48
22,28,23.33
22,29,23.87
22,30,23.48
22,31,24.17
23,0,24.03
23,1,24.84
23,2,24.93
23,3,25.20
23,4,25.56
23,5,25.61
23,6,26.02
23,7,24.90
23,8,24.96
23,9,24.49
23,10,24.54
23,11,23.76
23,12,23.49
23,13,23.68
23,14,24.18
23,15,23.52
23,16,23.53
23,17,23.94
23,18,24.57
23,19,23.49
23,20,23.69
23,21,23.62
23,22,23.53
23,23,23.66
23,24,23.64
23,25,23.48
23,26,23.66
23,27,23.18
23,28,23.31
23,29,23.15
23,30,23.65
23,31,35.36
