Linha,Coluna,Temperatura_C
8,17,22.95
8,18,22.75
8,19,23.02
8,20,22.90
8,21,23.41
8,22,23.30
8,23,23.46
8,24,23.57
8,25,25.63
8,26,25.70
8,27,26.23
8,28,26.14
8,29,26.53
8,30,26.74
8,31,26.31
9,0,24.51
9,1,23.55
9,2,23.46
9,3,23.18
9,4,23.13
9,5,23.06
9,6,22.97
9,7,22.81
9,8,23.03
9,9,23.11
9,10,23.38
9,11,23.05
9,12,22.88
9,13,23.12
9,14,23.28
9,15,23.04
9,16,22.86
9,17,22.97
9,18,22.91
9,19,22.92
9,20,22.96
9,21,23.07
9,22,23.47
9,23,23.55
9,24,23.54
9,25,24.97
9,26,25.73
9,27,25.79
9,28,25.94
9,29,26.14
9,30,26.81
9,31,25.03
10,0,23.31
10,1,23.52
10,2,22.70
10,3,23.19
10,4,23.13
10,5,23.13
10,6,22.80
10,7,23.00
10,8,23.05
10,9,23.14
10,10,22.83
10,11,22.95
10,12,23.07
10,13,22.97
10,14,22.98
10,15,23.07
10,16,23.11
10,17,22.98
10,18,22.58
10,19,22.91
10,20,22.98
10,21,23.24
10,22,23.09
10,23,23.29
10,24,23.24
10,25,24.40
10,26,24.71
10,27,25.12
10,28,25.36
10,29,25.83
10,30,25.58
10,31,24.67
11,0,23.83
11,1,23.14
11,2,23.47
11,3,23.11
11,4,23.07
11,5,22.84
11,6,23.32
11,7,22.91
11,8,23.00
11,9,23.08
11,10,23.24
11,11,23.09
11,12,23.12
11,13,22.97
11,14,23.23
11,15,23.05
11,16,22.95
11,17,22.86
11,18,23.15
11,19,23.14
11,20,23.08
11,21,22.95
11,22,23.30
11,23,23.37
11,24,23.37
11,25,23.58
11,26,23.96
11,27,23.87
11,28,24.05
11,29,24.76
11,30,24.94
11,31,23.87
12,0,23.56
12,1,23.44
12,2,22.74
12,3,22.97
12,4,22.71
12,5,23.43
12,6,22.87
12,7,23.27
12,8,23.02
12,9,23.32
12,10,22.98
12,11,23.00
12,12,23.05
12,13,23.15
12,14,22.97
12,15,23.16
12,16,22.92
12,17,22.88
12,18,22.85
12,19,22.94
12,20,22.84
12,21,23.29
12,22,23.21
12,23,23.25
12,24,23.22
12,25,23.39
12,26,23.48
12,27,23.62
12,28,23.29
12,29,23.91
12,30,23.61
12,31,23.63
13,0,23.40
13,1,23.10
13,2,23.29
13,3,23.10
13,4,23.16
13,5,22.65
13,6,23.39
13,7,22.96
13,8,23.18
13,9,23.02
13,10,23.19
13,11,23.00
13,12,23.22
13,13,23.02
13,14,23.26
13,15,22.91
13,16,23.15
13,17,23.18
13,18,22.96
13,19,23.05
13,20,22.74
13,21,22.92
13,22,23.35
13,23,23.14
13,24,23.01
13,25,23.20
13,26,23.49
13,27,23.49
13,28,23.24
13,29,23.70
13,30,24.08
13,31,23.78
14,0,23.63
14,1,23.34
14,2,23.11
14,3,23.15
14,4,22.74
14,5,23.11
14,6,23.12
14,7,23.33
14,8,23.11
14,9,23.13
14,10,22.95
14,11,23.09
14,12,22.83
14,13,23.07
14,14,23.08
14,15,23.07
14,16,22.93
14,17,22.86
14,18,22.85
14,19,22.67
14,20,22.65
14,21,23.10
14,22,23.04
14,23,23.07
14,24,23.16
14,25,23.56
14,26,23.21
14,27,23.35
14,28,23.15
14,29,23.75
14,30,23.67
14,31,23.81
15,0,23.49
15,1,23.33
15,2,23.33
15,3,23.12
15,4,23.01
15,5,23.10
15,6,23.38
15,7,23.20
15,8,23.14
15,9,22.98
15,10,23.21
15,11,23.07
15,12,22.86
15,13,22.94
15,14,23.24
15,15,22.95
15,16,22.76
15,17,22.76
15,18,23.01
15,19,22.98
15,20,22.88
15,21,23.09
15,22,22.96
15,23,23.16
15,24,22.95
15,25,23.35
15,26,23.62
15,27,23.34
15,28,23.57
15,29,23.29
15,30,23.75
15,31,23.84
16,0,23.82
16,1,23.79
16,2,23.23
16,3,22.83
16,4,23.12
16,5,23.09
16,6,23.05
16,7,22.97
16,8,23.02
16,9,23.14
16,10,23.02
16,11,23.16
16,12,22.87
16,13,23.29
16,14,22.95
16,15,23.03
16,16,23.00
16,17,23.10
16,18,23.00
16,19,23.19
16,20,22.83
16,21,23.11
16,22,22.88
16,23,22.91
16,24,22.92
16,25,22.90
16,26,22.94
16,27,23.56
16,28,23.65
16,29,23.95
16,30,23.35
16,31,23.79
17,0,24.03
17,1,23.56
17,2,23.48
17,3,23.25
17,4,23.06
17,5,23.13
17,6,23.25
17,7,22.94
17,8,22.94
17,9,23.26
17,10,23.19
17,11,23.02
17,12,23.04
17,13,22.87
17,14,23.25
17,15,23.01
17,16,22.86
17,17,23.07
17,18,23.03
17,19,23.12
17,20,23.11
17,21,23.04
17,22,23.05
17,23,22.82
17,24,22.98
17,25,23.18
17,26,23.18
17,27,23.38
17,28,23.25
17,29,23.32
17,30,23.59
17,31,23.80
18,0,23.27
18,1,23.61
18,2,23.25
18,3,23.35
18,4,23.04
18,5,23.51
18,6,23.21
18,7,23.02
18,8,22.91
18,9,23.18
18,10,23.06
18,11,23.34
18,12,23.50
18,13,23.30
18,14,23.33
18,15,23.24
18,16,23.17
18,17,23.22
18,18,23.04
18,19,23.38
18,20,23.12
18,21,23.40
18,22,23.34
18,23,23.24
18,24,23.17
18,25,23.13
18,26,23.05
18,27,23.24
18,28,23.24
18,29,23.59
18,30,23.27
18,31,23.98
19,0,23.51
19,1,23.42
19,2,23.44
19,3,23.55
19,4,23.44
19,5,23.12
19,6,23.17
19,7,23.19
19,8,23.26
19,9,23.25
19,10,23.79
19,11,23.59
19,12,23.63
19,13,23.51
19,14,23.88
19,15,23.50
19,16,23.30
19,17,23.29
19,18,23.35
19,19,23.18
19,20,23.47
19,21,23.31
19,22,23.42
19,23,22.95
19,24,23.16
19,25,22.98
19,26,23.50
19,27,23.12
19,28,23.17
19,29,23.16
19,30,23.86
19,31,23.73
20,0,23.26
20,1,23.69
20,2,22.94
20,3,23.47
20,4,23.63
20,5,23.74
20,6,23.49
20,7,23.94
20,8,23.52
20,9,24.19
20,10,24.05
20,11,24.06
20,12,23.87
20,13,24.37
20,14,23.78
20,15,24.08
20,16,23.93
20,17,24.05
20,18,23.71
20,19,23.64
20,20,23.34
20,21,23.30
20,22,23.28
20,23,23.18
20,24,23.46
20,25,23.29
20,26,22.89
20,27,23.30
20,28,23.04
20,29,23.35
20,30,23.44
20,31,23.93
21,0,23.69
21,1,23.48
21,2,24.19
21,3,23.68
21,4,23.84
21,5,23.89
21,6,24.00
21,7,24.30
21,8,24.13
21,9,24.33
21,10,24.24
21,11,24.12
21,12,23.87
21,13,24.10
21,14,23.81
21,15,23.83
21,16,23.82
21,17,23.86
21,18,23.89
21,19,23.44
21,20,23.38
21,21,23.25
21,22,23.50
21,23,23.63
21,24,23.56
21,25,22.99
21,26,23.36
21,27,23.03
21,28,23.44
21,29,23.42
21,30,23.80
21,31,23.84
22,0,23.41
22,1,24.02
22,2,23.83
22,3,24.54
22,4,24.13
22,5,24.55
22,6,24.45
22,7,24.66
22,8,24.32
22,9,24.50
22,10,23.88
22,11,24.15
22,12,23.68
22,13,23.51
22,14,23.59
22,15,23.52
22,16,23.87
22,17,24.00
22,18,23.79
22,19,23.49
22,20,23.32
22,21,23.27
22,22,23.43
22,23,23.53
22,24,23.42
22,25,23.73
22,26,23.57
22,27,23.51
22,28,23.18
22,29,23.99
22,30,23.63
22,31,23.53
23,0,24.16
23,1,24.03
23,2,24.45
23,3,24.56
23,4,24.63
23,5,24.43
23,6,24.56
23,7,24.39
23,8,23.95
23,9,23.97
23,10,23.90
23,11,23.71
23,12,23.54
23,13,23.39
23,14,23.66
23,15,23.68
23,16,23.45
23,17,23.65
23,18,23.82
23,19,23.69
23,20,23.42
23,21,23.36
23,22,23.66
23,23,23.29
23,24,23.54
23,25,23.29
23,26,23.63
23,27,23.38
23,28,23.69
23,29,23.09
23,30,23.41
23,31,34.76
