Linha,Coluna,Temperatura_C
3,29,27.05
3,30,27.45
3,31,26.29
4,0,25.94
4,1,24.09
4,2,23.79
4,3,23.40
4,4,23.26
4,5,23.13
4,6,23.09
4,7,23.52
4,8,23.35
4,9,23.71
4,10,23.29
4,11,23.24
4,12,23.22
4,13,23.33
4,14,23.09
4,15,23.05
4,16,23.38
4,17,23.39
4,18,23.20
4,19,23.48
4,20,23.54
4,21,24.23
4,22,23.96
4,23,24.03
4,24,23.95
4,25,25.35
4,26,25.59
4,27,26.44
4,28,26.11
4,29,26.81
4,30,26.75
4,31,27.64
5,0,27.47
5,1,24.09
5,2,23.72
5,3,23.08
5,4,23.16
5,5,23.15
5,6,23.39
5,7,23.31
5,8,23.39
5,9,23.23
5,10,23.57
5,11,23.10
5,12,23.09
5,13,23.24
5,14,23.26
5,15,23.24
5,16,22.94
5,17,23.17
5,18,23.14
5,19,23.04
5,20,23.25
5,21,23.73
5,22,23.62
5,23,23.72
5,24,23.91
5,25,25.26
5,26,26.04
5,27,26.58
5,28,26.30
5,29,26.77
5,30,27.01
5,31,26.95
6,0,26.96
6,1,24.54
6,2,23.61
6,3,23.21
6,4,23.14
6,5,23.23
6,6,23.26
6,7,23.26
6,8,23.19
6,9,23.23
6,10,23.01
6,11,23.30
6,12,23.19
6,13,23.11
6,14,23.11
6,15,23.18
6,16,22.91
6,17,23.03
6,18,23.17
6,19,23.13
6,20,23.08
6,21,23.59
6,22,23.31
6,23,23.40
6,24,23.42
6,25,24.92
6,26,25.77
6,27,26.27
6,28,26.41
6,29,26.78
6,30,27.16
6,31,26.83
7,0,26.71
7,1,24.08
7,2,23.61
7,3,23.02
7,4,23.17
7,5,23.44
7,6,23.18
7,7,23.20
7,8,23.10
7,9,23.09
7,10,23.22
7,11,22.92
7,12,23.17
7,13,23.16
7,14,23.15
7,15,23.18
7,16,23.07
7,17,23.02
7,18,22.97
7,19,23.01
7,20,22.96
7,21,23.49
7,22,23.44
7,23,23.34
7,24,23.56
7,25,25.05
7,26,25.68
7,27,26.01
7,28,26.33
7,29,26.83
7,30,26.84
7,31,26.11
8,0,25.14
8,1,23.95
8,2,23.49
8,3,23.06
8,4,22.77
8,5,23.42
8,6,22.96
8,7,23.23
8,8,22.91
8,9,23.27
8,10,23.02
8,11,23.06
8,12,22.97
8,13,23.33
8,14,23.00
8,15,23.37
8,16,22.94
8,17,22.98
8,18,22.79
8,19,23.08
8,20,23.24
8,21,23.30
8,22,23.51
8,23,23.38
8,24,23.39
8,25,24.75
8,26,25.43
8,27,26.24
8,28,26.03
8,29,26.78
8,30,26.70
8,31,25.16
9,0,24.14
9,1,23.59
9,2,23.35
9,3,22.90
9,4,22.97
9,5,23.32
9,6,23.43
9,7,23.31
9,8,23.31
9,9,23.27
9,10,23.15
9,11,22.99
9,12,23.08
9,13,23.14
9,14,23.21
9,15,23.15
9,16,23.14
9,17,23.09
9,18,23.04
9,19,22.97
9,20,23.20
9,21,23.46
9,22,23.36
9,23,23.36
9,24,23.47
9,25,24.45
9,26,24.84
9,27,25.53
9,28,26.09
9,29,26.08
9,30,26.60
9,31,23.58
10,0,23.55
10,1,23.27
10,2,23.11
10,3,22.92
10,4,23.08
10,5,23.28
10,6,23.04
10,7,23.28
10,8,23.22
10,9,23.20
10,10,23.06
10,11,23.42
10,12,22.91
10,13,23.24
10,14,23.07
10,15,23.17
10,16,23.11
10,17,23.09
10,18,23.04
10,19,22.95
10,20,22.84
10,21,23.52
10,22,23.18
10,23,23.62
10,24,23.36
10,25,23.64
10,26,23.70
10,27,23.55
10,28,23.50
10,29,24.85
10,30,25.05
10,31,23.37
11,0,23.61
11,1,23.03
11,2,22.95
11,3,23.31
11,4,22.90
11,5,23.19
11,6,23.45
11,7,23.08
11,8,23.26
11,9,23.32
11,10,23.27
11,11,23.28
11,12,22.95
11,13,23.07
11,14,23.32
11,15,23.32
11,16,23.21
11,17,23.14
11,18,22.99
11,19,22.99
11,20,23.03
11,21,23.23
11,22,23.48
11,23,23.48
11,24,23.17
11,25,23.53
11,26,23.80
11,27,23.35
11,28,23.79
11,29,23.93
11,30,24.25
11,31,23.81
12,0,23.63
12,1,23.72
12,2,23.26
12,3,23.04
12,4,23.12
12,5,22.92
12,6,23.09
12,7,23.34
12,8,23.28
12,9,23.27
12,10,23.10
12,11,23.20
12,12,23.14
12,13,23.25
12,14,22.97
12,15,23.17
12,16,23.19
12,17,22.98
12,18,22.96
12,19,22.79
12,20,22.96
12,21,23.07
12,22,22.90
12,23,23.26
12,24,23.33
12,25,23.82
12,26,23.69
12,27,23.62
12,28,23.70
12,29,23.69
12,30,23.55
12,31,23.56
13,0,23.76
13,1,23.37
13,2,23.42
13,3,22.93
13,4,23.33
13,5,23.21
13,6,23.29
13,7,23.03
13,8,23.05
13,9,23.33
13,10,23.40
13,11,23.10
13,12,23.22
13,13,22.94
13,14,23.09
13,15,22.83
13,16,22.89
13,17,23.11
13,18,23.07
13,19,22.81
13,20,22.95
13,21,23.19
13,22,23.22
13,23,23.15
13,24,23.34
13,25,23.50
13,26,23.93
13,27,23.35
13,28,23.79
13,29,23.78
13,30,24.17
13,31,24.03
14,0,23.71
14,1,23.64
14,2,23.12
14,3,23.23
14,4,23.04
14,5,23.14
14,6,23.14
14,7,23.22
14,8,23.17
14,9,23.18
14,10,22.99
14,11,23.28
14,12,22.94
14,13,23.17
14,14,23.09
14,15,23.08
14,16,23.02
14,17,23.23
14,18,23.14
14,19,23.17
14,20,23.06
14,21,23.18
14,22,23.13
14,23,23.30
14,24,22.97
14,25,23.28
14,26,23.17
14,27,23.62
14,28,23.97
14,29,23.68
14,30,23.93
14,31,23.44
15,0,23.27
15,1,23.62
15,2,23.34
15,3,23.44
15,4,23.08
15,5,23.23
15,6,23.28
15,7,23.08
15,8,23.21
15,9,23.12
15,10,23.16
15,11,23.18
15,12,22.97
15,13,23.05
15,14,23.17
15,15,23.13
15,16,23.11
15,17,23.31
15,18,23.13
15,19,23.12
15,20,23.11
15,21,23.17
15,22,23.15
15,23,23.07
15,24,23.20
15,25,23.19
15,26,23.45
15,27,23.61
15,28,23.72
15,29,24.00
15,30,23.70
15,31,23.95
16,0,23.61
16,1,23.55
16,2,23.66
16,3,23.68
16,4,23.33
16,5,23.60
16,6,23.20
16,7,23.56
16,8,23.00
16,9,23.30
16,10,23.27
16,11,23.20
16,12,23.26
16,13,23.40
16,14,23.33
16,15,23.15
16,16,23.19
16,17,23.32
16,18,23.13
16,19,23.43
16,20,23.17
16,21,23.41
16,22,23.30
16,23,23.16
16,24,23.07
16,25,23.37
16,26,23.17
16,27,23.57
16,28,23.55
16,29,23.43
16,30,23.61
16,31,23.25
17,0,23.51
17,1,23.60
17,2,23.65
17,3,23.35
17,4,23.52
17,5,23.30
17,6,23.52
17,7,23.14
17,8,23.53
17,9,23.33
17,10,23.55
17,11,23.25
17,12,23.26
17,13,23.07
17,14,23.45
17,15,23.13
17,16,23.24
17,17,23.28
17,18,23.34
17,19,23.37
17,20,23.36
17,21,23.34
17,22,23.48
17,23,22.96
17,24,23.13
17,25,23.28
17,26,23.29
17,27,23.26
17,28,23.28
17,29,23.75
17,30,23.69
17,31,23.93
18,0,23.39
18,1,24.10
18,2,23.57
18,3,23.22
18,4,23.27
18,5,23.70
18,6,23.73
18,7,23.69
18,8,23.45
18,9,23.56
18,10,23.44
18,11,23.59
18,12,23.46
18,13,23.64
18,14,23.85
18,15,23.76
18,16,23.41
18,17,23.38
18,18,23.40
18,19,23.57
18,20,23.01
18,21,23.63
18,22,23.58
18,23,23.40
18,24,23.23
18,25,23.12
18,26,23.32
18,27,23.15
18,28,23.74
18,29,23.56
18,30,23.58
18,31,23.45
19,0,23.47
19,1,23.63
19,2,23.63
19,3,23.41
19,4,23.05
19,5,23.44
19,6,23.47
19,7,23.42
19,8,23.59
19,9,23.64
19,10,23.97
19,11,23.84
19,12,23.89
19,13,23.96
19,14,24.12
19,15,23.75
19,16,23.84
19,17,23.36
19,18,23.52
19,19,23.47
19,20,23.56
19,21,23.44
19,22,23.67
19,23,23.47
19,24,23.23
19,25,23.36
19,26,23.37
19,27,22.73
19,28,23.09
19,29,23.64
19,30,24.17
19,31,23.73
20,0,23.59
20,1,23.78
20,2,23.76
20,3,24.03
20,4,23.64
20,5,23.98
20,6,23.70
20,7,24.22
20,8,24.22
20,9,24.64
20,10,24.61
20,11,24.36
20,12,24.16
20,13,24.36
20,14,24.28
20,15,24.16
20,16,24.21
20,17,24.05
20,18,24.02
20,19,23.66
20,20,23.58
20,21,23.93
20,22,23.70
20,23,23.65
20,24,23.43
20,25,23.45
20,26,23.48
20,27,23.38
20,28,23.29
20,29,23.70
20,30,23.63
20,31,24.11
21,0,23.16
21,1,24.22
21,2,23.97
21,3,23.70
21,4,23.99
21,5,24.13
21,6,24.35
21,7,24.47
21,8,24.40
21,9,24.58
21,10,24.60
21,11,24.44
21,12,24.38
21,13,24.30
21,14,24.53
21,15,23.72
21,16,23.81
21,17,23.97
21,18,24.21
21,19,23.58
21,20,23.30
21,21,23.31
21,22,23.57
21,23,23.35
21,24,23.54
21,25,23.57
21,26,23.54
21,27,23.74
21,28,23.54
21,29,23.42
21,30,23.63
21,31,24.07
22,0,23.82
22,1,24.00
22,2,24.13
22,3,24.60
22,4,24.32
22,5,24.83
22,6,24.87
22,7,24.87
22,8,24.78
22,9,24.69
22,10,24.66
22,11,24.19
22,12,23.94
22,13,24.10
22,14,23.74
22,15,23.89
22,16,23.67
22,17,24.27
22,18,23.95
22,19,23.67
22,20,23.52
22,21,23.63
22,22,23.66
22,23,23.67
22,24,23.30
22,25,24.09
22,26,23.64
22,27,23.80
22,28,23.15
22,29,24.03
22,30,23.29
22,31,23.59
23,0,24.00
23,1,24.18
23,2,24.75
23,3,24.47
23,4,24.54
23,5,25.13
23,6,24.85
23,7,24.23
23,8,24.42
23,9,24.05
23,10,24.34
23,11,24.00
23,12,24.04
23,13,23.77
23,14,24.04
23,15,23.61
23,16,23.82
23,17,23.82
23,18,24.10
23,19,23.64
23,20,23.50
23,21,23.73
23,22,23.78
23,23,23.42
23,24,23.69
23,25,23.21
23,26,23.86
23,27,23.52
23,28,23.66
23,29,23.52
23,30,24.07
23,31,34.27
