Linha,Coluna,Temperatura_C
14,8,22.87
14,9,22.91
14,10,23.17
14,11,23.29
14,12,22.94
14,13,23.09
14,14,22.91
14,15,23.09
14,16,22.85
14,17,23.07
14,18,23.05
14,19,22.99
14,20,22.78
14,21,22.88
14,22,22.91
14,23,23.08
14,24,22.84
14,25,23.38
14,26,23.61
14,27,23.32
14,28,23.25
14,29,23.78
14,30,24.01
14,31,23.83
15,0,23.81
15,1,23.57
15,2,22.78
15,3,23.28
15,4,23.41
15,5,23.21
15,6,23.17
15,7,22.76
15,8,23.11
15,9,23.11
15,10,23.26
15,11,22.99
15,12,22.89
15,13,23.13
15,14,23.09
15,15,22.95
15,16,23.12
15,17,23.13
15,18,22.87
15,19,23.20
15,20,23.21
15,21,22.95
15,22,22.95
15,23,22.94
15,24,23.19
15,25,23.39
15,26,23.43
15,27,23.56
15,28,23.82
15,29,23.46
15,30,23.47
15,31,24.05
16,0,23.23
16,1,23.51
16,2,23.61
16,3,23.66
16,4,23.05
16,5,23.02
16,6,23.28
16,7,23.16
16,8,22.99
16,9,23.20
16,10,23.07
16,11,23.39
16,12,23.07
16,13,23.14
16,14,23.15
16,15,23.25
16,16,23.28
16,17,23.14
16,18,23.03
16,19,23.44
16,20,23.16
16,21,23.30
16,22,23.18
16,23,23.04
16,24,22.93
16,25,23.22
16,26,23.38
16,27,23.27
16,28,23.35
16,29,23.53
16,30,23.69
16,31,23.50
17,0,23.60
17,1,23.54
17,2,23.61
17,3,23.43
17,4,23.25
17,5,23.61
17,6,23.05
17,7,23.22
17,8,23.22
17,9,23.51
17,10,23.06
17,11,23.33
17,12,23.08
17,13,23.16
17,14,23.37
17,15,23.31
17,16,23.16
17,17,23.37
17,18,23.16
17,19,23.36
17,20,23.46
17,21,23.32
17,22,23.16
17,23,22.93
17,24,23.11
17,25,22.99
17,26,23.01
17,27,23.21
17,28,23.10
17,29,23.35
17,30,23.47
17,31,24.03
18,0,23.63
18,1,23.62
18,2,23.80
18,3,23.57
18,4,23.11
18,5,23.21
18,6,23.47
18,7,23.46
18,8,23.22
18,9,23.56
18,10,23.42
18,11,23.69
18,12,23.35
18,13,23.45
18,14,23.46
18,15,23.49
18,16,23.40
18,17,23.29
18,18,23.58
18,19,23.47
18,20,23.30
18,21,23.20
18,22,23.56
18,23,23.27
18,24,23.20
18,25,23.47
18,26,23.14
18,27,23.39
18,28,23.24
18,29,23.66
18,30,23.49
18,31,24.03
19,0,23.41
19,1,23.42
19,2,23.29
19,3,23.24
19,4,23.15
19,5,23.64
19,6,23.56
19,7,23.40
19,8,23.69
19,9,23.52
19,10,23.57
19,11,23.54
19,12,23.98
19,13,23.94
19,14,23.84
19,15,23.84
19,16,23.74
19,17,23.45
19,18,23.32
19,19,23.46
19,20,23.35
19,21,23.41
19,22,23.21
19,23,23.21
19,24,23.33
19,25,23.31
19,26,23.33
19,27,23.11
19,28,23.18
19,29,23.38
19,30,23.42
19,31,23.65
20,0,22.82
20,1,23.41
20,2,23.40
20,3,23.99
20,4,23.46
20,5,23.70
20,6,23.91
20,7,24.20
20,8,23.98
20,9,24.42
20,10,24.38
20,11,24.56
20,12,24.25
20,13,24.05
20,14,24.16
20,15,24.06
20,16,24.10
20,17,24.15
20,18,23.90
20,19,23.54
20,20,23.12
20,21,23.22
20,22,23.78
20,23,23.62
20,24,23.14
20,25,23.41
20,26,23.14
20,27,23.63
20,28,22.91
20,29,23.09
20,30,23.53
20,31,23.65
21,0,23.78
21,1,24.14
21,2,23.31
21,3,24.06
21,4,23.81
21,5,23.70
21,6,24.08
21,7,24.44
21,8,24.27
21,9,24.66
21,10,24.37
21,11,24.31
21,12,24.17
21,13,24.07
21,14,24.01
21,15,23.91
21,16,23.91
21,17,24.06
21,18,23.89
21,19,23.66
21,20,23.51
21,21,23.63
21,22,23.31
21,23,23.69
21,24,23.38
21,25,23.66
21,26,23.21
21,27,23.20
21,28,23.64
21,29,23.14
21,30,23.36
21,31,23.79
22,0,24.27
22,1,23.76
22,2,23.55
22,3,24.70
22,4,24.12
22,5,24.93
22,6,24.55
22,7,24.85
22,8,24.38
22,9,24.31
22,10,24.51
22,11,24.06
22,12,23.92
22,13,23.86
22,14,23.82
22,15,23.87
22,16,23.43
22,17,23.80
22,18,24.04
22,19,23.89
22,20,23.48
22,21,23.48
22,22,23.87
22,23,23.90
22,24,23.38
22,25,23.45
22,26,23.57
22,27,23.90
22,28,23.23
22,29,23.56
22,30,23.36
22,31,23.87
23,0,24.29
23,1,24.25
23,2,24.35
23,3,24.85
23,4,24.92
23,5,25.35
23,6,24.95
23,7,24.57
23,8,24.27
23,9,24.25
23,10,24.32
23,11,23.73
23,12,23.57
23,13,23.97
23,14,23.69
23,15,23.58
23,16,23.58
23,17,23.79
23,18,23.85
23,19,23.60
23,20,23.71
23,21,23.81
23,22,23.49
23,23,23.77
23,24,23.65
23,25,23.59
23,26,23.65
23,27,23.76
23,28,23.76
23,29,23.21
23,30,23.56
23,31,34.37
