Linha,Coluna,Temperatura_C
8,18,30.46
8,19,29.68
8,20,26.57
8,21,25.59
8,22,25.30
8,23,25.31
8,24,25.16
8,25,24.62
8,26,24.83
8,27,25.23
8,28,24.80
8,29,24.65
8,30,25.01
8,31,25.10
9,0,24.43
9,1,24.07
9,2,24.67
9,3,24.45
9,4,24.41
9,5,24.36
9,6,24.63
9,7,24.86
9,8,24.77
9,9,24.67
9,10,24.98
9,11,24.84
9,12,25.17
9,13,25.77
9,14,30.65
9,15,31.86
9,16,31.09
9,17,31.19
9,18,31.47
9,19,30.62
9,20,26.88
9,21,25.99
9,22,25.31
9,23,25.25
9,24,25.00
9,25,25.02
9,26,24.99
9,27,24.78
9,28,24.34
9,29,24.73
9,30,24.75
9,31,24.86
10,0,24.60
10,1,24.40
10,2,24.38
10,3,24.72
10,4,24.81
10,5,24.71
10,6,24.61
10,7,25.09
10,8,24.65
10,9,24.86
10,10,24.91
10,11,24.99
10,12,25.58
10,13,26.18
10,14,30.39
10,15,31.58
10,16,29.78
10,17,30.27
10,18,32.04
10,19,31.73
10,20,27.70
10,21,26.08
10,22,25.38
10,23,25.34
10,24,25.03
10,25,24.89
10,26,24.91
10,27,25.22
10,28,25.03
10,29,24.04
10,30,25.08
10,31,24.94
11,0,24.83
11,1,24.45
11,2,24.50
11,3,24.56
11,4,24.45
11,5,24.17
11,6,24.82
11,7,25.07
11,8,24.72
11,9,24.70
11,10,24.90
11,11,24.66
11,12,25.59
11,13,26.21
11,14,31.97
11,15,32.56
11,16,31.99
11,17,32.01
11,18,32.65
11,19,32.35
11,20,27.44
11,21,26.15
11,22,25.35
11,23,25.24
11,24,24.88
11,25,24.90
11,26,24.88
11,27,25.20
11,28,24.41
11,29,24.60
11,30,24.90
11,31,24.77
12,0,24.81
12,1,24.04
12,2,24.67
12,3,24.46
12,4,24.42
12,5,24.14
12,6,24.87
12,7,25.01
12,8,24.89
12,9,24.62
12,10,24.67
12,11,24.95
12,12,25.26
12,13,26.04
12,14,32.05
12,15,32.56
12,16,33.00
12,17,32.71
12,18,32.66
12,19,31.65
12,20,27.17
12,21,26.22
12,22,25.58
12,23,25.23
12,24,24.97
12,25,24.83
12,26,24.85
12,27,25.31
12,28,24.83
12,29,24.52
12,30,24.99
12,31,25.30
13,0,24.23
13,1,24.30
13,2,24.95
13,3,24.49
13,4,24.18
13,5,24.35
13,6,24.70
13,7,24.80
13,8,24.76
13,9,24.57
13,10,24.71
13,11,24.79
13,12,25.50
13,13,25.86
13,14,31.90
13,15,32.55
13,16,32.84
13,17,32.91
13,18,32.35
13,19,31.02
13,20,26.73
13,21,26.39
13,22,25.77
13,23,25.56
13,24,25.36
13,25,24.84
13,26,25.21
13,27,24.96
13,28,24.67
13,29,24.60
13,30,24.89
13,31,25.00
14,0,24.73
14,1,24.55
14,2,24.73
14,3,24.45
14,4,24.62
14,5,24.30
14,6,24.68
14,7,24.85
14,8,24.59
14,9,24.32
14,10,24.69
14,11,25.11
14,12,26.21
14,13,26.59
14,14,31.26
14,15,32.29
14,16,33.15
14,17,32.96
14,18,32.63
14,19,31.61
14,20,28.11
14,21,27.17
14,22,26.10
14,23,25.88
14,24,25.24
14,25,25.05
14,26,24.79
14,27,25.02
14,28,24.96
14,29,24.38
14,30,24.99
14,31,25.55
15,0,24.41
15,1,24.98
15,2,24.81
15,3,24.94
15,4,24.33
15,5,24.34
15,6,24.86
15,7,24.69
15,8,24.44
15,9,24.35
15,10,25.45
15,11,25.84
15,12,28.26
15,13,28.95
15,14,31.17
15,15,31.78
15,16,32.67
15,17,32.91
15,18,32.63
15,19,31.75
15,20,29.30
15,21,28.50
15,22,26.75
15,23,26.02
15,24,25.32
15,25,25.17
15,26,25.27
15,27,24.95
15,28,25.06
15,29,24.92
15,30,24.96
15,31,24.69
16,0,25.27
16,1,25.07
16,2,25.35
16,3,25.02
16,4,24.86
16,5,24.97
16,6,25.41
16,7,25.19
16,8,25.43
16,9,25.05
16,10,26.25
16,11,27.80
16,12,30.22
16,13,30.35
16,14,31.05
16,15,32.05
16,16,32.68
16,17,32.83
16,18,32.36
16,19,31.30
16,20,30.36
16,21,30.01
16,22,29.69
16,23,28.84
16,24,26.10
16,25,25.27
16,26,25.03
16,27,25.08
16,28,25.04
16,29,24.64
16,30,24.60
16,31,25.23
17,0,25.18
17,1,25.58
17,2,25.51
17,3,25.14
17,4,24.87
17,5,25.16
17,6,25.31
17,7,25.07
17,8,25.20
17,9,25.18
17,10,26.84
17,11,27.72
17,12,29.89
17,13,30.24
17,14,30.94
17,15,31.43
17,16,32.22
17,17,32.61
17,18,31.62
17,19,30.72
17,20,30.45
17,21,29.99
17,22,29.94
17,23,29.98
17,24,26.45
17,25,25.88
17,26,25.15
17,27,25.08
17,28,24.72
17,29,24.65
17,30,24.88
17,31,25.31
18,0,25.60
18,1,25.04
18,2,25.07
18,3,24.67
18,4,24.91
18,5,24.45
18,6,24.84
18,7,25.08
18,8,25.41
18,9,25.17
18,10,27.07
18,11,27.51
18,12,28.37
18,13,28.66
18,14,30.84
18,15,30.89
18,16,30.47
18,17,30.48
18,18,30.92
18,19,30.75
18,20,30.24
18,21,29.86
18,22,29.98
18,23,30.37
18,24,27.55
18,25,26.22
18,26,25.44
18,27,25.68
18,28,25.10
18,29,24.85
18,30,25.24
18,31,25.42
19,0,25.43
19,1,25.12
19,2,25.01
19,3,24.58
19,4,24.45
19,5,24.48
19,6,24.90
19,7,24.72
19,8,24.72
19,9,25.63
19,10,28.04
19,11,28.08
19,12,28.27
19,13,28.22
19,14,30.22
19,15,30.90
19,16,29.72
19,17,30.08
19,18,30.87
19,19,30.51
19,20,29.85
19,21,29.71
19,22,29.95
19,23,29.71
19,24,28.21
19,25,26.71
19,26,25.55
19,27,25.23
19,28,25.12
19,29,24.64
19,30,25.13
19,31,25.18
20,0,25.65
20,1,25.14
20,2,25.54
20,3,25.03
20,4,24.71
20,5,24.33
20,6,24.90
20,7,24.98
20,8,25.68
20,9,26.54
20,10,29.38
20,11,29.38
20,12,28.82
20,13,28.38
20,14,28.97
20,15,29.47
20,16,30.23
20,17,30.33
20,18,31.07
20,19,30.61
20,20,30.16
20,21,30.19
20,22,30.39
20,23,30.37
20,24,28.89
20,25,27.25
20,26,25.49
20,27,25.52
20,28,24.82
20,29,25.06
20,30,25.26
20,31,25.56
21,0,25.65
21,1,25.56
21,2,25.63
21,3,25.09
21,4,24.90
21,5,24.79
21,6,25.14
21,7,25.02
21,8,26.83
21,9,28.28
21,10,29.68
21,11,29.57
21,12,28.75
21,13,29.05
21,14,28.55
21,15,28.53
21,16,30.11
21,17,30.55
21,18,31.01
21,19,30.33
21,20,30.00
21,21,30.34
21,22,30.34
21,23,30.25
21,24,28.67
21,25,27.30
21,26,25.73
21,27,25.32
21,28,24.55
21,29,25.15
21,30,25.49
21,31,25.03
22,0,26.47
22,1,25.81
22,2,25.53
22,3,25.95
22,4,25.56
22,5,25.43
22,6,26.17
22,7,27.53
22,8,30.24
22,9,30.33
22,10,29.86
22,11,28.32
22,12,28.74
22,13,28.88
22,14,28.55
22,15,28.33
22,16,29.74
22,17,29.87
22,18,30.87
22,19,30.57
22,20,30.24
22,21,30.07
22,22,31.01
22,23,30.91
22,24,29.26
22,25,27.41
22,26,25.78
22,27,25.80
22,28,25.30
22,29,24.99
22,30,25.10
22,31,25.53
23,0,26.22
23,1,25.98
23,2,26.17
23,3,25.58
23,4,27.02
23,5,27.61
23,6,28.56
23,7,29.00
23,8,30.53
23,9,30.52
23,10,28.47
23,11,27.37
23,12,28.06
23,13,29.04
23,14,28.40
23,15,28.16
23,16,29.02
23,17,29.71
23,18,30.55
23,19,30.38
23,20,30.07
23,21,30.04
23,22,30.44
23,23,30.30
23,24,29.43
23,25,27.41
23,26,25.77
23,27,25.73
23,28,25.16
23,29,24.99
23,30,25.50
23,31,25.52
