Linha,Coluna,Temperatura_C
9,30,27.09
9,31,23.28
10,0,23.26
10,1,23.05
10,2,22.76
10,3,22.88
10,4,22.81
10,5,22.72
10,6,22.93
10,7,22.81
10,8,22.95
10,9,22.85
10,10,22.82
10,11,23.03
10,12,23.14
10,13,22.68
10,14,23.13
10,15,23.05
10,16,22.82
10,17,22.69
10,18,22.74
10,19,22.81
10,20,22.87
10,21,23.05
10,22,22.89
10,23,23.20
10,24,23.14
10,25,24.32
10,26,24.99
10,27,24.93
10,28,25.56
10,29,26.25
10,30,25.99
10,31,23.37
11,0,23.18
11,1,23.35
11,2,22.88
11,3,22.91
11,4,22.75
11,5,22.74
11,6,22.81
11,7,22.91
11,8,22.91
11,9,22.88
11,10,22.86
11,11,22.98
11,12,22.75
11,13,22.86
11,14,22.86
11,15,23.03
11,16,22.93
11,17,22.92
11,18,22.70
11,19,22.67
11,20,22.79
11,21,22.85
11,22,23.21
11,23,23.28
11,24,22.95
11,25,23.49
11,26,23.89
11,27,23.93
11,28,24.12
11,29,24.09
11,30,24.27
11,31,23.21
12,0,23.35
12,1,23.37
12,2,22.67
12,3,22.89
12,4,22.86
12,5,23.03
12,6,22.98
12,7,22.78
12,8,22.82
12,9,23.04
12,10,22.96
12,11,23.17
12,12,23.02
12,13,22.87
12,14,22.86
12,15,22.96
12,16,22.98
12,17,22.59
12,18,22.74
12,19,22.93
12,20,22.82
12,21,23.29
12,22,22.81
12,23,23.16
12,24,23.12
12,25,23.07
12,26,23.40
12,27,23.30
12,28,23.62
12,29,23.56
12,30,23.87
12,31,23.42
13,0,23.20
13,1,23.02
13,2,22.84
13,3,22.78
13,4,22.85
13,5,22.99
13,6,22.99
13,7,22.86
13,8,22.69
13,9,22.91
13,10,22.62
13,11,22.97
13,12,23.02
13,13,22.99
13,14,22.90
13,15,22.71
13,16,22.78
13,17,22.63
13,18,22.50
13,19,22.85
13,20,22.73
13,21,22.82
13,22,22.85
13,23,22.94
13,24,22.92
13,25,22.99
13,26,23.29
13,27,23.15
13,28,23.04
13,29,23.49
13,30,23.41
13,31,23.74
14,0,23.73
14,1,22.87
14,2,22.91
14,3,23.07
14,4,22.89
14,5,23.13
14,6,23.13
14,7,23.14
14,8,23.00
14,9,23.04
14,10,22.94
14,11,22.99
14,12,22.72
14,13,23.05
14,14,22.88
14,15,22.79
14,16,22.91
14,17,22.67
14,18,22.83
14,19,22.66
14,20,22.73
14,21,22.80
14,22,22.94
14,23,22.98
14,24,22.96
14,25,23.12
14,26,23.13
14,27,23.41
14,28,23.35
14,29,23.40
14,30,23.46
14,31,23.76
15,0,23.59
15,1,23.26
15,2,22.87
15,3,23.15
15,4,22.82
15,5,23.00
15,6,22.86
15,7,23.09
15,8,23.24
15,9,23.25
15,10,22.83
15,11,22.87
15,12,22.67
15,13,22.92
15,14,22.87
15,15,22.92
15,16,22.82
15,17,22.83
15,18,22.82
15,19,22.87
15,20,22.87
15,21,22.78
15,22,22.66
15,23,23.07
15,24,22.86
15,25,22.90
15,26,23.06
15,27,23.13
15,28,23.37
15,29,23.70
15,30,23.06
15,31,23.65
16,0,23.31
16,1,23.17
16,2,23.03
16,3,23.01
16,4,22.68
16,5,22.90
16,6,23.07
16,7,22.77
16,8,23.12
16,9,22.84
16,10,22.82
16,11,22.69
16,12,22.94
16,13,22.65
16,14,22.75
16,15,22.83
16,16,22.97
16,17,22.82
16,18,22.80
16,19,22.71
16,20,22.82
16,21,22.81
16,22,22.89
16,23,22.72
16,24,23.16
16,25,22.95
16,26,22.99
16,27,23.09
16,28,23.17
16,29,23.28
16,30,23.46
16,31,23.73
17,0,23.83
17,1,23.06
17,2,23.01
17,3,23.29
17,4,22.87
17,5,22.92
17,6,23.06
17,7,23.05
17,8,22.85
17,9,23.06
17,10,22.71
17,11,23.19
17,12,22.84
17,13,22.85
17,14,22.96
17,15,22.99
17,16,22.75
17,17,22.86
17,18,22.92
17,19,22.92
17,20,22.82
17,21,22.94
17,22,22.75
17,23,22.72
17,24,22.44
17,25,22.97
17,26,22.98
17,27,23.31
17,28,22.90
17,29,23.27
17,30,23.22
17,31,23.60
18,0,23.54
18,1,23.55
18,2,23.61
18,3,23.16
18,4,22.96
18,5,23.20
18,6,23.13
18,7,23.15
18,8,22.92
18,9,22.98
18,10,23.06
18,11,23.14
18,12,23.30
18,13,23.29
18,14,23.41
18,15,23.43
18,16,23.25
18,17,23.32
18,18,23.04
18,19,23.19
18,20,23.12
18,21,23.32
18,22,22.81
18,23,22.81
18,24,22.61
18,25,22.93
18,26,23.24
18,27,22.90
18,28,22.89
18,29,23.39
18,30,22.89
18,31,23.94
19,0,23.31
19,1,23.21
19,2,23.09
19,3,23.60
19,4,23.25
19,5,23.63
19,6,23.09
19,7,23.09
19,8,23.38
19,9,23.45
19,10,23.49
19,11,24.06
19,12,24.02
19,13,23.98
19,14,24.16
19,15,23.97
19,16,23.68
19,17,23.58
19,18,23.05
19,19,23.08
19,20,23.06
19,21,23.54
19,22,23.11
19,23,22.86
19,24,22.84
19,25,22.77
19,26,22.62
19,27,23.05
19,28,22.82
19,29,23.12
19,30,23.32
19,31,23.70
20,0,23.57
20,1,23.80
20,2,23.33
20,3,23.27
20,4,23.56
20,5,23.92
20,6,24.02
20,7,23.97
20,8,24.43
20,9,24.85
20,10,24.93
20,11,24.89
20,12,24.98
20,13,24.78
20,14,24.59
20,15,24.68
20,16,24.73
20,17,24.38
20,18,24.03
20,19,23.44
20,20,23.25
20,21,23.10
20,22,22.96
20,23,23.23
20,24,23.13
20,25,22.68
20,26,22.96
20,27,22.64
20,28,22.83
20,29,22.96
20,30,22.87
20,31,23.53
21,0,23.32
21,1,23.58
21,2,23.69
21,3,24.02
21,4,23.64
21,5,24.06
21,6,24.05
21,7,24.90
21,8,25.06
21,9,25.00
21,10,24.82
21,11,24.75
21,12,24.80
21,13,24.51
21,14,24.55
21,15,24.34
21,16,24.24
21,17,24.40
21,18,24.33
21,19,23.46
21,20,23.19
21,21,23.27
21,22,23.06
21,23,23.30
21,24,22.98
21,25,23.34
21,26,22.87
21,27,23.13
21,28,23.08
21,29,23.02
21,30,22.85
21,31,23.82
22,0,23.76
22,1,23.47
22,2,23.79
22,3,24.49
22,4,24.49
22,5,25.56
22,6,25.32
22,7,24.95
22,8,24.97
22,9,24.66
22,10,24.62
22,11,24.40
22,12,23.92
22,13,23.87
22,14,23.72
22,15,23.66
22,16,23.77
22,17,24.25
22,18,24.38
22,19,23.76
22,20,23.48
22,21,23.33
22,22,23.73
22,23,23.60
22,24,23.35
22,25,22.94
22,26,23.66
22,27,23.47
22,28,23.14
22,29,23.02
22,30,22.81
22,31,23.71
23,0,23.95
23,1,24.67
23,2,24.75
23,3,25.39
23,4,24.86
23,5,25.58
23,6,25.31
23,7,25.19
23,8,24.37
23,9,24.25
23,10,24.18
23,11,23.85
23,12,23.69
23,13,23.41
23,14,23.34
23,15,23.24
23,16,23.48
23,17,24.02
23,18,24.08
23,19,23.84
23,20,23.34
23,21,23.54
23,22,23.20
23,23,23.61
23,24,23.20
23,25,23.38
23,26,22.96
23,27,23.33
23,28,22.63
23,29,23.06
23,30,22.99
23,31,34.58
