Linha,Coluna,Temperatura_C
18,5,23.61
18,6,23.43
18,7,23.26
18,8,23.15
18,9,23.03
18,10,23.31
18,11,23.31
18,12,23.28
18,13,23.55
18,14,23.40
18,15,23.31
18,16,23.24
18,17,23.37
18,18,23.20
18,19,23.33
18,20,23.17
18,21,23.43
18,22,23.57
18,23,23.34
18,24,22.92
18,25,23.07
18,26,23.11
18,27,22.84
18,28,23.11
18,29,23.71
18,30,23.56
18,31,23.93
19,0,23.47
19,1,23.72
19,2,23.45
19,3,23.35
19,4,23.51
19,5,23.45
19,6,23.50
19,7,23.09
19,8,23.38
19,9,23.70
19,10,23.83
19,11,24.04
19,12,23.89
19,13,23.76
19,14,24.23
19,15,23.86
19,16,23.46
19,17,23.54
19,18,23.30
19,19,23.12
19,20,23.30
19,21,23.44
19,22,23.31
19,23,23.06
19,24,23.13
19,25,23.17
19,26,23.00
19,27,23.00
19,28,23.02
19,29,23.27
19,30,23.80
19,31,23.82
20,0,23.37
20,1,23.82
20,2,23.69
20,3,23.78
20,4,23.68
20,5,23.81
20,6,23.81
20,7,24.27
20,8,24.19
20,9,24.75
20,10,24.61
20,11,24.71
20,12,24.63
20,13,24.72
20,14,24.44
20,15,24.43
20,16,24.18
20,17,24.50
20,18,23.95
20,19,23.44
20,20,23.04
20,21,23.63
20,22,23.38
20,23,23.38
20,24,23.17
20,25,23.47
20,26,23.35
20,27,23.29
20,28,23.18
20,29,23.26
20,30,23.53
20,31,23.66
21,0,23.27
21,1,23.61
21,2,23.88
21,3,23.72
21,4,23.74
21,5,24.34
21,6,24.45
21,7,24.63
21,8,24.80
21,9,25.00
21,10,24.91
21,11,24.58
21,12,24.31
21,13,24.44
21,14,24.36
21,15,23.88
21,16,24.16
21,17,24.09
21,18,24.34
21,19,23.56
21,20,23.39
21,21,23.34
21,22,23.59
21,23,23.58
21,24,23.38
21,25,23.58
21,26,23.38
21,27,23.17
21,28,23.42
21,29,23.33
21,30,24.06
21,31,24.09
22,0,23.49
22,1,23.78
22,2,23.79
22,3,24.84
22,4,24.58
22,5,25.67
22,6,25.03
22,7,25.10
22,8,24.77
22,9,24.59
22,10,24.68
22,11,24.37
22,12,24.02
22,13,23.96
22,14,23.81
22,15,23.63
22,16,23.77
22,17,24.33
22,18,24.24
22,19,23.94
22,20,23.54
22,21,23.59
22,22,23.88
22,23,23.45
22,24,23.60
22,25,23.58
22,26,23.57
22,27,23.13
22,28,23.14
22,29,23.49
22,30,23.48
22,31,23.77
23,0,23.84
23,1,24.12
23,2,24.90
23,3,25.16
23,4,25.36
23,5,25.29
23,6,25.55
23,7,24.96
23,8,24.64
23,9,24.30
23,10,24.11
23,11,24.04
23,12,23.76
23,13,23.61
23,14,23.53
23,15,23.56
23,16,23.34
23,17,23.75
23,18,24.26
23,19,23.78
23,20,23.62
23,21,23.43
23,22,23.59
23,23,23.61
23,24,23.03
23,25,23.29
23,26,23.46
23,27,23.16
23,28,23.12
23,29,23.74
23,30,23.66
23,31,35.19
