Linha,Coluna,Temperatura_C
6,15,22.99
6,16,22.82
6,17,22.82
6,18,22.97
6,19,23.12
6,20,23.36
6,21,23.64
6,22,23.14
6,23,23.88
6,24,24.71
6,25,26.05
6,26,26.12
6,27,26.33
6,28,26.75
6,29,27.10
6,30,27.14
6,31,23.56
7,0,23.05
7,1,23.40
7,2,23.39
7,3,23.25
7,4,22.79
7,5,23.22
7,6,23.20
7,7,23.58
7,8,23.38
7,9,23.17
7,10,23.11
7,11,23.02
7,12,22.90
7,13,23.08
7,14,23.26
7,15,23.10
7,16,22.81
7,17,22.83
7,18,22.87
7,19,23.10
7,20,23.15
7,21,23.34
7,22,23.60
7,23,23.71
7,24,24.16
7,25,25.78
7,26,26.03
7,27,26.64
7,28,26.96
7,29,27.16
7,30,26.84
7,31,23.40
8,0,23.32
8,1,23.59
8,2,23.01
8,3,22.80
8,4,22.77
8,5,23.23
8,6,23.00
8,7,22.99
8,8,23.09
8,9,23.16
8,10,22.93
8,11,22.99
8,12,22.91
8,13,23.09
8,14,22.94
8,15,23.13
8,16,22.80
8,17,22.74
8,18,22.62
8,19,22.89
8,20,22.96
8,21,23.28
8,22,23.37
8,23,23.42
8,24,23.76
8,25,25.60
8,26,25.79
8,27,26.33
8,28,26.10
8,29,26.66
8,30,26.54
8,31,23.28
9,0,23.25
9,1,23.52
9,2,23.02
9,3,23.15
9,4,23.10
9,5,23.02
9,6,22.83
9,7,22.98
9,8,22.90
9,9,23.07
9,10,23.16
9,11,22.93
9,12,22.85
9,13,22.99
9,14,23.07
9,15,23.09
9,16,22.92
9,17,22.94
9,18,22.88
9,19,22.60
9,20,23.02
9,21,23.14
9,22,23.13
9,23,23.41
9,24,23.29
9,25,24.94
9,26,25.94
9,27,26.28
9,28,26.31
9,29,26.72
9,30,26.46
9,31,23.44
10,0,23.12
10,1,23.35
10,2,22.93
10,3,22.80
10,4,22.85
10,5,23.21
10,6,22.88
10,7,22.87
10,8,22.72
10,9,23.11
10,10,22.80
10,11,23.01
10,12,23.04
10,13,22.94
10,14,23.03
10,15,22.95
10,16,22.81
10,17,22.86
10,18,22.81
10,19,22.97
10,20,22.95
10,21,23.21
10,22,23.26
10,23,23.26
10,24,23.31
10,25,24.25
10,26,25.04
10,27,25.09
10,28,25.19
10,29,26.11
10,30,26.01
10,31,23.55
11,0,23.20
11,1,23.38
11,2,23.31
11,3,22.83
11,4,22.80
11,5,23.02
11,6,23.29
11,7,23.08
11,8,23.07
11,9,22.95
11,10,23.02
11,11,22.96
11,12,22.82
11,13,23.03
11,14,23.02
11,15,23.10
11,16,22.92
11,17,22.91
11,18,22.95
11,19,22.83
11,20,23.05
11,21,23.02
11,22,23.17
11,23,23.23
11,24,23.12
11,25,23.66
11,26,23.93
11,27,23.70
11,28,24.01
11,29,24.57
11,30,24.90
11,31,23.84
12,0,23.52
12,1,23.40
12,2,22.70
12,3,23.06
12,4,22.91
12,5,23.19
12,6,22.94
12,7,23.14
12,8,22.99
12,9,23.29
12,10,22.85
12,11,22.97
12,12,23.01
12,13,23.03
12,14,22.93
12,15,22.77
12,16,22.80
12,17,22.76
12,18,22.90
12,19,22.91
12,20,22.80
12,21,23.06
12,22,23.08
12,23,23.22
12,24,23.18
12,25,23.47
12,26,23.33
12,27,23.33
12,28,23.39
12,29,23.73
12,30,23.73
12,31,23.59
13,0,23.36
13,1,23.46
13,2,23.00
13,3,23.07
13,4,22.67
13,5,23.05
13,6,23.15
13,7,23.03
13,8,23.05
13,9,23.08
13,10,23.06
13,11,23.23
13,12,23.10
13,13,22.99
13,14,23.23
13,15,23.05
13,16,23.12
13,17,22.88
13,18,23.11
13,19,22.65
13,20,22.98
13,21,22.99
13,22,22.92
13,23,23.11
13,24,22.98
13,25,23.28
13,26,23.33
13,27,23.32
13,28,23.34
13,29,23.51
13,30,23.74
13,31,23.44
14,0,23.45
14,1,23.45
14,2,22.94
14,3,22.88
14,4,22.94
14,5,23.51
14,6,23.09
14,7,23.10
14,8,23.07
14,9,23.10
14,10,23.10
14,11,23.06
14,12,23.06
14,13,23.30
14,14,22.78
14,15,22.95
14,16,22.81
14,17,22.92
14,18,22.90
14,19,22.73
14,20,22.80
14,21,23.07
14,22,22.91
14,23,23.04
14,24,23.02
14,25,23.17
14,26,23.06
14,27,23.31
14,28,23.25
14,29,23.56
14,30,23.79
14,31,23.78
15,0,23.46
15,1,23.29
15,2,22.77
15,3,22.96
15,4,22.75
15,5,23.17
15,6,23.13
15,7,23.06
15,8,23.11
15,9,22.85
15,10,22.90
15,11,23.21
15,12,22.92
15,13,23.00
15,14,23.12
15,15,22.83
15,16,22.90
15,17,22.99
15,18,22.98
15,19,22.67
15,20,22.75
15,21,22.95
15,22,22.93
15,23,23.13
15,24,22.92
15,25,23.32
15,26,23.11
15,27,23.57
15,28,23.26
15,29,23.56
15,30,23.55
15,31,23.65
16,0,23.47
16,1,23.62
16,2,22.92
16,3,23.18
16,4,22.85
16,5,23.06
16,6,22.57
16,7,22.84
16,8,22.69
16,9,23.10
16,10,23.08
16,11,22.85
16,12,22.74
16,13,23.17
16,14,23.10
16,15,22.90
16,16,22.78
16,17,23.07
16,18,22.88
16,19,22.87
16,20,22.80
16,21,23.08
16,22,22.53
16,23,22.88
16,24,22.67
16,25,22.99
16,26,23.16
16,27,23.12
16,28,23.06
16,29,23.60
16,30,23.31
16,31,23.91
17,0,23.53
17,1,23.38
17,2,23.45
17,3,22.96
17,4,22.91
17,5,23.44
17,6,23.11
17,7,23.01
17,8,23.11
17,9,23.23
17,10,23.26
17,11,22.89
17,12,23.10
17,13,23.02
17,14,22.94
17,15,22.97
17,16,23.19
17,17,22.85
17,18,23.09
17,19,22.99
17,20,22.79
17,21,23.01
17,22,23.12
17,23,22.78
17,24,22.72
17,25,23.14
17,26,23.27
17,27,23.34
17,28,22.93
17,29,23.44
17,30,23.39
17,31,24.10
18,0,23.23
18,1,23.58
18,2,23.50
18,3,23.32
18,4,23.25
18,5,23.36
18,6,23.41
18,7,23.32
18,8,22.98
18,9,23.25
18,10,23.02
18,11,23.31
18,12,23.18
18,13,23.36
18,14,23.48
18,15,23.31
18,16,23.23
18,17,23.29
18,18,23.20
18,19,23.05
18,20,23.19
18,21,23.59
18,22,23.20
18,23,22.98
18,24,22.90
18,25,23.23
18,26,23.02
18,27,22.93
18,28,23.06
18,29,23.06
18,30,23.07
18,31,24.11
19,0,23.48
19,1,23.53
19,2,23.55
19,3,23.39
19,4,23.54
19,5,23.33
19,6,23.37
19,7,23.15
19,8,23.33
19,9,23.42
19,10,24.06
19,11,24.13
19,12,23.79
19,13,23.86
19,14,24.04
19,15,23.56
19,16,23.65
19,17,23.45
19,18,23.22
19,19,23.14
19,20,23.33
19,21,23.49
19,22,23.16
19,23,23.04
19,24,22.89
19,25,22.94
19,26,22.93
19,27,22.94
19,28,22.99
19,29,23.29
19,30,23.49
19,31,23.87
20,0,23.05
20,1,23.81
20,2,23.65
20,3,23.57
20,4,23.33
20,5,23.84
20,6,23.82
20,7,24.14
20,8,24.04
20,9,24.59
20,10,24.45
20,11,24.44
20,12,24.55
20,13,24.64
20,14,24.26
20,15,24.15
20,16,24.20
20,17,24.23
20,18,23.88
20,19,23.50
20,20,23.52
20,21,23.38
20,22,23.60
20,23,23.52
20,24,23.05
20,25,23.26
20,26,23.00
20,27,22.96
20,28,22.85
20,29,23.31
20,30,23.23
20,31,23.35
21,0,23.49
21,1,23.76
21,2,24.01
21,3,23.65
21,4,23.53
21,5,24.24
21,6,24.35
21,7,24.50
21,8,24.55
21,9,24.95
21,10,24.54
21,11,24.72
21,12,24.45
21,13,24.27
21,14,24.20
21,15,23.70
21,16,23.79
21,17,24.03
21,18,24.07
21,19,23.41
21,20,23.24
21,21,23.33
21,22,23.58
21,23,23.47
21,24,23.40
21,25,23.37
21,26,23.33
21,27,23.30
21,28,23.25
21,29,23.56
21,30,23.58
21,31,23.42
22,0,23.38
22,1,23.99
22,2,23.63
22,3,24.95
22,4,24.23
22,5,25.19
22,6,25.08
22,7,24.99
22,8,24.78
22,9,24.82
22,10,24.43
22,11,24.11
22,12,23.76
22,13,24.03
22,14,23.55
22,15,23.49
22,16,23.61
22,17,24.08
22,18,23.87
22,19,23.69
22,20,23.41
22,21,23.62
22,22,23.77
22,23,23.23
22,24,23.38
22,25,23.99
22,26,23.68
22,27,23.48
22,28,23.31
22,29,23.39
22,30,23.19
22,31,23.29
23,0,23.55
23,1,24.68
23,2,25.09
23,3,24.82
23,4,25.18
23,5,25.49
23,6,25.07
23,7,24.60
23,8,24.54
23,9,24.18
23,10,23.99
23,11,24.02
23,12,23.74
23,13,23.24
23,14,23.62
23,15,23.64
23,16,23.42
23,17,23.61
23,18,24.02
23,19,23.54
23,20,23.51
23,21,23.33
23,22,23.37
23,23,23.65
23,24,23.10
23,25,23.10
23,26,23.44
23,27,23.01
23,28,22.98
23,29,23.44
23,30,23.78
23,31,34.73
