Linha,Coluna,Temperatura_C
18,12,28.20
18,13,29.21
18,14,29.86
18,15,30.01
18,16,30.29
18,17,30.04
18,18,30.67
18,19,30.41
18,20,30.64
18,21,30.93
18,22,29.95
18,23,29.22
18,24,26.21
18,25,26.34
18,26,25.63
18,27,25.64
18,28,24.66
18,29,25.56
18,30,24.97
18,31,25.53
19,0,25.40
19,1,24.70
19,2,24.66
19,3,24.58
19,4,24.96
19,5,24.68
19,6,25.00
19,7,24.98
19,8,24.85
19,9,24.88
19,10,25.68
19,11,25.99
19,12,27.49
19,13,28.07
19,14,29.64
19,15,30.11
19,16,30.12
19,17,30.11
19,18,30.48
19,19,30.09
19,20,30.21
19,21,30.83
19,22,29.16
19,23,27.59
19,24,26.22
19,25,25.94
19,26,25.68
19,27,25.34
19,28,25.28
19,29,25.40
19,30,25.27
19,31,25.46
20,0,25.06
20,1,25.02
20,2,24.81
20,3,24.59
20,4,24.40
20,5,24.53
20,6,24.58
20,7,24.54
20,8,24.67
20,9,24.44
20,10,25.29
20,11,25.37
20,12,26.79
20,13,27.54
20,14,28.73
20,15,29.33
20,16,29.70
20,17,29.99
20,18,30.64
20,19,30.28
20,20,30.23
20,21,30.05
20,22,27.99
20,23,26.92
20,24,25.82
20,25,25.49
20,26,25.19
20,27,25.23
20,28,24.98
20,29,24.93
20,30,25.01
20,31,25.35
21,0,25.13
21,1,24.99
21,2,25.15
21,3,24.83
21,4,24.52
21,5,24.64
21,6,24.78
21,7,24.97
21,8,24.72
21,9,24.52
21,10,25.05
21,11,25.27
21,12,26.53
21,13,27.14
21,14,28.18
21,15,28.80
21,16,29.13
21,17,29.65
21,18,29.82
21,19,30.01
21,20,29.91
21,21,29.72
21,22,27.50
21,23,26.75
21,24,25.34
21,25,25.53
21,26,25.23
21,27,25.19
21,28,24.78
21,29,25.22
21,30,25.68
21,31,25.20
22,0,25.50
22,1,25.55
22,2,25.11
22,3,25.36
22,4,24.85
22,5,24.98
22,6,24.67
22,7,24.70
22,8,24.74
22,9,25.12
22,10,25.74
22,11,25.47
22,12,27.21
22,13,27.46
22,14,28.02
22,15,28.11
22,16,29.40
22,17,29.43
22,18,29.48
22,19,29.28
22,20,29.58
22,21,29.07
22,22,26.97
22,23,26.39
22,24,25.62
22,25,25.14
22,26,25.36
22,27,24.95
22,28,25.21
22,29,25.06
22,30,25.26
22,31,25.16
23,0,25.17
23,1,25.44
23,2,25.39
23,3,24.71
23,4,25.22
23,5,24.81
23,6,25.02
23,7,25.25
23,8,25.89
23,9,26.52
23,10,25.65
23,11,25.43
23,12,26.90
23,13,28.10
23,14,27.84
23,15,28.10
23,16,29.41
23,17,29.31
23,18,29.44
23,19,29.54
23,20,29.25
23,21,28.49
23,22,26.79
23,23,25.95
23,24,25.56
23,25,25.17
23,26,24.71
23,27,24.90
23,28,24.66
23,29,24.97
23,30,24.65
23,31,25.40
