Linha,Coluna,Temperatura_C
6,7,23.45
6,8,23.38
6,9,23.34
6,10,23.11
6,11,23.33
6,12,22.94
6,13,22.96
6,14,22.85
6,15,23.02
6,16,22.76
6,17,22.95
6,18,22.99
6,19,23.55
6,20,23.39
6,21,23.78
6,22,23.50
6,23,23.91
6,24,24.62
6,25,26.21
6,26,26.79
6,27,26.51
6,28,26.92
6,29,27.62
6,30,27.50
6,31,23.25
7,0,23.08
7,1,23.72
7,2,23.56
7,3,23.28
7,4,23.07
7,5,23.48
7,6,23.47
7,7,23.39
7,8,23.41
7,9,23.09
7,10,23.34
7,11,23.05
7,12,23.12
7,13,23.21
7,14,23.01
7,15,22.94
7,16,22.75
7,17,23.15
7,18,22.71
7,19,23.13
7,20,23.28
7,21,23.26
7,22,23.63
7,23,23.63
7,24,23.97
7,25,26.06
7,26,26.32
7,27,26.80
7,28,26.71
7,29,27.35
7,30,27.36
7,31,23.60
8,0,23.35
8,1,23.48
8,2,23.04
8,3,23.08
8,4,22.79
8,5,23.27
8,6,23.14
8,7,23.13
8,8,22.82
8,9,23.19
8,10,23.05
8,11,22.84
8,12,22.94
8,13,23.22
8,14,22.97
8,15,22.80
8,16,22.91
8,17,22.95
8,18,22.93
8,19,23.21
8,20,23.18
8,21,23.31
8,22,23.19
8,23,23.35
8,24,23.79
8,25,25.87
8,26,26.18
8,27,26.63
8,28,26.40
8,29,26.69
8,30,27.37
8,31,23.47
9,0,23.28
9,1,23.40
9,2,23.33
9,3,22.93
9,4,22.66
9,5,23.27
9,6,23.19
9,7,22.70
9,8,22.83
9,9,23.00
9,10,23.10
9,11,23.05
9,12,22.98
9,13,23.02
9,14,23.11
9,15,22.86
9,16,22.86
9,17,22.60
9,18,22.91
9,19,22.82
9,20,23.06
9,21,23.37
9,22,23.58
9,23,23.00
9,24,23.65
9,25,25.32
9,26,25.97
9,27,26.44
9,28,26.61
9,29,26.89
9,30,27.13
9,31,23.63
10,0,23.30
10,1,23.52
10,2,23.09
10,3,23.07
10,4,22.65
10,5,22.81
10,6,23.01
10,7,22.91
10,8,22.85
10,9,23.05
10,10,23.01
10,11,22.87
10,12,22.98
10,13,23.15
10,14,22.97
10,15,22.99
10,16,22.76
10,17,22.89
10,18,23.02
10,19,22.91
10,20,22.88
10,21,23.25
10,22,23.08
10,23,23.29
10,24,23.01
10,25,24.28
10,26,25.19
10,27,25.25
10,28,25.49
10,29,25.98
10,30,25.88
10,31,23.57
11,0,23.23
11,1,23.41
11,2,23.21
11,3,22.98
11,4,22.95
11,5,23.05
11,6,23.00
11,7,22.81
11,8,22.91
11,9,22.98
11,10,23.15
11,11,22.64
11,12,22.94
11,13,23.14
11,14,23.14
11,15,22.87
11,16,23.04
11,17,23.03
11,18,22.80
11,19,22.86
11,20,22.99
11,21,23.05
11,22,23.20
11,23,23.37
11,24,23.26
11,25,23.45
11,26,23.96
11,27,23.73
11,28,24.04
11,29,24.75
11,30,24.62
11,31,23.87
12,0,23.10
12,1,23.30
12,2,22.99
12,3,23.09
12,4,22.82
12,5,23.11
12,6,23.18
12,7,23.17
12,8,22.92
12,9,23.14
12,10,22.88
12,11,23.18
12,12,22.96
12,13,23.07
12,14,22.96
12,15,22.98
12,16,22.83
12,17,23.06
12,18,22.66
12,19,22.85
12,20,22.83
12,21,23.20
12,22,23.01
12,23,23.15
12,24,23.10
12,25,23.27
12,26,23.48
12,27,23.62
12,28,23.41
12,29,23.76
12,30,24.07
12,31,23.62
13,0,23.54
13,1,23.09
13,2,22.90
13,3,22.98
13,4,22.82
13,5,22.86
13,6,23.08
13,7,22.66
13,8,23.08
13,9,23.20
13,10,23.10
13,11,22.99
13,12,23.22
13,13,23.01
13,14,23.01
13,15,22.82
13,16,22.89
13,17,22.82
13,18,22.79
13,19,22.77
13,20,22.92
13,21,22.91
13,22,23.05
13,23,23.03
13,24,22.91
13,25,23.31
13,26,23.73
13,27,23.22
13,28,22.97
13,29,23.69
13,30,23.92
13,31,23.63
14,0,23.33
14,1,23.21
14,2,22.58
14,3,22.91
14,4,22.85
14,5,23.22
14,6,23.33
14,7,23.13
14,8,22.81
14,9,23.33
14,10,23.13
14,11,23.27
14,12,23.09
14,13,23.07
14,14,22.90
14,15,23.07
14,16,22.93
14,17,22.86
14,18,22.84
14,19,22.95
14,20,22.46
14,21,22.90
14,22,22.84
14,23,23.18
14,24,23.15
14,25,23.44
14,26,23.45
14,27,23.35
14,28,23.41
14,29,23.59
14,30,23.66
14,31,23.65
15,0,23.64
15,1,23.45
15,2,23.47
15,3,22.87
15,4,23.13
15,5,23.31
15,6,22.95
15,7,22.99
15,8,23.04
15,9,22.97
15,10,23.12
15,11,22.97
15,12,22.68
15,13,22.93
15,14,22.89
15,15,22.94
15,16,22.93
15,17,22.66
15,18,22.92
15,19,22.79
15,20,22.88
15,21,23.08
15,22,23.06
15,23,22.94
15,24,22.84
15,25,23.34
15,26,23.62
15,27,23.20
15,28,23.43
15,29,23.59
15,30,23.58
15,31,23.68
16,0,23.04
16,1,23.51
16,2,23.22
16,3,22.96
16,4,22.75
16,5,22.87
16,6,23.04
16,7,23.07
16,8,22.62
16,9,23.23
16,10,23.20
16,11,23.26
16,12,22.86
16,13,23.03
16,14,22.86
16,15,23.03
16,16,22.90
16,17,23.11
16,18,23.00
16,19,23.00
16,20,22.83
16,21,22.91
16,22,22.98
16,23,23.25
16,24,22.70
16,25,22.90
16,26,23.44
16,27,23.42
16,28,23.37
16,29,23.47
16,30,23.82
16,31,23.62
17,0,23.09
17,1,23.55
17,2,23.21
17,3,23.24
17,4,23.06
17,5,23.23
17,6,22.92
17,7,22.83
17,8,22.94
17,9,23.26
17,10,23.29
17,11,23.01
17,12,22.86
17,13,23.13
17,14,23.16
17,15,23.00
17,16,22.95
17,17,23.06
17,18,23.12
17,19,23.02
17,20,22.82
17,21,22.93
17,22,22.94
17,23,22.59
17,24,22.75
17,25,23.30
17,26,23.18
17,27,23.24
17,28,23.52
17,29,23.47
17,30,23.42
17,31,23.63
18,0,23.42
18,1,24.04
18,2,23.67
18,3,23.61
18,4,23.16
18,5,23.63
18,6,23.44
18,7,23.24
18,8,22.80
18,9,23.48
18,10,23.25
18,11,23.24
18,12,23.49
18,13,23.59
18,14,23.51
18,15,23.53
18,16,23.26
18,17,23.42
18,18,23.23
18,19,22.98
18,20,23.12
18,21,23.41
18,22,23.22
18,23,23.35
18,24,22.81
18,25,23.26
18,26,23.31
18,27,23.39
18,28,23.23
18,29,23.75
18,30,23.43
18,31,23.97
19,0,23.83
19,1,23.70
19,2,23.58
19,3,23.54
19,4,23.44
19,5,23.83
19,6,23.52
19,7,23.07
19,8,23.36
19,9,23.75
19,10,23.79
19,11,23.97
19,12,24.02
19,13,24.18
19,14,24.36
19,15,23.88
19,16,23.88
19,17,23.48
19,18,23.55
19,19,23.07
19,20,23.16
19,21,23.63
19,22,23.42
19,23,23.06
19,24,22.92
19,25,22.97
19,26,23.22
19,27,22.68
19,28,22.87
19,29,23.32
19,30,23.52
19,31,23.72
20,0,23.25
20,1,24.15
20,2,23.53
20,3,23.47
20,4,23.22
20,5,23.74
20,6,23.97
20,7,24.51
20,8,24.51
20,9,25.26
20,10,25.02
20,11,25.08
20,12,24.78
20,13,24.78
20,14,25.09
20,15,24.68
20,16,24.22
20,17,24.37
20,18,24.12
20,19,23.85
20,20,23.34
20,21,23.53
20,22,23.39
20,23,23.18
20,24,23.08
20,25,23.29
20,26,23.16
20,27,23.45
20,28,22.72
20,29,23.34
20,30,23.61
20,31,23.73
21,0,22.99
21,1,23.94
21,2,23.88
21,3,23.53
21,4,23.70
21,5,24.26
21,6,24.63
21,7,24.75
21,8,25.03
21,9,25.52
21,10,25.12
21,11,25.05
21,12,25.00
21,13,24.60
21,14,24.43
21,15,24.34
21,16,24.33
21,17,24.49
21,18,24.52
21,19,23.54
21,20,23.16
21,21,23.24
21,22,23.61
21,23,23.75
21,24,23.43
21,25,23.12
21,26,23.36
21,27,22.86
21,28,23.12
21,29,23.22
21,30,23.42
21,31,24.02
22,0,23.40
22,1,24.52
22,2,24.15
22,3,24.54
22,4,24.83
22,5,25.49
22,6,25.78
22,7,25.27
22,8,25.17
22,9,24.97
22,10,24.93
22,11,24.49
22,12,24.34
22,13,24.18
22,14,23.69
22,15,23.52
22,16,23.42
22,17,24.45
22,18,24.47
22,19,23.96
22,20,23.32
22,21,23.78
22,22,23.67
22,23,23.53
22,24,23.28
22,25,23.87
22,26,23.71
22,27,23.34
22,28,23.34
22,29,23.41
22,30,23.81
22,31,23.91
23,0,24.15
23,1,24.87
23,2,25.11
23,3,24.84
23,4,25.35
23,5,26.19
23,6,25.51
23,7,25.01
23,8,24.94
23,9,24.57
23,10,24.50
23,11,23.82
23,12,23.65
23,13,23.72
23,14,23.88
23,15,23.33
23,16,23.34
23,17,23.87
23,18,24.51
23,19,23.32
23,20,23.66
23,21,23.61
23,22,23.40
23,23,23.41
23,24,23.40
23,25,23.58
23,26,23.62
23,27,23.03
23,28,23.51
23,29,23.27
23,30,23.40
23,31,34.77
