Linha,Coluna,Temperatura_C
8,2,23.57
8,3,22.98
8,4,23.08
8,5,23.33
8,6,23.32
8,7,23.22
8,8,23.12
8,9,23.29
8,10,23.17
8,11,23.24
8,12,22.98
8,13,23.25
8,14,23.02
8,15,23.20
8,16,22.96
8,17,22.98
8,18,23.05
8,19,23.13
8,20,22.82
8,21,23.40
8,22,23.59
8,23,23.63
8,24,23.74
8,25,25.78
8,26,26.21
8,27,27.02
8,28,26.80
8,29,27.24
8,30,27.29
8,31,23.40
9,0,23.22
9,1,23.52
9,2,23.04
9,3,22.85
9,4,23.05
9,5,23.12
9,6,23.15
9,7,22.90
9,8,22.93
9,9,23.11
9,10,22.93
9,11,23.08
9,12,23.02
9,13,23.15
9,14,23.24
9,15,22.81
9,16,22.99
9,17,23.28
9,18,22.94
9,19,22.75
9,20,23.17
9,21,23.46
9,22,23.36
9,23,23.52
9,24,23.60
9,25,25.37
9,26,26.01
9,27,26.05
9,28,27.00
9,29,27.44
9,30,27.21
9,31,23.56
10,0,23.70
10,1,23.37
10,2,23.22
10,3,23.11
10,4,23.05
10,5,23.20
10,6,23.41
10,7,23.31
10,8,23.15
10,9,23.06
10,10,23.23
10,11,23.00
10,12,23.03
10,13,23.28
10,14,22.94
10,15,23.30
10,16,22.99
10,17,22.93
10,18,22.89
10,19,23.31
10,20,22.91
10,21,23.24
10,22,23.28
10,23,23.58
10,24,23.31
10,25,24.44
10,26,25.22
10,27,25.52
10,28,25.62
10,29,26.07
10,30,26.28
10,31,23.51
11,0,23.48
11,1,23.67
11,2,22.81
11,3,23.03
11,4,22.99
11,5,23.12
11,6,23.19
11,7,22.81
11,8,23.01
11,9,23.09
11,10,23.00
11,11,22.77
11,12,23.08
11,13,23.02
11,14,23.28
11,15,23.10
11,16,23.00
11,17,23.16
11,18,22.76
11,19,22.80
11,20,22.83
11,21,23.35
11,22,23.40
11,23,23.35
11,24,23.12
11,25,23.74
11,26,24.00
11,27,24.00
11,28,24.31
11,29,24.85
11,30,24.56
11,31,23.65
12,0,23.50
12,1,23.43
12,2,23.26
12,3,22.90
12,4,22.99
12,5,23.19
12,6,23.48
12,7,23.18
12,8,22.94
12,9,23.07
12,10,23.10
12,11,23.14
12,12,22.92
12,13,23.03
12,14,22.93
12,15,23.21
12,16,22.97
12,17,22.92
12,18,22.89
12,19,23.06
12,20,23.05
12,21,23.10
12,22,23.41
12,23,23.44
12,24,23.30
12,25,23.55
12,26,24.00
12,27,23.76
12,28,23.68
12,29,23.56
12,30,24.32
12,31,23.56
13,0,23.20
13,1,23.22
13,2,23.17
13,3,22.79
13,4,23.10
13,5,23.37
13,6,23.48
13,7,22.97
13,8,22.99
13,9,23.41
13,10,23.22
13,11,22.95
13,12,23.27
13,13,23.33
13,14,23.14
13,15,22.78
13,16,23.02
13,17,23.05
13,18,22.92
13,19,22.89
13,20,22.96
13,21,22.92
13,22,23.35
13,23,22.70
13,24,23.52
13,25,23.59
13,26,23.28
13,27,23.23
13,28,23.50
13,29,24.09
13,30,24.17
13,31,24.03
14,0,23.44
14,1,23.47
14,2,23.24
14,3,23.31
14,4,22.90
14,5,23.29
14,6,23.31
14,7,23.33
14,8,22.92
14,9,23.16
14,10,23.16
14,11,23.31
14,12,22.96
14,13,23.29
14,14,23.04
14,15,23.12
14,16,23.07
14,17,22.90
14,18,23.15
14,19,22.97
14,20,22.77
14,21,23.30
14,22,23.34
14,23,23.47
14,24,23.23
14,25,23.48
14,26,23.37
14,27,23.35
14,28,23.55
14,29,23.69
14,30,24.22
14,31,23.74
15,0,23.59
15,1,23.72
15,2,23.47
15,3,22.91
15,4,22.94
15,5,23.49
15,6,23.35
15,7,22.98
15,8,23.34
15,9,22.99
15,10,23.15
15,11,22.84
15,12,23.08
15,13,23.25
15,14,23.11
15,15,22.90
15,16,22.90
15,17,22.98
15,18,23.05
15,19,22.54
15,20,22.91
15,21,23.08
15,22,23.26
15,23,22.80
15,24,23.13
15,25,23.50
15,26,23.78
15,27,23.34
15,28,23.70
15,29,23.68
15,30,23.67
15,31,23.77
16,0,23.28
16,1,23.63
16,2,23.22
16,3,23.23
16,4,23.16
16,5,23.26
16,6,23.22
16,7,23.17
16,8,23.02
16,9,23.15
16,10,23.32
16,11,23.00
16,12,22.90
16,13,23.06
16,14,22.81
16,15,23.15
16,16,22.95
16,17,23.23
16,18,22.94
16,19,22.92
16,20,22.85
16,21,23.00
16,22,22.96
16,23,23.10
16,24,22.99
16,25,23.55
16,26,23.47
16,27,23.56
16,28,23.35
16,29,23.72
16,30,23.91
16,31,23.70
17,0,23.65
17,1,24.09
17,2,23.61
17,3,22.89
17,4,23.10
17,5,23.29
17,6,23.20
17,7,23.03
17,8,23.14
17,9,23.27
17,10,23.30
17,11,23.04
17,12,23.07
17,13,23.26
17,14,23.19
17,15,23.13
17,16,23.17
17,17,23.09
17,18,23.24
17,19,23.03
17,20,23.22
17,21,23.13
17,22,23.03
17,23,22.88
17,24,22.93
17,25,23.33
17,26,23.45
17,27,23.37
17,28,23.50
17,29,23.55
17,30,23.83
17,31,23.87
18,0,23.02
18,1,24.01
18,2,23.79
18,3,23.50
18,4,23.43
18,5,23.56
18,6,23.49
18,7,23.32
18,8,23.10
18,9,22.98
18,10,23.45
18,11,23.35
18,12,23.42
18,13,23.60
18,14,23.63
18,15,23.45
18,16,23.28
18,17,23.42
18,18,23.44
18,19,23.18
18,20,23.42
18,21,23.48
18,22,23.41
18,23,23.41
18,24,23.10
18,25,23.53
18,26,23.19
18,27,23.22
18,28,23.20
18,29,23.66
18,30,23.67
18,31,23.71
19,0,23.75
19,1,23.96
19,2,23.55
19,3,23.43
19,4,23.33
19,5,23.76
19,6,23.69
19,7,23.26
19,8,23.65
19,9,23.85
19,10,23.89
19,11,24.08
19,12,24.03
19,13,24.29
19,14,24.28
19,15,23.90
19,16,23.89
19,17,23.88
19,18,23.65
19,19,23.07
19,20,23.45
19,21,23.49
19,22,23.71
19,23,22.89
19,24,22.96
19,25,23.37
19,26,23.23
19,27,22.50
19,28,23.27
19,29,23.39
19,30,23.58
19,31,23.59
20,0,23.66
20,1,24.08
20,2,23.64
20,3,23.60
20,4,23.49
20,5,23.89
20,6,24.13
20,7,24.68
20,8,24.36
20,9,24.91
20,10,25.20
20,11,25.17
20,12,24.97
20,13,25.07
20,14,24.89
20,15,24.97
20,16,24.42
20,17,24.66
20,18,24.42
20,19,23.50
20,20,23.31
20,21,23.70
20,22,23.68
20,23,23.58
20,24,23.36
20,25,23.42
20,26,23.57
20,27,23.55
20,28,23.28
20,29,23.04
20,30,23.66
20,31,23.42
21,0,23.92
21,1,24.19
21,2,23.83
21,3,23.52
21,4,24.10
21,5,24.28
21,6,24.53
21,7,24.58
21,8,25.21
21,9,25.16
21,10,24.97
21,11,24.83
21,12,24.68
21,13,24.59
21,14,24.52
21,15,24.33
21,16,24.32
21,17,24.46
21,18,24.50
21,19,23.51
21,20,23.45
21,21,23.64
21,22,23.66
21,23,23.40
21,24,23.45
21,25,23.80
21,26,23.48
21,27,22.80
21,28,23.37
21,29,23.63
21,30,23.46
21,31,23.85
22,0,23.81
22,1,24.07
22,2,24.55
22,3,24.79
22,4,24.52
22,5,25.75
22,6,25.51
22,7,25.42
22,8,25.21
22,9,25.01
22,10,24.86
22,11,24.32
22,12,23.96
22,13,23.91
22,14,23.98
22,15,23.80
22,16,23.49
22,17,24.51
22,18,24.53
22,19,24.12
22,20,23.72
22,21,23.42
22,22,23.83
22,23,23.80
22,24,23.14
22,25,23.68
22,26,23.82
22,27,23.58
22,28,23.58
22,29,24.01
22,30,24.02
22,31,24.12
23,0,23.79
23,1,24.94
23,2,24.85
23,3,25.40
23,4,25.46
23,5,25.91
23,6,25.50
23,7,24.78
23,8,24.84
23,9,24.49
23,10,24.30
23,11,23.87
23,12,23.83
23,13,23.78
23,14,24.06
23,15,23.50
23,16,23.63
23,17,24.04
23,18,24.45
23,19,23.85
23,20,23.70
23,21,23.50
23,22,23.55
23,23,23.28
23,24,23.53
23,25,23.83
23,26,24.03
23,27,23.10
23,28,23.41
23,29,24.07
23,30,23.81
23,31,35.13
