Linha,Coluna,Temperatura_C
21,22,23.47
21,23,23.57
21,24,23.50
21,25,23.42
21,26,23.53
21,27,23.31
21,28,22.94
21,29,23.49
21,30,23.51
21,31,23.71
22,0,23.29
22,1,24.46
22,2,24.27
22,3,24.84
22,4,24.42
22,5,25.53
22,6,24.61
22,7,25.22
22,8,24.51
22,9,24.59
22,10,24.67
22,11,24.36
22,12,24.00
22,13,23.96
22,14,23.57
22,15,23.52
22,16,23.42
22,17,23.99
22,18,24.34
22,19,24.05
22,20,23.52
22,21,23.59
22,22,23.61
22,23,23.58
22,24,23.32
22,25,23.73
22,26,23.71
22,27,23.63
22,28,23.12
22,29,23.30
22,30,23.27
22,31,23.96
23,0,24.22
23,1,24.28
23,2,24.90
23,3,25.00
23,4,24.93
23,5,25.00
23,6,24.87
23,7,24.95
23,8,24.64
23,9,24.16
23,10,24.23
23,11,23.68
23,12,23.99
23,13,23.71
23,14,23.88
23,15,23.43
23,16,23.56
23,17,23.74
23,18,23.92
23,19,23.77
23,20,23.74
23,21,23.28
23,22,23.34
23,23,23.73
23,24,23.58
23,25,22.82
23,26,23.46
23,27,23.48
23,28,23.12
23,29,23.33
23,30,23.46
23,31,35.18
