Linha,Coluna,Temperatura_C
9,15,32.66
9,16,31.82
9,17,31.76
9,18,29.77
9,19,28.02
9,20,25.23
9,21,25.18
9,22,25.24
9,23,24.99
9,24,24.82
9,25,25.07
9,26,24.93
9,27,24.86
9,28,24.57
9,29,24.84
9,30,25.04
9,31,24.86
10,0,24.75
10,1,24.22
10,2,24.62
10,3,24.28
10,4,24.41
10,5,24.18
10,6,24.88
10,7,24.92
10,8,25.07
10,9,24.97
10,10,24.74
10,11,24.91
10,12,25.67
10,13,26.18
10,14,29.89
10,15,31.50
10,16,29.70
10,17,29.37
10,18,30.46
10,19,28.98
10,20,25.56
10,21,25.08
10,22,25.02
10,23,25.17
10,24,25.08
10,25,24.61
10,26,24.63
10,27,25.17
10,28,24.99
10,29,24.81
10,30,25.07
10,31,24.61
11,0,24.34
11,1,24.29
11,2,24.73
11,3,24.78
11,4,24.39
11,5,24.47
11,6,24.65
11,7,24.80
11,8,24.64
11,9,25.20
11,10,24.82
11,11,24.94
11,12,25.68
11,13,26.73
11,14,31.65
11,15,31.93
11,16,31.51
11,17,30.74
11,18,31.68
11,19,29.31
11,20,25.48
11,21,25.44
11,22,25.28
11,23,25.07
11,24,24.81
11,25,24.94
11,26,24.82
11,27,24.91
11,28,24.50
11,29,24.83
11,30,24.88
11,31,24.61
12,0,24.65
12,1,24.75
12,2,24.50
12,3,24.29
12,4,24.25
12,5,24.42
12,6,24.81
12,7,24.94
12,8,25.11
12,9,24.82
12,10,24.87
12,11,24.86
12,12,25.62
12,13,27.39
12,14,32.52
12,15,32.63
12,16,32.92
12,17,32.78
12,18,30.88
12,19,28.64
12,20,25.84
12,21,25.69
12,22,25.41
12,23,25.25
12,24,25.12
12,25,24.76
12,26,24.80
12,27,25.01
12,28,25.05
12,29,24.87
12,30,24.82
12,31,25.28
13,0,24.21
13,1,24.73
13,2,24.65
13,3,24.32
13,4,24.35
13,5,24.52
13,6,24.74
13,7,24.84
13,8,24.58
13,9,24.50
13,10,24.81
13,11,24.80
13,12,25.50
13,13,26.54
13,14,32.21
13,15,32.39
13,16,33.00
13,17,32.67
13,18,29.98
13,19,27.65
13,20,26.20
13,21,26.14
13,22,25.69
13,23,25.29
13,24,24.98
13,25,24.88
13,26,25.15
13,27,25.03
13,28,24.75
13,29,24.30
13,30,24.86
13,31,24.68
14,0,24.71
14,1,24.52
14,2,24.70
14,3,24.80
14,4,24.45
14,5,24.24
14,6,24.84
14,7,24.89
14,8,24.52
14,9,24.44
14,10,24.89
14,11,25.20
14,12,26.56
14,13,26.85
14,14,31.50
14,15,32.21
14,16,32.92
14,17,32.80
14,18,31.18
14,19,29.76
14,20,27.40
14,21,26.91
14,22,25.93
14,23,25.80
14,24,25.28
14,25,25.20
14,26,24.97
14,27,25.08
14,28,24.92
14,29,24.74
14,30,24.97
14,31,25.06
15,0,24.70
15,1,24.67
15,2,24.77
15,3,24.51
15,4,24.52
15,5,24.40
15,6,24.79
15,7,24.73
15,8,24.66
15,9,24.38
15,10,25.27
15,11,26.30
15,12,28.60
15,13,29.13
15,14,31.74
15,15,32.34
15,16,32.82
15,17,32.83
15,18,31.33
15,19,30.74
15,20,28.68
15,21,28.24
15,22,26.77
15,23,25.75
15,24,25.15
15,25,25.11
15,26,25.33
15,27,24.90
15,28,24.75
15,29,24.62
15,30,24.78
15,31,24.68
16,0,25.42
16,1,24.90
16,2,25.05
16,3,25.51
16,4,25.06
16,5,24.80
16,6,25.24
16,7,25.45
16,8,25.16
16,9,24.87
16,10,26.93
16,11,28.18
16,12,30.15
16,13,30.18
16,14,31.63
16,15,32.21
16,16,32.43
16,17,32.19
16,18,30.78
16,19,30.44
16,20,30.01
16,21,30.02
16,22,29.04
16,23,27.97
16,24,25.62
16,25,25.42
16,26,25.22
16,27,25.27
16,28,25.01
16,29,24.60
16,30,24.90
16,31,25.21
17,0,25.63
17,1,25.11
17,2,25.33
17,3,25.11
17,4,25.31
17,5,25.11
17,6,25.47
17,7,25.12
17,8,25.23
17,9,25.31
17,10,26.95
17,11,28.02
17,12,29.72
17,13,29.99
17,14,31.11
17,15,31.18
17,16,31.72
17,17,31.15
17,18,30.60
17,19,30.30
17,20,29.64
17,21,30.01
17,22,29.86
17,23,28.51
17,24,25.63
17,25,25.39
17,26,25.22
17,27,24.91
17,28,24.94
17,29,24.76
17,30,25.02
17,31,25.46
18,0,25.75
18,1,24.87
18,2,25.05
18,3,25.05
18,4,24.74
18,5,24.64
18,6,25.02
18,7,25.02
18,8,25.46
18,9,25.51
18,10,27.39
18,11,27.73
18,12,28.29
18,13,28.85
18,14,30.41
18,15,30.36
18,16,30.30
18,17,30.40
18,18,30.48
18,19,30.76
18,20,29.89
18,21,29.78
18,22,29.92
18,23,29.69
18,24,26.49
18,25,25.35
18,26,25.40
18,27,25.63
18,28,25.08
18,29,24.67
18,30,25.24
18,31,25.41
19,0,25.75
19,1,24.79
19,2,24.83
19,3,24.28
19,4,24.40
19,5,24.69
19,6,25.20
19,7,24.90
19,8,25.08
19,9,25.67
19,10,27.96
19,11,28.01
19,12,28.10
19,13,28.14
19,14,30.05
19,15,30.10
19,16,30.27
19,17,30.55
19,18,30.51
19,19,30.16
19,20,29.97
19,21,30.03
19,22,30.29
19,23,29.75
19,24,26.13
19,25,25.61
19,26,25.50
19,27,25.33
19,28,24.94
19,29,25.20
19,30,24.78
19,31,25.18
20,0,25.31
20,1,24.97
20,2,25.22
20,3,25.00
20,4,24.68
20,5,24.55
20,6,24.86
20,7,25.05
20,8,26.08
20,9,26.69
20,10,29.53
20,11,29.41
20,12,28.75
20,13,28.50
20,14,28.71
20,15,29.20
20,16,30.63
20,17,30.83
20,18,30.12
20,19,30.34
20,20,31.01
20,21,30.93
20,22,30.45
20,23,30.53
20,24,27.07
20,25,26.24
20,26,25.32
20,27,25.75
20,28,24.65
20,29,24.57
20,30,25.27
20,31,25.38
21,0,25.29
21,1,24.71
21,2,25.77
21,3,25.22
21,4,24.72
21,5,24.35
21,6,25.22
21,7,25.34
21,8,27.00
21,9,28.34
21,10,30.14
21,11,29.30
21,12,28.98
21,13,28.99
21,14,28.18
21,15,28.46
21,16,30.04
21,17,30.68
21,18,30.03
21,19,30.16
21,20,30.97
21,21,30.80
21,22,30.61
21,23,30.54
21,24,28.25
21,25,26.52
21,26,25.69
21,27,25.57
21,28,24.68
21,29,24.68
21,30,25.31
21,31,25.59
22,0,26.12
22,1,25.45
22,2,25.70
22,3,26.10
22,4,27.26
22,5,27.77
22,6,27.46
22,7,27.75
22,8,29.95
22,9,30.27
22,10,30.14
22,11,28.61
22,12,28.80
22,13,28.81
22,14,28.17
22,15,28.05
22,16,29.68
22,17,30.01
22,18,30.38
22,19,30.39
22,20,30.18
22,21,30.24
22,22,30.72
22,23,31.21
22,24,29.85
22,25,28.78
22,26,26.04
22,27,26.07
22,28,25.13
22,29,25.31
22,30,25.12
22,31,25.74
23,0,26.44
23,1,26.01
23,2,26.50
23,3,26.40
23,4,28.73
23,5,29.95
23,6,30.11
23,7,30.15
23,8,30.48
23,9,30.59
23,10,28.30
23,11,27.32
23,12,28.11
23,13,29.10
23,14,28.12
23,15,27.89
23,16,29.07
23,17,29.54
23,18,30.38
23,19,30.10
23,20,29.79
23,21,29.65
23,22,30.99
23,23,31.11
23,24,30.53
23,25,29.46
23,26,26.91
23,27,25.86
23,28,25.15
23,29,25.16
23,30,25.32
23,31,25.36
