Linha,Coluna,Temperatura_C
6,28,24.73
6,29,25.24
6,30,24.72
6,31,25.49
7,0,24.77
7,1,24.26
7,2,25.06
7,3,24.88
7,4,24.48
7,5,24.50
7,6,24.82
7,7,24.58
7,8,24.85
7,9,25.03
7,10,25.06
7,11,24.70
7,12,25.12
7,13,25.62
7,14,28.31
7,15,29.61
7,16,30.41
7,17,29.71
7,18,28.12
7,19,26.91
7,20,25.64
7,21,25.23
7,22,25.52
7,23,25.30
7,24,24.83
7,25,24.71
7,26,24.96
7,27,24.96
7,28,25.18
7,29,24.33
7,30,24.94
7,31,24.90
8,0,24.62
8,1,24.34
8,2,24.67
8,3,24.61
8,4,24.50
8,5,24.55
8,6,24.69
8,7,24.74
8,8,24.75
8,9,24.80
8,10,24.75
8,11,24.83
8,12,25.38
8,13,25.88
8,14,30.85
8,15,32.31
8,16,32.39
8,17,31.93
8,18,30.23
8,19,29.61
8,20,26.13
8,21,25.52
8,22,25.02
8,23,25.02
8,24,25.29
8,25,25.08
8,26,24.85
8,27,25.13
8,28,24.56
8,29,26.18
8,30,24.57
8,31,25.28
9,0,24.77
9,1,24.40
9,2,24.83
9,3,24.34
9,4,24.67
9,5,24.62
9,6,24.65
9,7,24.78
9,8,24.49
9,9,24.69
9,10,25.00
9,11,24.96
9,12,25.19
9,13,25.97
9,14,30.75
9,15,31.88
9,16,31.11
9,17,30.97
9,18,31.49
9,19,30.30
9,20,26.44
9,21,25.83
9,22,25.33
9,23,25.07
9,24,25.02
9,25,24.71
9,26,24.89
9,27,24.93
9,28,25.69
9,29,24.76
9,30,25.54
9,31,24.89
10,0,24.63
10,1,24.27
10,2,24.54
10,3,24.35
10,4,24.60
10,5,24.38
10,6,24.85
10,7,25.11
10,8,25.16
10,9,24.97
10,10,24.93
10,11,24.92
10,12,25.86
10,13,25.86
10,14,30.74
10,15,31.60
10,16,30.05
10,17,30.05
10,18,31.98
10,19,31.67
10,20,27.01
10,21,25.82
10,22,25.30
10,23,25.16
10,24,25.06
10,25,24.80
10,26,24.82
10,27,25.24
10,28,24.79
10,29,25.67
10,30,24.95
10,31,25.59
11,0,24.38
11,1,24.33
11,2,24.93
11,3,24.45
11,4,24.35
11,5,24.43
11,6,24.84
11,7,24.78
11,8,25.03
11,9,24.72
11,10,24.92
11,11,24.68
11,12,25.61
11,13,26.58
11,14,31.91
11,15,32.43
11,16,32.17
11,17,31.95
11,18,32.59
11,19,32.05
11,20,27.11
11,21,25.99
11,22,25.37
11,23,25.36
11,24,25.21
11,25,25.03
11,26,24.90
11,27,24.99
11,28,25.87
11,29,25.02
11,30,26.00
11,31,25.11
12,0,24.38
12,1,24.20
12,2,24.56
12,3,24.74
12,4,24.45
12,5,24.39
12,6,24.79
12,7,24.93
12,8,25.01
12,9,24.54
12,10,24.88
12,11,24.87
12,12,25.46
12,13,26.31
12,14,32.07
12,15,32.19
12,16,32.87
12,17,32.58
12,18,32.44
12,19,31.59
12,20,27.02
12,21,26.15
12,22,25.51
12,23,25.64
12,24,25.10
12,25,25.06
12,26,24.99
12,27,26.04
12,28,25.63
12,29,27.43
12,30,25.32
12,31,26.09
13,0,24.55
13,1,24.63
13,2,24.71
13,3,24.51
13,4,24.43
13,5,24.60
13,6,24.62
13,7,24.61
13,8,24.88
13,9,24.40
13,10,24.73
13,11,24.90
13,12,25.34
13,13,26.22
13,14,31.68
13,15,32.81
13,16,32.86
13,17,32.78
13,18,32.29
13,19,30.71
13,20,26.66
13,21,26.59
13,22,25.88
13,23,25.39
13,24,25.07
13,25,24.87
13,26,25.11
13,27,24.86
13,28,27.38
13,29,26.21
13,30,26.69
13,31,25.34
14,0,24.75
14,1,24.28
14,2,24.62
14,3,24.73
14,4,24.52
14,5,24.20
14,6,24.60
14,7,24.98
14,8,24.71
14,9,24.34
14,10,24.90
14,11,25.22
14,12,26.50
14,13,26.95
14,14,31.11
14,15,32.31
14,16,33.18
14,17,33.06
14,18,32.42
14,19,31.63
14,20,28.13
14,21,27.01
14,22,26.02
14,23,25.80
14,24,25.37
14,25,25.28
14,26,25.17
14,27,25.28
14,28,25.11
14,29,26.12
14,30,25.32
14,31,25.88
15,0,24.74
15,1,24.71
15,2,24.97
15,3,24.57
15,4,24.71
15,5,24.71
15,6,24.88
15,7,24.61
15,8,24.56
15,9,24.67
15,10,25.19
15,11,26.13
15,12,28.88
15,13,29.06
15,14,31.28
15,15,31.97
15,16,32.93
15,17,33.09
15,18,32.57
15,19,31.77
15,20,29.23
15,21,28.52
15,22,26.67
15,23,25.95
15,24,25.13
15,25,25.08
15,26,25.29
15,27,25.21
15,28,25.34
15,29,25.09
15,30,26.04
15,31,24.88
16,0,25.30
16,1,25.09
16,2,25.52
16,3,25.31
16,4,25.25
16,5,24.99
16,6,25.21
16,7,25.53
16,8,25.26
16,9,25.07
16,10,26.74
16,11,28.37
16,12,30.25
16,13,30.20
16,14,31.33
16,15,32.07
16,16,32.62
16,17,32.69
16,18,31.97
16,19,31.15
16,20,30.11
16,21,29.94
16,22,29.71
16,23,28.96
16,24,26.02
16,25,25.72
16,26,25.42
16,27,25.71
16,28,25.20
16,29,25.76
16,30,24.94
16,31,25.72
17,0,25.52
17,1,25.30
17,2,25.53
17,3,25.17
17,4,25.26
17,5,25.19
17,6,25.67
17,7,25.21
17,8,25.62
17,9,25.31
17,10,26.95
17,11,28.12
17,12,29.73
17,13,30.01
17,14,31.05
17,15,31.54
17,16,32.32
17,17,32.31
17,18,31.39
17,19,30.66
17,20,30.29
17,21,29.84
17,22,30.44
17,23,30.01
17,24,26.68
17,25,25.58
17,26,25.42
17,27,25.23
17,28,25.40
17,29,24.96
17,30,25.54
17,31,24.71
18,0,25.79
18,1,25.06
18,2,24.81
18,3,24.83
18,4,24.94
18,5,24.59
18,6,25.10
18,7,25.10
18,8,25.54
18,9,25.40
18,10,27.20
18,11,27.82
18,12,28.48
18,13,28.95
18,14,30.60
18,15,30.46
18,16,30.40
18,17,30.32
18,18,30.67
18,19,30.58
18,20,30.27
18,21,29.88
18,22,30.01
18,23,30.39
18,24,27.68
18,25,26.35
18,26,25.47
18,27,25.57
18,28,25.13
18,29,25.73
18,30,25.27
18,31,25.28
19,0,25.45
19,1,24.83
19,2,24.59
19,3,24.47
19,4,24.73
19,5,24.63
19,6,25.16
19,7,24.63
19,8,25.06
19,9,25.86
19,10,27.77
19,11,28.10
19,12,28.20
19,13,28.24
19,14,29.96
19,15,30.38
19,16,29.83
19,17,30.01
19,18,30.80
19,19,30.44
19,20,30.16
19,21,30.02
19,22,29.97
19,23,30.05
19,24,28.34
19,25,26.62
19,26,25.57
19,27,25.39
19,28,25.42
19,29,25.11
19,30,25.48
19,31,25.38
20,0,25.68
20,1,24.82
20,2,25.11
20,3,25.34
20,4,25.27
20,5,24.61
20,6,24.92
20,7,25.12
20,8,25.71
20,9,26.78
20,10,29.41
20,11,29.50
20,12,28.84
20,13,28.30
20,14,29.00
20,15,29.49
20,16,30.16
20,17,30.54
20,18,30.90
20,19,30.53
20,20,30.29
20,21,30.31
20,22,30.09
20,23,30.17
20,24,28.80
20,25,27.15
20,26,25.92
20,27,25.54
20,28,25.30
20,29,25.69
20,30,25.12
20,31,25.58
21,0,26.20
21,1,25.26
21,2,25.81
21,3,25.12
21,4,25.33
21,5,24.81
21,6,25.16
21,7,25.04
21,8,27.08
21,9,28.42
21,10,29.49
21,11,29.28
21,12,29.17
21,13,28.78
21,14,28.67
21,15,28.75
21,16,30.03
21,17,30.48
21,18,30.83
21,19,30.35
21,20,30.02
21,21,30.26
21,22,30.25
21,23,30.17
21,24,28.57
21,25,27.08
21,26,25.75
21,27,25.63
21,28,25.64
21,29,25.03
21,30,25.33
21,31,24.88
22,0,25.94
22,1,25.10
22,2,25.73
22,3,25.48
22,4,26.60
22,5,26.15
22,6,27.39
22,7,27.55
22,8,30.14
22,9,30.47
22,10,30.00
22,11,28.91
22,12,28.99
22,13,29.43
22,14,28.37
22,15,28.03
22,16,29.45
22,17,30.10
22,18,31.00
22,19,30.69
22,20,30.27
22,21,30.31
22,22,30.44
22,23,30.93
22,24,29.42
22,25,27.30
22,26,25.66
22,27,26.12
22,28,25.17
22,29,25.34
22,30,24.94
22,31,26.33
23,0,26.04
23,1,26.21
23,2,25.68
23,3,26.61
23,4,27.77
23,5,29.04
23,6,29.38
23,7,29.82
23,8,30.68
23,9,30.43
23,10,28.73
23,11,27.04
23,12,28.08
23,13,29.07
23,14,28.53
23,15,28.08
23,16,29.15
23,17,29.63
23,18,30.58
23,19,30.41
23,20,29.98
23,21,30.07
23,22,30.22
23,23,30.21
23,24,29.32
23,25,27.70
23,26,25.79
23,27,25.76
23,28,26.01
23,29,25.20
23,30,25.52
23,31,25.37
