Linha,Coluna,Temperatura_C
5,23,23.84
5,24,23.91
5,25,25.39
5,26,26.18
5,27,26.43
5,28,26.61
5,29,26.93
5,30,27.19
5,31,28.27
6,0,26.96
6,1,25.72
6,2,24.17
6,3,23.48
6,4,23.14
6,5,23.47
6,6,23.14
6,7,23.26
6,8,23.19
6,9,23.34
6,10,23.00
6,11,23.30
6,12,23.09
6,13,23.40
6,14,23.10
6,15,22.99
6,16,23.38
6,17,23.03
6,18,22.97
6,19,23.14
6,20,23.28
6,21,23.59
6,22,23.20
6,23,23.52
6,24,23.64
6,25,25.18
6,26,25.63
6,27,26.13
6,28,26.69
6,29,26.78
6,30,26.82
6,31,28.27
7,0,27.34
7,1,24.95
7,2,24.17
7,3,23.40
7,4,23.30
7,5,22.97
7,6,23.30
7,7,23.31
7,8,23.10
7,9,23.19
7,10,23.23
7,11,23.11
7,12,23.27
7,13,22.97
7,14,23.44
7,15,23.09
7,16,23.17
7,17,23.11
7,18,23.27
7,19,23.11
7,20,23.17
7,21,23.17
7,22,23.44
7,23,23.57
7,24,23.57
7,25,25.04
7,26,25.68
7,27,26.01
7,28,26.48
7,29,26.35
7,30,27.34
7,31,25.48
8,0,24.53
8,1,23.81
8,2,23.07
8,3,23.06
8,4,23.12
8,5,23.32
8,6,22.96
8,7,23.03
8,8,23.21
8,9,23.47
8,10,23.21
8,11,23.34
8,12,23.06
8,13,23.25
8,14,23.35
8,15,23.10
8,16,23.03
8,17,23.26
8,18,22.70
8,19,22.99
8,20,23.05
8,21,23.41
8,22,23.40
8,23,23.71
8,24,23.61
8,25,24.39
8,26,25.55
8,27,26.25
8,28,26.16
8,29,26.63
8,30,26.37
8,31,24.22
9,0,23.69
9,1,23.59
9,2,23.36
9,3,23.50
9,4,23.10
9,5,23.09
9,6,23.44
9,7,23.20
9,8,23.02
9,9,23.07
9,10,23.34
9,11,23.07
9,12,23.18
9,13,23.31
9,14,23.21
9,15,23.23
9,16,23.23
9,17,23.17
9,18,23.23
9,19,23.34
9,20,23.30
9,21,23.26
9,22,23.37
9,23,23.46
9,24,23.58
9,25,24.33
9,26,25.22
9,27,25.79
9,28,25.83
9,29,26.07
9,30,26.77
9,31,23.90
10,0,23.39
10,1,23.55
10,2,22.84
10,3,23.29
10,4,23.20
10,5,23.06
10,6,23.04
10,7,23.19
10,8,23.22
10,9,23.39
10,10,23.05
10,11,23.33
10,12,23.35
10,13,23.25
10,14,23.16
10,15,23.09
10,16,23.36
10,17,22.92
10,18,23.04
10,19,22.86
10,20,22.93
10,21,23.23
10,22,23.07
10,23,23.20
10,24,23.25
10,25,23.77
10,26,23.45
10,27,24.08
10,28,24.17
10,29,24.85
10,30,24.58
10,31,23.98
11,0,23.62
11,1,23.43
11,2,23.35
11,3,23.42
11,4,23.14
11,5,23.19
11,6,23.34
11,7,23.38
11,8,23.08
11,9,23.22
11,10,23.28
11,11,23.27
11,12,23.13
11,13,23.16
11,14,23.32
11,15,23.31
11,16,22.95
11,17,23.05
11,18,23.08
11,19,22.99
11,20,23.31
11,21,23.13
11,22,23.29
11,23,23.48
11,24,23.39
11,25,23.29
11,26,24.05
11,27,23.61
11,28,24.06
11,29,23.92
11,30,24.41
11,31,23.51
12,0,23.63
12,1,23.19
12,2,23.26
12,3,23.40
12,4,23.34
12,5,23.46
12,6,23.30
12,7,23.25
12,8,23.18
12,9,23.37
12,10,22.92
12,11,23.20
12,12,23.05
12,13,23.43
12,14,23.06
12,15,22.91
12,16,23.01
12,17,23.16
12,18,22.86
12,19,22.98
12,20,22.96
12,21,23.27
12,22,23.09
12,23,23.37
12,24,23.32
12,25,23.59
12,26,23.32
12,27,23.63
12,28,23.57
12,29,23.70
12,30,23.85
12,31,23.71
13,0,23.47
13,1,23.64
13,2,23.43
13,3,23.28
13,4,23.11
13,5,23.20
13,6,23.30
13,7,23.32
13,8,23.05
13,9,23.05
13,10,23.50
13,11,23.09
13,12,23.14
13,13,22.85
13,14,23.10
13,15,23.00
13,16,23.07
13,17,23.02
13,18,23.16
13,19,23.08
13,20,22.87
13,21,22.99
13,22,23.43
13,23,23.04
13,24,23.24
13,25,23.38
13,26,23.69
13,27,23.22
13,28,23.66
13,29,23.62
13,30,24.18
13,31,23.88
14,0,23.85
14,1,23.64
14,2,23.38
14,3,23.47
14,4,23.15
14,5,23.47
14,6,23.13
14,7,23.22
14,8,23.07
14,9,23.09
14,10,23.08
14,11,23.20
14,12,23.03
14,13,23.26
14,14,23.26
14,15,23.26
14,16,23.02
14,17,23.33
14,18,23.05
14,19,22.99
14,20,23.06
14,21,23.08
14,22,22.92
14,23,23.20
14,24,23.40
14,25,23.52
14,26,23.05
14,27,23.49
14,28,23.57
14,29,24.00
14,30,23.77
14,31,23.89
15,0,23.72
15,1,23.75
15,2,23.61
15,3,23.43
15,4,23.20
15,5,23.45
15,6,23.50
15,7,23.18
15,8,23.21
15,9,23.12
15,10,23.35
15,11,23.35
15,12,23.16
15,13,23.04
15,14,23.52
15,15,23.22
15,16,23.20
15,17,23.13
15,18,23.23
15,19,23.21
15,20,23.11
15,21,23.36
15,22,23.26
15,23,23.28
15,24,23.09
15,25,23.42
15,26,23.70
15,27,23.60
15,28,23.59
15,29,23.68
15,30,24.02
15,31,23.64
16,0,23.14
16,1,23.70
16,2,23.25
16,3,23.44
16,4,23.45
16,5,23.38
16,6,22.97
16,7,23.37
16,8,23.49
16,9,23.49
16,10,23.17
16,11,23.20
16,12,23.17
16,13,23.23
16,14,23.24
16,15,23.24
16,16,23.28
16,17,23.32
16,18,23.12
16,19,23.44
16,20,23.45
16,21,23.41
16,22,23.30
16,23,23.17
16,24,23.17
16,25,23.50
16,26,23.17
16,27,23.84
16,28,23.40
16,29,23.75
16,30,23.77
16,31,23.88
17,0,23.51
17,1,23.73
17,2,23.65
17,3,23.59
17,4,23.28
17,5,23.29
17,6,23.30
17,7,23.54
17,8,23.23
17,9,23.42
17,10,23.65
17,11,23.52
17,12,23.45
17,13,23.25
17,14,23.37
17,15,23.31
17,16,23.06
17,17,23.09
17,18,23.44
17,19,23.75
17,20,23.56
17,21,23.44
17,22,23.17
17,23,23.17
17,24,23.13
17,25,23.15
17,26,23.67
17,27,23.12
17,28,23.29
17,29,23.42
17,30,23.54
17,31,23.77
18,0,23.38
18,1,24.11
18,2,23.57
18,3,23.60
18,4,23.27
18,5,23.59
18,6,23.50
18,7,23.48
18,8,23.35
18,9,23.67
18,10,23.33
18,11,23.59
18,12,23.55
18,13,23.74
18,14,23.66
18,15,23.67
18,16,23.41
18,17,23.49
18,18,23.40
18,19,23.47
18,20,23.61
18,21,23.53
18,22,23.36
18,23,23.52
18,24,23.46
18,25,23.51
18,26,23.57
18,27,23.44
18,28,23.15
18,29,24.23
18,30,23.24
18,31,24.28
19,0,23.32
19,1,23.92
19,2,23.49
19,3,23.54
19,4,23.31
19,5,23.55
19,6,23.71
19,7,23.53
19,8,23.70
19,9,23.64
19,10,24.08
19,11,24.03
19,12,23.80
19,13,23.57
19,14,23.84
19,15,23.94
19,16,23.75
19,17,23.75
19,18,23.62
19,19,23.67
19,20,23.57
19,21,23.43
19,22,23.56
19,23,23.47
19,24,22.88
19,25,23.23
19,26,23.51
19,27,23.45
19,28,23.09
19,29,23.30
19,30,23.84
19,31,23.56
20,0,23.24
20,1,24.25
20,2,23.31
20,3,23.50
20,4,23.77
20,5,24.11
20,6,23.70
20,7,24.00
20,8,23.89
20,9,24.54
20,10,24.39
20,11,24.27
20,12,24.06
20,13,24.56
20,14,24.07
20,15,24.36
20,16,24.01
20,17,24.37
20,18,23.92
20,19,23.66
20,20,23.57
20,21,23.82
20,22,23.81
20,23,23.78
20,24,23.43
20,25,23.73
20,26,23.61
20,27,23.54
20,28,23.29
20,29,23.88
20,30,23.45
20,31,23.56
21,0,23.69
21,1,23.89
21,2,23.97
21,3,23.84
21,4,23.86
21,5,24.25
21,6,24.11
21,7,24.47
21,8,24.18
21,9,24.35
21,10,24.50
21,11,24.22
21,12,24.28
21,13,23.98
21,14,24.23
21,15,24.02
21,16,23.92
21,17,24.07
21,18,24.01
21,19,23.90
21,20,23.53
21,21,23.77
21,22,23.69
21,23,23.60
21,24,23.79
21,25,23.85
21,26,23.54
21,27,23.27
21,28,23.08
21,29,23.59
21,30,23.82
21,31,23.89
22,0,23.81
22,1,24.35
22,2,23.96
22,3,24.32
22,4,24.60
22,5,24.97
22,6,24.73
22,7,24.51
22,8,24.53
22,9,24.46
22,10,24.30
22,11,24.08
22,12,23.72
22,13,24.21
22,14,23.84
22,15,23.67
22,16,24.00
22,17,24.05
22,18,24.29
22,19,24.03
22,20,23.75
22,21,23.76
22,22,23.53
22,23,23.68
22,24,23.70
22,25,24.38
22,26,23.34
22,27,23.31
22,28,23.31
22,29,23.27
22,30,23.48
22,31,24.19
23,0,23.82
23,1,24.17
23,2,24.59
23,3,24.76
23,4,24.69
23,5,24.71
23,6,24.72
23,7,24.36
23,8,24.55
23,9,24.16
23,10,24.23
23,11,24.22
23,12,23.82
23,13,23.77
23,14,23.94
23,15,23.60
23,16,23.72
23,17,23.93
23,18,24.22
23,19,23.99
23,20,23.62
23,21,23.47
23,22,23.78
23,23,23.55
23,24,23.83
23,25,23.65
23,26,24.17
23,27,23.51
23,28,23.50
23,29,23.51
23,30,23.48
23,31,34.27
