Linha,Coluna,Temperatura_C
5,11,22.88
5,12,22.78
5,13,23.04
5,14,23.16
5,15,23.04
5,16,22.75
5,17,23.05
5,18,23.12
5,19,23.63
5,20,23.96
5,21,24.09
5,22,23.63
5,23,24.42
5,24,25.23
5,25,26.22
5,26,26.34
5,27,26.84
5,28,26.42
5,29,27.13
5,30,27.03
5,31,23.31
6,0,23.14
6,1,23.16
6,2,23.16
6,3,22.87
6,4,23.46
6,5,23.21
6,6,23.37
6,7,23.20
6,8,23.57
6,9,23.21
6,10,23.20
6,11,23.03
6,12,23.03
6,13,23.05
6,14,23.23
6,15,23.02
6,16,22.85
6,17,22.65
6,18,23.08
6,19,23.44
6,20,23.48
6,21,23.44
6,22,23.58
6,23,23.64
6,24,24.47
6,25,25.76
6,26,26.59
6,27,26.41
6,28,26.82
6,29,27.16
6,30,27.19
6,31,23.94
7,0,23.11
7,1,23.47
7,2,23.75
7,3,22.95
7,4,23.01
7,5,23.43
7,6,23.07
7,7,23.47
7,8,23.49
7,9,23.08
7,10,23.23
7,11,22.95
7,12,23.12
7,13,23.21
7,14,23.20
7,15,23.23
7,16,23.03
7,17,22.95
7,18,23.00
7,19,23.52
7,20,23.17
7,21,23.66
7,22,23.28
7,23,23.47
7,24,24.04
7,25,25.87
7,26,26.25
7,27,26.58
7,28,26.48
7,29,27.22
7,30,27.06
7,31,23.46
8,0,23.38
8,1,22.95
8,2,22.95
8,3,22.90
8,4,22.98
8,5,23.12
8,6,23.22
8,7,23.01
8,8,23.21
8,9,22.99
8,10,23.15
8,11,22.94
8,12,22.86
8,13,23.22
8,14,23.25
8,15,22.99
8,16,23.10
8,17,22.77
8,18,23.03
8,19,22.83
8,20,22.89
8,21,23.19
8,22,23.38
8,23,23.65
8,24,23.75
8,25,25.45
8,26,26.00
8,27,26.02
8,28,26.45
8,29,26.57
8,30,27.40
8,31,23.66
9,0,23.32
9,1,23.17
9,2,23.24
9,3,23.12
9,4,22.73
9,5,22.90
9,6,23.05
9,7,22.89
9,8,22.62
9,9,23.10
9,10,23.01
9,11,22.69
9,12,22.99
9,13,23.03
9,14,23.21
9,15,23.05
9,16,23.14
9,17,22.97
9,18,22.64
9,19,23.01
9,20,22.87
9,21,23.25
9,22,23.15
9,23,23.52
9,24,23.73
9,25,25.51
9,26,25.68
9,27,26.10
9,28,26.13
9,29,26.78
9,30,26.68
9,31,23.35
10,0,23.19
10,1,23.02
10,2,23.15
10,3,22.78
10,4,23.07
10,5,22.66
10,6,23.31
10,7,22.80
10,8,22.94
10,9,23.05
10,10,23.02
10,11,23.06
10,12,22.90
10,13,22.98
10,14,23.16
10,15,23.26
10,16,23.12
10,17,22.72
10,18,22.94
10,19,22.73
10,20,22.88
10,21,23.13
10,22,23.47
10,23,23.37
10,24,23.20
10,25,24.11
10,26,24.89
10,27,25.18
10,28,25.28
10,29,26.02
10,30,25.91
10,31,23.61
11,0,23.27
11,1,23.46
11,2,23.13
11,3,22.93
11,4,22.90
11,5,23.13
11,6,23.09
11,7,23.00
11,8,22.90
11,9,23.36
11,10,22.97
11,11,23.09
11,12,22.87
11,13,22.98
11,14,23.07
11,15,23.06
11,16,22.88
11,17,22.95
11,18,22.90
11,19,22.77
11,20,23.09
11,21,23.14
11,22,23.29
11,23,23.34
11,24,23.02
11,25,23.76
11,26,24.03
11,27,23.79
11,28,24.10
11,29,24.64
11,30,24.66
11,31,23.29
12,0,23.29
12,1,23.09
12,2,22.79
12,3,22.81
12,4,22.89
12,5,22.98
12,6,23.26
12,7,22.97
12,8,23.01
12,9,22.86
12,10,23.34
12,11,23.02
12,12,23.14
12,13,23.08
12,14,23.15
12,15,22.91
12,16,22.93
12,17,22.89
12,18,22.94
12,19,22.94
12,20,22.93
12,21,23.09
12,22,23.10
12,23,22.92
12,24,23.50
12,25,23.46
12,26,23.43
12,27,23.55
12,28,23.33
12,29,23.35
12,30,24.42
12,31,23.51
13,0,23.59
13,1,23.28
13,2,22.83
13,3,22.81
13,4,22.89
13,5,22.94
13,6,23.05
13,7,22.85
13,8,22.79
13,9,23.30
13,10,23.01
13,11,22.74
13,12,23.06
13,13,23.20
13,14,23.11
13,15,23.18
13,16,22.99
13,17,22.93
13,18,22.62
13,19,22.96
13,20,22.84
13,21,23.01
13,22,23.24
13,23,23.12
13,24,23.20
13,25,23.38
13,26,23.43
13,27,23.28
13,28,23.29
13,29,23.73
13,30,23.50
13,31,23.51
14,0,23.52
14,1,22.99
14,2,23.03
14,3,22.98
14,4,22.92
14,5,23.08
14,6,23.20
14,7,23.22
14,8,23.00
14,9,23.14
14,10,23.04
14,11,23.10
14,12,22.83
14,13,22.99
14,14,23.00
14,15,22.82
14,16,22.95
14,17,22.87
14,18,23.03
14,19,22.67
14,20,22.46
14,21,22.89
14,22,23.13
14,23,22.73
14,24,23.12
14,25,23.27
14,26,23.40
14,27,23.40
14,28,23.20
14,29,23.79
14,30,24.17
14,31,23.84
15,0,23.38
15,1,23.23
15,2,23.13
15,3,23.18
15,4,22.73
15,5,23.06
15,6,23.25
15,7,23.08
15,8,23.04
15,9,23.06
15,10,22.75
15,11,22.98
15,12,22.96
15,13,22.77
15,14,23.17
15,15,22.87
15,16,22.95
15,17,22.94
15,18,22.93
15,19,22.51
15,20,22.60
15,21,23.07
15,22,22.95
15,23,23.02
15,24,23.14
15,25,23.05
15,26,23.57
15,27,22.99
15,28,23.35
15,29,23.78
15,30,23.46
15,31,23.56
16,0,23.38
16,1,23.42
16,2,23.55
16,3,23.02
16,4,23.19
16,5,22.82
16,6,23.34
16,7,22.96
16,8,23.01
16,9,22.94
16,10,23.20
16,11,22.89
16,12,22.78
16,13,22.94
16,14,23.32
16,15,23.03
16,16,22.91
16,17,22.93
16,18,23.09
16,19,22.90
16,20,22.92
16,21,22.79
16,22,23.06
16,23,23.00
16,24,22.89
16,25,23.09
16,26,23.63
16,27,23.08
16,28,23.28
16,29,23.19
16,30,24.33
16,31,23.97
17,0,23.76
17,1,23.60
17,2,23.40
17,3,23.18
17,4,23.25
17,5,23.31
17,6,22.99
17,7,23.02
17,8,22.83
17,9,23.05
17,10,22.99
17,11,23.02
17,12,22.95
17,13,23.05
17,14,22.89
17,15,23.01
17,16,23.05
17,17,23.16
17,18,22.94
17,19,23.01
17,20,23.01
17,21,23.12
17,22,22.92
17,23,22.78
17,24,22.61
17,25,23.49
17,26,23.12
17,27,22.75
17,28,23.01
17,29,23.34
17,30,23.62
17,31,23.99
18,0,23.45
18,1,23.80
18,2,23.72
18,3,23.42
18,4,23.35
18,5,23.35
18,6,23.51
18,7,23.32
18,8,22.88
18,9,23.17
18,10,23.44
18,11,23.34
18,12,23.21
18,13,23.39
18,14,23.51
18,15,23.05
18,16,23.35
18,17,23.41
18,18,23.32
18,19,23.17
18,20,23.31
18,21,23.27
18,22,23.19
18,23,22.74
18,24,23.00
18,25,23.19
18,26,23.50
18,27,22.86
18,28,23.43
18,29,22.95
18,30,23.79
18,31,24.17
19,0,23.05
19,1,23.75
19,2,23.63
19,3,23.73
19,4,23.00
19,5,23.54
19,6,23.13
19,7,23.26
19,8,23.23
19,9,23.53
19,10,23.58
19,11,23.77
19,12,23.63
19,13,24.17
19,14,23.97
19,15,23.88
19,16,23.88
19,17,23.57
19,18,23.34
19,19,23.26
19,20,22.93
19,21,23.39
19,22,23.27
19,23,23.02
19,24,23.11
19,25,23.03
19,26,22.88
19,27,23.16
19,28,23.21
19,29,23.68
19,30,23.54
19,31,23.38
20,0,23.44
20,1,23.41
20,2,23.42
20,3,23.25
20,4,23.28
20,5,23.93
20,6,23.79
20,7,24.13
20,8,24.03
20,9,24.49
20,10,24.56
20,11,24.46
20,12,24.76
20,13,24.46
20,14,24.37
20,15,24.17
20,16,24.21
20,17,24.55
20,18,24.10
20,19,23.51
20,20,23.31
20,21,23.49
20,22,23.35
20,23,23.62
20,24,23.39
20,25,23.07
20,26,23.22
20,27,22.88
20,28,22.91
20,29,23.18
20,30,23.45
20,31,23.93
21,0,23.19
21,1,23.82
21,2,23.32
21,3,23.59
21,4,23.76
21,5,24.33
21,6,24.07
21,7,24.60
21,8,24.32
21,9,24.73
21,10,24.65
21,11,24.72
21,12,24.26
21,13,24.48
21,14,24.11
21,15,23.81
21,16,24.01
21,17,24.25
21,18,24.18
21,19,23.63
21,20,23.46
21,21,23.43
21,22,23.69
21,23,23.56
21,24,23.37
21,25,23.59
21,26,23.41
21,27,23.06
21,28,23.16
21,29,23.06
21,30,23.44
21,31,23.83
22,0,23.41
22,1,23.69
22,2,24.34
22,3,24.59
22,4,24.59
22,5,24.87
22,6,25.17
22,7,24.97
22,8,24.50
22,9,24.57
22,10,24.77
22,11,23.99
22,12,23.86
22,13,23.92
22,14,23.77
22,15,23.71
22,16,23.61
22,17,24.30
22,18,24.43
22,19,23.91
22,20,23.39
22,21,23.59
22,22,23.87
22,23,23.32
22,24,23.20
22,25,23.33
22,26,23.90
22,27,23.37
22,28,23.37
22,29,23.42
22,30,23.81
22,31,23.71
23,0,23.58
23,1,24.55
23,2,24.48
23,3,24.74
23,4,24.68
23,5,24.89
23,6,24.61
23,7,24.82
23,8,24.26
23,9,24.27
23,10,23.85
23,11,23.66
23,12,23.96
23,13,23.68
23,14,23.73
23,15,23.86
23,16,23.08
23,17,23.72
23,18,24.24
23,19,23.75
23,20,23.49
23,21,23.55
23,22,23.47
23,23,23.33
23,24,23.46
23,25,23.77
23,26,23.36
23,27,23.06
23,28,23.03
23,29,23.47
23,30,23.60
23,31,34.94
