Linha,Coluna,Temperatura_C
4,8,23.00
4,9,23.17
4,10,22.98
4,11,23.09
4,12,23.08
4,13,23.20
4,14,23.17
4,15,23.13
4,16,22.64
4,17,23.24
4,18,23.35
4,19,23.95
4,20,24.01
4,21,24.21
4,22,24.04
4,23,25.05
4,24,25.60
4,25,26.11
4,26,26.35
4,27,27.04
4,28,27.01
4,29,27.54
4,30,27.65
4,31,23.40
5,0,23.80
5,1,23.56
5,2,23.23
5,3,23.16
5,4,23.11
5,5,23.42
5,6,22.92
5,7,23.05
5,8,23.40
5,9,23.04
5,10,22.97
5,11,23.18
5,12,23.18
5,13,23.14
5,14,23.15
5,15,23.24
5,16,22.84
5,17,22.73
5,18,23.21
5,19,23.73
5,20,23.84
5,21,23.95
5,22,23.83
5,23,24.63
5,24,25.17
5,25,26.69
5,26,26.80
5,27,26.75
5,28,27.20
5,29,27.50
5,30,27.57
5,31,24.01
6,0,23.01
6,1,23.50
6,2,23.08
6,3,23.20
6,4,22.90
6,5,23.16
6,6,23.10
6,7,23.50
6,8,23.45
6,9,23.51
6,10,23.20
6,11,23.03
6,12,23.13
6,13,23.34
6,14,23.24
6,15,23.02
6,16,22.96
6,17,23.24
6,18,23.09
6,19,23.93
6,20,23.48
6,21,23.74
6,22,23.56
6,23,24.06
6,24,24.78
6,25,26.08
6,26,26.27
6,27,27.17
6,28,26.88
6,29,27.19
6,30,27.72
6,31,23.65
7,0,23.63
7,1,23.52
7,2,23.38
7,3,23.03
7,4,23.45
7,5,22.92
7,6,23.27
7,7,23.57
7,8,23.69
7,9,23.28
7,10,23.13
7,11,22.96
7,12,23.32
7,13,23.13
7,14,23.11
7,15,23.24
7,16,23.14
7,17,23.15
7,18,23.00
7,19,23.23
7,20,23.56
7,21,23.55
7,22,23.48
7,23,23.68
7,24,24.23
7,25,26.20
7,26,26.32
7,27,26.37
7,28,26.95
7,29,27.26
7,30,27.26
7,31,23.66
8,0,23.12
8,1,23.29
8,2,23.01
8,3,23.22
8,4,22.70
8,5,23.31
8,6,23.31
8,7,23.20
8,8,23.00
8,9,23.08
8,10,23.06
8,11,23.13
8,12,22.88
8,13,23.05
8,14,23.09
8,15,23.10
8,16,22.95
8,17,22.97
8,18,23.04
8,19,23.02
8,20,23.09
8,21,23.28
8,22,23.68
8,23,23.40
8,24,23.84
8,25,25.77
8,26,26.33
8,27,26.61
8,28,26.52
8,29,26.91
8,30,27.12
8,31,23.23
9,0,23.20
9,1,23.37
9,2,23.30
9,3,23.08
9,4,22.92
9,5,23.11
9,6,23.14
9,7,22.78
9,8,22.91
9,9,23.00
9,10,23.20
9,11,22.98
9,12,23.18
9,13,23.05
9,14,23.05
9,15,23.07
9,16,23.16
9,17,22.90
9,18,22.93
9,19,22.93
9,20,23.06
9,21,23.25
9,22,23.44
9,23,23.61
9,24,23.48
9,25,25.71
9,26,25.99
9,27,26.30
9,28,26.99
9,29,26.68
9,30,26.55
9,31,23.70
10,0,23.08
10,1,23.35
10,2,23.35
10,3,23.34
10,4,23.15
10,5,23.08
10,6,23.08
10,7,23.19
10,8,23.04
10,9,23.24
10,10,23.12
10,11,23.25
10,12,23.02
10,13,23.00
10,14,23.01
10,15,23.28
10,16,22.89
10,17,22.91
10,18,23.05
10,19,23.20
10,20,22.90
10,21,23.23
10,22,23.07
10,23,23.46
10,24,23.19
10,25,24.54
10,26,25.09
10,27,25.24
10,28,25.34
10,29,26.06
10,30,25.96
10,31,23.81
11,0,23.62
11,1,23.53
11,2,23.19
11,3,22.90
11,4,22.98
11,5,23.00
11,6,23.07
11,7,23.20
11,8,23.00
11,9,23.27
11,10,23.07
11,11,22.76
11,12,23.15
11,13,23.18
11,14,23.09
11,15,23.00
11,16,23.07
11,17,23.15
11,18,22.74
11,19,22.79
11,20,23.00
11,21,23.14
11,22,23.29
11,23,23.34
11,24,23.32
11,25,23.49
11,26,24.23
11,27,23.86
11,28,24.30
11,29,24.53
11,30,24.55
11,31,23.64
12,0,23.79
12,1,23.42
12,2,22.99
12,3,23.00
12,4,22.86
12,5,23.28
12,6,23.15
12,7,23.26
12,8,22.83
12,9,23.06
12,10,23.18
12,11,23.12
12,12,23.00
12,13,23.19
12,14,23.18
12,15,23.19
12,16,23.05
12,17,22.91
12,18,22.87
12,19,23.14
12,20,22.95
12,21,23.28
12,22,23.40
12,23,23.32
12,24,23.18
12,25,23.18
12,26,23.63
12,27,23.62
12,28,23.81
12,29,23.54
12,30,23.69
12,31,24.01
13,0,23.78
13,1,23.35
13,2,22.63
13,3,23.02
13,4,23.09
13,5,23.04
13,6,23.14
13,7,22.96
13,8,23.17
13,9,23.31
13,10,23.20
13,11,23.12
13,12,23.34
13,13,23.14
13,14,23.21
13,15,23.04
13,16,23.18
13,17,23.13
13,18,22.90
13,19,22.88
13,20,22.85
13,21,22.91
13,22,23.14
13,23,23.21
13,24,23.29
13,25,23.34
13,26,23.75
13,27,23.48
13,28,23.49
13,29,24.08
13,30,24.16
13,31,24.01
14,0,23.58
14,1,23.73
14,2,23.23
14,3,23.06
14,4,23.01
14,5,23.38
14,6,23.30
14,7,23.01
14,8,22.81
14,9,23.24
14,10,22.87
14,11,23.21
14,12,22.86
14,13,23.18
14,14,23.03
14,15,23.10
14,16,22.89
14,17,22.98
14,18,22.96
14,19,23.15
14,20,22.67
14,21,22.98
14,22,23.02
14,23,23.14
14,24,23.11
14,25,23.22
14,26,23.48
14,27,23.60
14,28,23.27
14,29,23.98
14,30,23.74
14,31,23.73
15,0,23.58
15,1,23.57
15,2,22.79
15,3,23.14
15,4,23.16
15,5,23.15
15,6,23.13
15,7,23.08
15,8,23.13
15,9,23.36
15,10,22.95
15,11,23.10
15,12,22.80
15,13,23.24
15,14,23.27
15,15,22.89
15,16,23.06
15,17,22.97
15,18,22.94
15,19,22.53
15,20,22.70
15,21,22.77
15,22,23.04
15,23,23.12
15,24,23.22
15,25,23.37
15,26,23.29
15,27,23.46
15,28,23.41
15,29,23.83
15,30,23.50
15,31,24.07
16,0,23.58
16,1,23.62
16,2,23.48
16,3,23.09
16,4,22.66
16,5,23.25
16,6,22.99
16,7,23.35
16,8,22.91
16,9,23.33
16,10,23.11
16,11,23.17
16,12,22.80
16,13,23.05
16,14,23.25
16,15,23.32
16,16,22.76
16,17,23.12
16,18,23.11
16,19,23.19
16,20,22.74
16,21,23.19
16,22,22.95
16,23,23.19
16,24,22.76
16,25,23.04
16,26,23.46
16,27,23.41
16,28,23.62
16,29,23.55
16,30,24.05
16,31,23.54
17,0,23.95
17,1,23.37
17,2,23.59
17,3,23.00
17,4,23.45
17,5,23.39
17,6,23.30
17,7,23.12
17,8,22.82
17,9,23.16
17,10,23.09
17,11,22.84
17,12,23.24
17,13,23.07
17,14,23.00
17,15,23.12
17,16,23.33
17,17,23.08
17,18,23.13
17,19,23.02
17,20,23.11
17,21,23.02
17,22,22.80
17,23,22.87
17,24,22.91
17,25,23.07
17,26,23.32
17,27,23.23
17,28,23.63
17,29,23.38
17,30,23.33
17,31,24.02
18,0,23.49
18,1,23.70
18,2,23.50
18,3,23.74
18,4,23.17
18,5,23.54
18,6,23.48
18,7,23.30
18,8,23.19
18,9,23.36
18,10,23.24
18,11,23.44
18,12,23.31
18,13,23.68
18,14,23.71
18,15,23.63
18,16,23.18
18,17,23.41
18,18,23.23
18,19,23.37
18,20,23.10
18,21,23.36
18,22,23.29
18,23,23.39
18,24,22.85
18,25,23.26
18,26,23.57
18,27,23.63
18,28,23.04
18,29,23.48
18,30,23.66
18,31,23.70
19,0,23.90
19,1,23.65
19,2,23.39
19,3,23.68
19,4,23.58
19,5,23.63
19,6,23.32
19,7,23.47
19,8,23.43
19,9,23.63
19,10,23.57
19,11,23.88
19,12,24.11
19,13,23.89
19,14,23.88
19,15,23.60
19,16,24.07
19,17,23.58
19,18,23.44
19,19,22.95
19,20,23.13
19,21,23.26
19,22,23.58
19,23,23.23
19,24,23.07
19,25,23.36
19,26,22.94
19,27,22.79
19,28,23.26
19,29,23.38
19,30,23.40
19,31,24.11
20,0,23.30
20,1,23.92
20,2,23.63
20,3,23.58
20,4,23.21
20,5,23.87
20,6,23.99
20,7,24.21
20,8,23.90
20,9,24.68
20,10,24.44
20,11,24.65
20,12,24.16
20,13,24.25
20,14,24.17
20,15,24.26
20,16,24.21
20,17,24.33
20,18,23.99
20,19,23.70
20,20,23.51
20,21,23.45
20,22,23.44
20,23,23.69
20,24,23.23
20,25,23.41
20,26,23.56
20,27,23.08
20,28,23.12
20,29,23.02
20,30,23.29
20,31,23.23
21,0,23.91
21,1,23.55
21,2,23.67
21,3,23.65
21,4,23.95
21,5,24.02
21,6,24.14
21,7,24.57
21,8,24.63
21,9,24.72
21,10,24.63
21,11,24.51
21,12,24.35
21,13,24.38
21,14,24.09
21,15,23.81
21,16,24.20
21,17,24.03
21,18,24.17
21,19,23.39
21,20,23.33
21,21,23.40
21,22,23.65
21,23,23.52
21,24,23.57
21,25,23.65
21,26,23.61
21,27,23.11
21,28,23.68
21,29,23.62
21,30,23.45
21,31,24.03
22,0,23.61
22,1,24.40
22,2,23.72
22,3,24.64
22,4,24.37
22,5,25.20
22,6,25.10
22,7,25.16
22,8,24.46
22,9,24.53
22,10,24.50
22,11,24.19
22,12,23.73
22,13,23.89
22,14,23.64
22,15,23.57
22,16,23.48
22,17,24.49
22,18,24.29
22,19,23.76
22,20,23.35
22,21,23.40
22,22,23.69
22,23,23.65
22,24,23.27
22,25,23.67
22,26,23.81
22,27,23.90
22,28,23.41
22,29,23.62
22,30,23.62
22,31,23.71
23,0,24.35
23,1,24.41
23,2,24.68
23,3,25.09
23,4,24.73
23,5,25.36
23,6,24.81
23,7,24.52
23,8,24.58
23,9,24.23
23,10,24.17
23,11,23.74
23,12,23.82
23,13,23.89
23,14,23.59
23,15,23.49
23,16,23.50
23,17,23.80
23,18,24.20
23,19,23.60
23,20,23.68
23,21,23.23
23,22,23.53
23,23,23.27
23,24,23.38
23,25,23.37
23,26,23.40
23,27,23.09
23,28,23.57
23,29,23.28
23,30,23.80
23,31,35.11
