Linha,Coluna,Temperatura_C
5,10,23.15
5,11,23.01
5,12,22.82
5,13,23.26
5,14,23.30
5,15,23.16
5,16,22.79
5,17,23.18
5,18,23.27
5,19,23.98
5,20,23.79
5,21,23.69
5,22,23.93
5,23,24.61
5,24,25.18
5,25,26.57
5,26,26.72
5,27,27.10
5,28,27.14
5,29,27.46
5,30,27.56
5,31,23.14
6,0,23.61
6,1,23.89
6,2,23.41
6,3,23.23
6,4,23.16
6,5,23.29
6,6,23.31
6,7,23.47
6,8,23.71
6,9,23.46
6,10,22.92
6,11,23.16
6,12,23.04
6,13,23.26
6,14,23.05
6,15,23.14
6,16,22.86
6,17,23.17
6,18,23.00
6,19,23.47
6,20,23.60
6,21,23.59
6,22,23.40
6,23,23.94
6,24,24.75
6,25,26.23
6,26,26.42
6,27,26.53
6,28,26.36
6,29,27.64
6,30,27.35
6,31,24.09
7,0,23.11
7,1,23.87
7,2,23.73
7,3,23.29
7,4,23.34
7,5,23.02
7,6,23.14
7,7,23.51
7,8,23.43
7,9,23.21
7,10,23.27
7,11,23.16
7,12,23.15
7,13,23.03
7,14,23.12
7,15,22.95
7,16,23.15
7,17,22.96
7,18,22.93
7,19,23.34
7,20,23.31
7,21,23.49
7,22,23.55
7,23,23.64
7,24,24.22
7,25,25.95
7,26,26.22
7,27,26.40
7,28,27.02
7,29,27.04
7,30,27.39
7,31,23.30
8,0,23.67
8,1,23.36
8,2,23.05
8,3,22.98
8,4,23.05
8,5,23.40
8,6,22.93
8,7,23.15
8,8,23.03
8,9,23.22
8,10,22.97
8,11,23.14
8,12,23.04
8,13,22.97
8,14,23.16
8,15,23.01
8,16,23.10
8,17,22.98
8,18,22.76
8,19,23.04
8,20,23.19
8,21,23.64
8,22,23.51
8,23,23.48
8,24,23.68
8,25,25.65
8,26,26.07
8,27,26.38
8,28,26.68
8,29,27.17
8,30,26.74
8,31,23.32
9,0,23.15
9,1,23.41
9,2,23.08
9,3,23.31
9,4,22.92
9,5,22.84
9,6,23.10
9,7,23.12
9,8,22.85
9,9,23.11
9,10,23.03
9,11,23.06
9,12,23.09
9,13,23.21
9,14,23.40
9,15,23.22
9,16,22.88
9,17,22.98
9,18,22.94
9,19,23.02
9,20,23.08
9,21,23.28
9,22,23.29
9,23,23.34
9,24,23.68
9,25,25.10
9,26,26.24
9,27,26.45
9,28,26.37
9,29,26.75
9,30,27.31
9,31,23.65
10,0,22.70
10,1,23.54
10,2,22.97
10,3,23.22
10,4,23.25
10,5,23.27
10,6,22.92
10,7,22.93
10,8,22.96
10,9,23.07
10,10,22.84
10,11,23.34
10,12,23.08
10,13,23.26
10,14,23.16
10,15,23.10
10,16,23.03
10,17,23.00
10,18,22.85
10,19,22.93
10,20,22.99
10,21,23.37
10,22,22.99
10,23,23.20
10,24,23.46
10,25,24.65
10,26,24.83
10,27,25.15
10,28,25.23
10,29,26.47
10,30,26.04
10,31,23.58
11,0,23.41
11,1,23.28
11,2,22.83
11,3,23.11
11,4,22.97
11,5,23.17
11,6,22.92
11,7,22.92
11,8,23.13
11,9,23.18
11,10,23.08
11,11,23.00
11,12,23.14
11,13,23.07
11,14,23.08
11,15,23.23
11,16,22.97
11,17,22.95
11,18,23.18
11,19,22.97
11,20,23.01
11,21,23.26
11,22,23.33
11,23,23.27
11,24,23.50
11,25,23.82
11,26,24.23
11,27,23.61
11,28,23.94
11,29,24.46
11,30,25.11
11,31,23.74
12,0,23.56
12,1,23.06
12,2,22.87
12,3,23.11
12,4,23.18
12,5,23.03
12,6,23.19
12,7,23.29
12,8,23.03
12,9,23.35
12,10,23.07
12,11,22.94
12,12,23.05
12,13,23.35
12,14,23.23
12,15,22.92
12,16,23.02
12,17,23.08
12,18,23.03
12,19,22.96
12,20,23.03
12,21,23.12
12,22,23.12
12,23,23.17
12,24,23.43
12,25,23.53
12,26,23.24
12,27,23.39
12,28,23.83
12,29,23.94
12,30,23.77
12,31,23.78
13,0,23.57
13,1,23.50
13,2,22.93
13,3,22.99
13,4,23.07
13,5,23.09
13,6,23.31
13,7,23.07
13,8,22.81
13,9,23.12
13,10,23.21
13,11,23.18
13,12,23.15
13,13,23.03
13,14,23.12
13,15,23.18
13,16,22.82
13,17,22.92
13,18,22.99
13,19,22.78
13,20,22.77
13,21,23.12
13,22,23.57
13,23,23.15
13,24,23.14
13,25,23.44
13,26,23.75
13,27,23.88
13,28,23.13
13,29,23.85
13,30,23.95
13,31,23.81
14,0,23.79
14,1,23.50
14,2,22.72
14,3,23.05
14,4,23.21
14,5,22.91
14,6,23.23
14,7,23.16
14,8,23.11
14,9,22.97
14,10,22.96
14,11,23.03
14,12,23.01
14,13,23.27
14,14,22.73
14,15,23.00
14,16,22.94
14,17,23.06
14,18,22.94
14,19,22.78
14,20,22.93
14,21,23.22
14,22,22.95
14,23,23.20
14,24,23.38
14,25,23.58
14,26,23.34
14,27,23.37
14,28,23.42
14,29,23.77
14,30,23.83
14,31,23.66
15,0,23.37
15,1,23.46
15,2,22.96
15,3,23.12
15,4,22.92
15,5,23.32
15,6,23.40
15,7,23.20
15,8,23.07
15,9,22.88
15,10,23.24
15,11,23.07
15,12,22.98
15,13,22.94
15,14,23.09
15,15,23.04
15,16,23.04
15,17,22.94
15,18,23.13
15,19,22.80
15,20,22.81
15,21,23.09
15,22,23.19
15,23,22.84
15,24,23.08
15,25,23.59
15,26,23.40
15,27,23.61
15,28,23.46
15,29,23.91
15,30,23.77
15,31,23.71
16,0,23.51
16,1,23.39
16,2,23.23
16,3,23.11
16,4,23.25
16,5,23.12
16,6,22.83
16,7,23.10
16,8,23.13
16,9,23.26
16,10,22.93
16,11,23.00
16,12,22.78
16,13,23.05
16,14,22.96
16,15,23.05
16,16,22.65
16,17,23.04
16,18,23.10
16,19,22.93
16,20,22.84
16,21,23.03
16,22,22.99
16,23,22.94
16,24,23.15
16,25,23.30
16,26,23.20
16,27,23.31
16,28,23.52
16,29,23.66
16,30,23.83
16,31,23.79
17,0,23.59
17,1,23.56
17,2,23.37
17,3,23.37
17,4,22.97
17,5,23.24
17,6,22.94
17,7,22.95
17,8,23.17
17,9,23.36
17,10,23.12
17,11,23.21
17,12,22.88
17,13,23.05
17,14,23.18
17,15,23.20
17,16,23.15
17,17,22.98
17,18,23.05
17,19,23.22
17,20,23.13
17,21,23.05
17,22,23.08
17,23,22.93
17,24,22.89
17,25,23.06
17,26,23.33
17,27,23.25
17,28,22.99
17,29,23.48
17,30,23.61
17,31,23.66
18,0,23.43
18,1,23.92
18,2,23.54
18,3,23.51
18,4,23.04
18,5,23.30
18,6,23.45
18,7,23.16
18,8,23.13
18,9,23.40
18,10,23.26
18,11,23.46
18,12,23.41
18,13,23.42
18,14,23.52
18,15,23.27
18,16,23.37
18,17,23.05
18,18,23.34
18,19,23.21
18,20,23.33
18,21,23.32
18,22,23.01
18,23,23.15
18,24,23.17
18,25,23.41
18,26,22.92
18,27,23.27
18,28,23.54
18,29,23.78
18,30,23.27
18,31,24.32
19,0,23.54
19,1,23.57
19,2,23.46
19,3,23.42
19,4,22.96
19,5,23.48
19,6,23.43
19,7,23.52
19,8,23.39
19,9,23.46
19,10,23.51
19,11,23.98
19,12,23.66
19,13,23.90
19,14,23.81
19,15,23.70
19,16,23.61
19,17,23.79
19,18,23.27
19,19,23.49
19,20,23.49
19,21,23.42
19,22,23.33
19,23,23.07
19,24,23.30
19,25,23.50
19,26,22.98
19,27,23.27
19,28,23.19
19,29,23.50
19,30,23.38
19,31,23.39
20,0,23.09
20,1,23.87
20,2,23.39
20,3,23.49
20,4,22.96
20,5,24.02
20,6,23.98
20,7,23.85
20,8,23.97
20,9,24.54
20,10,24.17
20,11,24.39
20,12,24.49
20,13,24.29
20,14,24.19
20,15,24.20
20,16,24.13
20,17,24.28
20,18,23.82
20,19,23.55
20,20,23.24
20,21,23.56
20,22,23.41
20,23,23.45
20,24,23.71
20,25,23.73
20,26,23.17
20,27,23.32
20,28,23.04
20,29,23.55
20,30,23.62
20,31,24.28
21,0,23.37
21,1,23.64
21,2,23.61
21,3,23.54
21,4,23.59
21,5,24.14
21,6,24.03
21,7,24.53
21,8,24.38
21,9,24.55
21,10,24.27
21,11,24.44
21,12,24.30
21,13,24.00
21,14,24.04
21,15,23.94
21,16,23.74
21,17,24.07
21,18,24.12
21,19,23.78
21,20,23.30
21,21,23.48
21,22,23.64
21,23,23.51
21,24,23.20
21,25,23.27
21,26,23.38
21,27,23.34
21,28,23.15
21,29,23.05
21,30,23.46
21,31,23.47
22,0,24.16
22,1,23.87
22,2,23.67
22,3,24.13
22,4,24.27
22,5,24.84
22,6,24.72
22,7,24.80
22,8,24.33
22,9,24.64
22,10,24.24
22,11,23.94
22,12,23.80
22,13,23.87
22,14,23.70
22,15,23.65
22,16,23.65
22,17,23.91
22,18,24.02
22,19,23.51
22,20,23.45
22,21,23.80
22,22,23.68
22,23,23.56
22,24,23.56
22,25,24.05
22,26,23.42
22,27,23.53
22,28,23.35
22,29,23.83
22,30,23.82
22,31,23.72
23,0,23.80
23,1,24.37
23,2,24.31
23,3,24.56
23,4,24.80
23,5,24.98
23,6,24.99
23,7,24.89
23,8,24.10
23,9,24.33
23,10,24.05
23,11,23.48
23,12,23.68
23,13,23.50
23,14,23.68
23,15,23.68
23,16,23.59
23,17,23.88
23,18,24.19
23,19,24.05
23,20,23.56
23,21,23.62
23,22,23.56
23,23,23.42
23,24,23.16
23,25,23.29
23,26,23.65
23,27,23.38
23,28,23.03
23,29,23.28
23,30,23.44
23,31,34.77
