Linha,Coluna,Temperatura_C
4,12,24.97
4,13,25.01
4,14,25.45
4,15,24.97
4,16,25.38
4,17,25.16
4,18,25.54
4,19,25.24
4,20,25.03
4,21,24.97
4,22,25.15
4,23,24.86
4,24,25.08
4,25,24.62
4,26,24.65
4,27,24.73
4,28,24.86
4,29,24.17
4,30,24.81
4,31,24.52
5,0,24.46
5,1,24.93
5,2,24.29
5,3,24.69
5,4,24.59
5,5,24.78
5,6,24.69
5,7,24.70
5,8,24.67
5,9,24.95
5,10,24.64
5,11,25.00
5,12,24.98
5,13,25.39
5,14,25.29
5,15,25.92
5,16,25.40
5,17,25.90
5,18,25.35
5,19,25.28
5,20,24.96
5,21,25.10
5,22,24.95
5,23,24.98
5,24,24.51
5,25,24.82
5,26,24.58
5,27,25.07
5,28,24.45
5,29,24.71
5,30,24.50
5,31,25.18
6,0,24.79
6,1,24.29
6,2,24.62
6,3,24.58
6,4,24.68
6,5,24.21
6,6,24.87
6,7,24.87
6,8,24.92
6,9,24.81
6,10,24.94
6,11,24.67
6,12,25.54
6,13,25.65
6,14,27.53
6,15,28.08
6,16,28.17
6,17,27.11
6,18,26.23
6,19,25.58
6,20,25.50
6,21,25.15
6,22,25.33
6,23,24.85
6,24,25.24
6,25,24.67
6,26,24.83
6,27,25.00
6,28,24.82
6,29,24.64
6,30,24.98
6,31,25.14
7,0,24.75
7,1,25.00
7,2,24.46
7,3,24.42
7,4,24.47
7,5,24.84
7,6,24.45
7,7,24.90
7,8,24.83
7,9,25.13
7,10,24.54
7,11,25.28
7,12,25.48
7,13,26.27
7,14,29.18
7,15,30.33
7,16,29.41
7,17,28.92
7,18,26.89
7,19,26.25
7,20,25.33
7,21,25.42
7,22,24.87
7,23,25.08
7,24,24.93
7,25,25.03
7,26,24.69
7,27,24.67
7,28,24.47
7,29,25.15
7,30,24.92
7,31,24.83
8,0,24.87
8,1,24.32
8,2,24.49
8,3,24.31
8,4,24.84
8,5,24.29
8,6,25.00
8,7,24.72
8,8,25.25
8,9,24.68
8,10,25.03
8,11,24.81
8,12,25.83
8,13,26.74
8,14,32.35
8,15,32.52
8,16,31.99
8,17,31.26
8,18,29.54
8,19,27.82
8,20,25.57
8,21,25.03
8,22,25.21
8,23,25.00
8,24,25.16
8,25,24.84
8,26,24.95
8,27,24.61
8,28,24.92
8,29,24.23
8,30,24.97
8,31,24.77
9,0,24.28
9,1,24.35
9,2,24.53
9,3,24.57
9,4,24.41
9,5,24.72
9,6,24.63
9,7,25.19
9,8,24.67
9,9,25.18
9,10,24.98
9,11,25.24
9,12,25.88
9,13,27.27
9,14,31.65
9,15,31.56
9,16,30.25
9,17,31.30
9,18,29.94
9,19,28.82
9,20,25.31
9,21,25.46
9,22,25.01
9,23,25.17
9,24,24.99
9,25,25.25
9,26,24.63
9,27,25.15
9,28,24.61
9,29,25.00
9,30,24.29
9,31,24.83
10,0,24.72
10,1,24.55
10,2,24.90
10,3,24.06
10,4,24.45
10,5,24.36
10,6,24.84
10,7,24.56
10,8,24.96
10,9,24.95
10,10,25.12
10,11,24.90
10,12,26.21
10,13,26.95
10,14,31.73
10,15,31.81
10,16,31.29
10,17,31.64
10,18,31.90
10,19,30.32
10,20,25.66
10,21,25.25
10,22,25.40
10,23,24.74
10,24,24.94
10,25,24.78
10,26,25.26
10,27,24.86
10,28,25.15
10,29,24.72
10,30,25.05
10,31,24.79
11,0,24.37
11,1,24.43
11,2,24.23
11,3,24.81
11,4,24.09
11,5,24.64
11,6,24.82
11,7,24.87
11,8,24.62
11,9,24.82
11,10,24.90
11,11,25.13
11,12,26.02
11,13,27.86
11,14,32.37
11,15,32.98
11,16,32.70
11,17,32.82
11,18,32.00
11,19,30.51
11,20,25.74
11,21,25.36
11,22,25.06
11,23,25.26
11,24,24.88
11,25,25.23
11,26,24.88
11,27,25.08
11,28,24.54
11,29,24.86
11,30,24.45
11,31,24.90
12,0,24.63
12,1,24.63
12,2,24.79
12,3,24.33
12,4,24.66
12,5,24.36
12,6,24.88
12,7,24.70
12,8,25.10
12,9,24.33
12,10,25.15
12,11,24.76
12,12,25.81
12,13,26.88
12,14,32.63
12,15,32.79
12,16,33.19
12,17,32.55
12,18,31.32
12,19,28.47
12,20,26.12
12,21,25.60
12,22,25.70
12,23,25.03
12,24,25.09
12,25,25.04
12,26,25.09
12,27,24.95
12,28,24.95
12,29,24.38
12,30,24.82
12,31,24.69
13,0,24.39
13,1,24.72
13,2,24.69
13,3,24.23
13,4,24.41
13,5,24.35
13,6,24.28
13,7,24.92
13,8,24.66
13,9,24.69
13,10,24.61
13,11,25.00
13,12,25.32
13,13,26.82
13,14,32.06
13,15,33.05
13,16,32.76
13,17,32.86
13,18,30.57
13,19,28.61
13,20,26.19
13,21,26.60
13,22,25.57
13,23,25.48
13,24,24.74
13,25,25.07
13,26,24.86
13,27,25.32
13,28,24.67
13,29,24.59
13,30,24.59
13,31,24.98
14,0,24.85
14,1,23.96
14,2,24.85
14,3,24.45
14,4,24.62
14,5,24.41
14,6,25.02
14,7,24.75
14,8,25.01
14,9,24.51
14,10,25.08
14,11,25.29
14,12,26.93
14,13,27.36
14,14,31.61
14,15,32.37
14,16,33.26
14,17,32.65
14,18,32.34
14,19,30.86
14,20,27.86
14,21,26.81
14,22,26.02
14,23,25.28
14,24,25.46
14,25,24.83
14,26,25.26
14,27,25.02
14,28,24.95
14,29,24.38
14,30,25.57
14,31,24.92
15,0,24.72
15,1,24.81
15,2,24.54
15,3,24.67
15,4,24.57
15,5,24.69
15,6,24.75
15,7,25.02
15,8,24.64
15,9,24.86
15,10,25.26
15,11,26.50
15,12,28.60
15,13,29.58
15,14,31.50
15,15,32.37
15,16,32.67
15,17,32.94
15,18,32.23
15,19,31.36
15,20,28.50
15,21,28.26
15,22,26.17
15,23,25.64
15,24,25.11
15,25,25.40
15,26,24.56
15,27,25.43
15,28,24.93
15,29,25.18
15,30,24.66
15,31,24.98
16,0,25.55
16,1,25.23
16,2,25.47
16,3,25.02
16,4,25.59
16,5,25.09
16,6,25.64
16,7,25.29
16,8,25.65
16,9,25.14
16,10,27.21
16,11,28.26
16,12,30.51
16,13,30.00
16,14,31.50
16,15,31.72
16,16,32.70
16,17,32.35
16,18,31.39
16,19,30.95
16,20,30.20
16,21,29.56
16,22,29.41
16,23,27.84
16,24,25.69
16,25,25.16
16,26,25.27
16,27,25.08
16,28,25.04
16,29,24.64
16,30,24.88
16,31,25.08
17,0,25.66
17,1,25.40
17,2,25.65
17,3,25.41
17,4,25.00
17,5,25.64
17,6,25.31
17,7,25.41
17,8,25.50
17,9,25.70
17,10,27.12
17,11,28.49
17,12,29.80
17,13,30.27
17,14,30.77
17,15,31.21
17,16,31.88
17,17,31.91
17,18,30.68
17,19,30.40
17,20,29.90
17,21,30.11
17,22,29.74
17,23,29.00
17,24,26.02
17,25,25.67
17,26,25.28
17,27,25.08
17,28,24.45
17,29,25.06
17,30,25.05
17,31,25.13
18,0,26.05
18,1,24.57
18,2,25.20
18,3,24.40
18,4,25.28
18,5,24.45
18,6,25.31
18,7,24.63
18,8,25.53
18,9,25.58
18,10,27.96
18,11,27.80
18,12,28.48
18,13,28.75
18,14,30.77
18,15,30.35
18,16,30.22
18,17,30.21
18,18,30.67
18,19,30.01
18,20,30.07
18,21,29.85
18,22,30.10
18,23,29.75
18,24,26.89
18,25,25.76
18,26,25.69
18,27,25.03
18,28,24.95
18,29,24.71
18,30,25.37
18,31,24.93
19,0,25.77
19,1,25.41
19,2,24.87
19,3,24.99
19,4,24.46
19,5,24.85
19,6,24.90
19,7,25.19
19,8,25.37
19,9,26.06
19,10,28.33
19,11,28.58
19,12,27.90
19,13,28.52
19,14,30.13
19,15,30.47
19,16,29.90
19,17,30.56
19,18,30.59
19,19,30.25
19,20,29.85
19,21,29.73
19,22,29.64
19,23,29.93
19,24,26.75
19,25,26.25
19,26,25.29
19,27,25.49
19,28,24.41
19,29,24.92
19,30,24.97
19,31,25.31
20,0,26.30
20,1,24.64
20,2,25.67
20,3,25.03
20,4,25.10
20,5,24.46
20,6,25.27
20,7,24.74
20,8,26.58
20,9,27.19
20,10,29.60
20,11,29.17
20,12,28.93
20,13,28.38
20,14,28.89
20,15,29.28
20,16,30.44
20,17,30.61
20,18,30.89
20,19,30.02
20,20,30.48
20,21,29.98
20,22,30.40
20,23,29.81
20,24,27.47
20,25,25.93
20,26,25.34
20,27,24.97
20,28,25.39
20,29,24.91
20,30,25.39
20,31,25.21
21,0,25.83
21,1,25.70
21,2,25.32
21,3,25.66
21,4,24.77
21,5,25.05
21,6,25.02
21,7,25.39
21,8,27.29
21,9,28.95
21,10,29.58
21,11,29.48
21,12,29.15
21,13,28.98
21,14,28.36
21,15,28.75
21,16,30.01
21,17,30.77
21,18,30.30
21,19,30.04
21,20,30.10
21,21,30.35
21,22,30.00
21,23,30.15
21,24,27.46
21,25,26.32
21,26,25.46
21,27,25.59
21,28,24.71
21,29,25.13
21,30,25.14
21,31,25.17
22,0,25.85
22,1,25.45
22,2,26.16
22,3,25.31
22,4,26.26
22,5,25.43
22,6,27.09
22,7,27.66
22,8,30.47
22,9,30.68
22,10,29.97
22,11,28.21
22,12,29.52
22,13,29.41
22,14,28.78
22,15,27.79
22,16,29.75
22,17,30.08
22,18,30.77
22,19,30.35
22,20,30.47
22,21,30.07
22,22,30.77
22,23,30.43
22,24,27.98
22,25,26.23
22,26,26.05
22,27,25.66
22,28,25.27
22,29,25.00
22,30,25.42
22,31,25.15
23,0,25.84
23,1,26.50
23,2,26.01
23,3,26.54
23,4,27.90
23,5,28.30
23,6,28.70
23,7,30.18
23,8,30.42
23,9,30.64
23,10,28.24
23,11,27.49
23,12,28.29
23,13,29.17
23,14,28.29
23,15,28.18
23,16,28.92
23,17,29.83
23,18,30.01
23,19,30.50
23,20,29.85
23,21,30.39
23,22,30.44
23,23,30.31
23,24,27.76
23,25,26.75
23,26,25.18
23,27,25.56
23,28,25.00
23,29,25.47
23,30,25.32
23,31,25.47
