Linha,Coluna,Temperatura_C
4,10,23.07
4,11,23.06
4,12,22.83
4,13,23.17
4,14,22.91
4,15,22.78
4,16,22.70
4,17,23.32
4,18,23.21
4,19,23.93
4,20,23.55
4,21,24.00
4,22,23.93
4,23,25.10
4,24,25.27
4,25,26.07
4,26,26.58
4,27,26.89
4,28,27.01
4,29,27.61
4,30,27.73
4,31,23.47
5,0,23.52
5,1,23.58
5,2,23.40
5,3,23.11
5,4,23.21
5,5,23.09
5,6,22.85
5,7,23.06
5,8,23.18
5,9,22.91
5,10,23.17
5,11,22.93
5,12,23.14
5,13,22.98
5,14,23.01
5,15,23.08
5,16,22.90
5,17,23.10
5,18,23.29
5,19,23.48
5,20,23.71
5,21,23.60
5,22,24.07
5,23,24.65
5,24,25.34
5,25,25.96
5,26,26.63
5,27,26.88
5,28,26.91
5,29,27.21
5,30,27.30
5,31,23.22
6,0,23.04
6,1,23.20
6,2,23.19
6,3,22.88
6,4,22.82
6,5,23.08
6,6,23.23
6,7,23.49
6,8,23.53
6,9,23.17
6,10,23.04
6,11,23.07
6,12,23.06
6,13,23.08
6,14,22.97
6,15,23.25
6,16,22.88
6,17,22.79
6,18,22.92
6,19,23.28
6,20,23.42
6,21,23.40
6,22,23.54
6,23,23.97
6,24,24.44
6,25,26.14
6,26,26.59
6,27,26.86
6,28,26.71
6,29,27.23
6,30,27.26
6,31,23.18
7,0,23.18
7,1,23.21
7,2,23.22
7,3,22.95
7,4,23.01
7,5,23.29
7,6,22.82
7,7,23.54
7,8,23.55
7,9,23.33
7,10,23.28
7,11,23.08
7,12,23.15
7,13,23.04
7,14,23.13
7,15,22.87
7,16,23.15
7,17,22.69
7,18,22.94
7,19,23.06
7,20,23.62
7,21,23.30
7,22,23.35
7,23,23.79
7,24,24.13
7,25,25.87
7,26,26.13
7,27,26.46
7,28,26.79
7,29,27.12
7,30,27.14
7,31,23.69
8,0,23.13
8,1,23.27
8,2,22.97
8,3,22.89
8,4,22.97
8,5,23.32
8,6,22.85
8,7,23.07
8,8,22.75
8,9,23.03
8,10,22.89
8,11,22.96
8,12,23.05
8,13,22.97
8,14,23.08
8,15,22.92
8,16,22.93
8,17,22.89
8,18,22.77
8,19,23.05
8,20,22.82
8,21,23.35
8,22,23.22
8,23,23.50
8,24,23.83
8,25,25.68
8,26,25.99
8,27,26.69
8,28,26.60
8,29,26.93
8,30,27.14
8,31,23.08
9,0,23.52
9,1,23.47
9,2,23.13
9,3,22.86
9,4,23.07
9,5,22.98
9,6,23.34
9,7,22.83
9,8,23.17
9,9,23.03
9,10,23.04
9,11,22.79
9,12,23.09
9,13,23.13
9,14,23.13
9,15,22.96
9,16,23.06
9,17,23.08
9,18,22.85
9,19,22.94
9,20,23.18
9,21,23.20
9,22,23.10
9,23,23.26
9,24,23.70
9,25,25.37
9,26,25.79
9,27,26.63
9,28,26.41
9,29,26.82
9,30,26.90
9,31,23.41
10,0,23.23
10,1,23.32
10,2,22.89
10,3,23.25
10,4,22.93
10,5,23.07
10,6,23.05
10,7,22.84
10,8,22.68
10,9,22.99
10,10,22.94
10,11,23.25
10,12,22.82
10,13,23.08
10,14,23.08
10,15,23.10
10,16,22.77
10,17,22.83
10,18,22.68
10,19,23.12
10,20,22.91
10,21,23.08
10,22,23.42
10,23,23.33
10,24,23.38
10,25,24.57
10,26,24.75
10,27,25.19
10,28,25.28
10,29,25.76
10,30,25.65
10,31,23.35
11,0,23.02
11,1,23.20
11,2,23.28
11,3,23.03
11,4,23.24
11,5,22.87
11,6,23.05
11,7,22.94
11,8,23.04
11,9,23.10
11,10,23.18
11,11,23.01
11,12,23.06
11,13,23.25
11,14,22.82
11,15,22.98
11,16,22.97
11,17,23.05
11,18,22.74
11,19,22.98
11,20,22.93
11,21,23.08
11,22,23.14
11,23,23.08
11,24,23.20
11,25,23.38
11,26,23.90
11,27,23.92
11,28,24.25
11,29,24.68
11,30,24.71
11,31,23.35
12,0,23.18
12,1,23.10
12,2,22.66
12,3,22.67
12,4,22.98
12,5,23.16
12,6,23.11
12,7,22.91
12,8,22.75
12,9,23.26
12,10,23.09
12,11,23.12
12,12,22.89
12,13,22.92
12,14,22.98
12,15,23.18
12,16,22.93
12,17,22.90
12,18,22.86
12,19,22.88
12,20,22.85
12,21,23.03
12,22,23.24
12,23,23.29
12,24,22.93
12,25,23.32
12,26,23.41
12,27,23.56
12,28,23.34
12,29,23.85
12,30,23.53
12,31,23.40
13,0,23.93
13,1,23.02
13,2,22.97
13,3,22.79
13,4,22.98
13,5,23.33
13,6,22.80
13,7,23.09
13,8,23.11
13,9,23.04
13,10,23.12
13,11,23.01
13,12,23.24
13,13,22.94
13,14,23.03
13,15,22.84
13,16,23.08
13,17,22.67
13,18,22.90
13,19,22.97
13,20,22.86
13,21,22.84
13,22,23.09
13,23,22.86
13,24,22.84
13,25,23.36
13,26,23.54
13,27,23.15
13,28,23.45
13,29,23.92
13,30,24.17
13,31,23.87
14,0,23.71
14,1,23.55
14,2,23.17
14,3,22.97
14,4,22.90
14,5,23.15
14,6,23.15
14,7,23.17
14,8,22.84
14,9,23.26
14,10,23.15
14,11,23.03
14,12,22.67
14,13,23.36
14,14,23.01
14,15,22.92
14,16,22.86
14,17,22.98
14,18,22.86
14,19,22.79
14,20,22.58
14,21,23.03
14,22,22.97
14,23,23.12
14,24,22.97
14,25,23.49
14,26,23.26
14,27,23.15
14,28,23.21
14,29,23.38
14,30,23.75
14,31,23.73
15,0,23.58
15,1,22.97
15,2,23.01
15,3,22.80
15,4,23.07
15,5,23.35
15,6,23.21
15,7,23.02
15,8,22.98
15,9,23.09
15,10,23.06
15,11,23.08
15,12,23.07
15,13,22.95
15,14,23.00
15,15,22.87
15,16,23.04
15,17,22.86
15,18,22.95
15,19,22.53
15,20,22.91
15,21,22.81
15,22,22.90
15,23,22.87
15,24,23.22
15,25,23.03
15,26,23.31
15,27,23.00
15,28,23.50
15,29,23.67
15,30,23.52
15,31,23.94
16,0,23.43
16,1,23.45
16,2,23.02
16,3,23.15
16,4,23.17
16,5,23.14
16,6,23.20
16,7,23.11
16,8,22.75
16,9,23.17
16,10,23.13
16,11,23.10
16,12,23.16
16,13,22.87
16,14,23.15
16,15,23.05
16,16,22.83
16,17,23.13
16,18,22.83
16,19,22.94
16,20,22.75
16,21,22.95
16,22,22.91
16,23,22.85
16,24,22.85
16,25,23.21
16,26,22.87
16,27,23.23
16,28,23.16
16,29,23.41
16,30,23.59
16,31,24.02
17,0,23.50
17,1,23.48
17,2,23.28
17,3,23.04
17,4,23.12
17,5,23.05
17,6,22.97
17,7,23.38
17,8,23.08
17,9,23.19
17,10,23.03
17,11,22.94
17,12,22.98
17,13,22.97
17,14,23.00
17,15,23.02
17,16,22.80
17,17,22.90
17,18,22.78
17,19,22.94
17,20,22.95
17,21,23.17
17,22,22.99
17,23,22.74
17,24,23.03
17,25,22.85
17,26,23.24
17,27,23.03
17,28,22.76
17,29,23.24
17,30,23.52
17,31,23.90
18,0,23.19
18,1,23.40
18,2,23.32
18,3,23.55
18,4,23.21
18,5,23.21
18,6,23.25
18,7,23.39
18,8,22.94
18,9,23.22
18,10,23.18
18,11,23.18
18,12,23.42
18,13,23.33
18,14,23.25
18,15,23.18
18,16,23.28
18,17,23.35
18,18,23.16
18,19,22.82
18,20,23.05
18,21,23.23
18,22,23.48
18,23,23.06
18,24,22.62
18,25,23.19
18,26,23.10
18,27,23.46
18,28,23.16
18,29,23.36
18,30,23.19
18,31,23.73
19,0,23.12
19,1,23.64
19,2,23.51
19,3,23.08
19,4,23.51
19,5,23.16
19,6,23.34
19,7,23.22
19,8,23.09
19,9,23.58
19,10,23.73
19,11,23.80
19,12,23.76
19,13,23.92
19,14,23.81
19,15,23.43
19,16,23.72
19,17,23.51
19,18,23.38
19,19,23.00
19,20,23.51
19,21,23.34
19,22,23.46
19,23,22.88
19,24,23.10
19,25,23.03
19,26,23.03
19,27,23.04
19,28,23.11
19,29,23.08
19,30,23.12
19,31,23.84
20,0,23.35
20,1,23.62
20,2,23.91
20,3,23.40
20,4,23.15
20,5,23.55
20,6,23.78
20,7,24.10
20,8,23.78
20,9,24.66
20,10,24.30
20,11,24.61
20,12,24.40
20,13,24.51
20,14,24.22
20,15,24.21
20,16,24.25
20,17,24.30
20,18,23.84
20,19,23.36
20,20,23.27
20,21,23.35
20,22,23.56
20,23,22.99
20,24,23.01
20,25,22.95
20,26,23.09
20,27,23.08
20,28,22.80
20,29,23.28
20,30,23.36
20,31,23.66
21,0,23.28
21,1,23.87
21,2,23.37
21,3,23.60
21,4,23.64
21,5,24.06
21,6,24.31
21,7,24.34
21,8,24.41
21,9,24.80
21,10,24.73
21,11,24.36
21,12,24.42
21,13,24.22
21,14,23.96
21,15,23.96
21,16,23.96
21,17,24.10
21,18,24.04
21,19,23.25
21,20,23.32
21,21,23.40
21,22,23.43
21,23,23.30
21,24,23.24
21,25,23.19
21,26,23.44
21,27,23.10
21,28,23.06
21,29,23.33
21,30,23.36
21,31,23.77
22,0,23.14
22,1,24.12
22,2,24.08
22,3,24.48
22,4,24.05
22,5,25.16
22,6,25.04
22,7,25.08
22,8,24.73
22,9,24.55
22,10,24.39
22,11,24.08
22,12,23.83
22,13,23.78
22,14,23.62
22,15,23.68
22,16,23.35
22,17,24.16
22,18,23.94
22,19,24.01
22,20,23.60
22,21,23.46
22,22,23.60
22,23,23.34
22,24,23.21
22,25,23.66
22,26,23.49
22,27,23.28
22,28,23.27
22,29,23.35
22,30,23.34
22,31,23.64
23,0,23.90
23,1,24.46
23,2,24.55
23,3,24.62
23,4,24.86
23,5,25.03
23,6,25.04
23,7,24.68
23,8,24.38
23,9,24.25
23,10,24.20
23,11,23.75
23,12,23.48
23,13,23.54
23,14,23.48
23,15,23.37
23,16,23.39
23,17,23.69
23,18,24.10
23,19,23.49
23,20,23.60
23,21,23.15
23,22,23.60
23,23,23.34
23,24,23.88
23,25,23.05
23,26,23.25
23,27,22.96
23,28,23.11
23,29,23.20
23,30,23.54
23,31,34.69
