Linha,Coluna,Temperatura_C
3,30,24.69
3,31,25.08
4,0,24.74
4,1,24.94
4,2,24.82
4,3,24.48
4,4,24.74
4,5,24.69
4,6,24.64
4,7,24.69
4,8,25.14
4,9,24.67
4,10,24.92
4,11,24.90
4,12,25.01
4,13,25.15
4,14,25.48
4,15,25.11
4,16,25.40
4,17,25.08
4,18,25.17
4,19,24.99
4,20,24.98
4,21,24.60
4,22,24.91
4,23,24.87
4,24,24.87
4,25,24.53
4,26,24.63
4,27,24.57
4,28,24.89
4,29,24.49
4,30,24.95
4,31,24.66
5,0,24.53
5,1,24.35
5,2,24.33
5,3,24.73
5,4,24.67
5,5,24.34
5,6,24.63
5,7,24.86
5,8,24.67
5,9,24.93
5,10,24.63
5,11,24.96
5,12,25.02
5,13,25.32
5,14,25.44
5,15,25.56
5,16,25.13
5,17,25.24
5,18,25.32
5,19,25.13
5,20,24.61
5,21,24.75
5,22,24.62
5,23,24.99
5,24,25.02
5,25,24.76
5,26,24.43
5,27,24.79
5,28,24.60
5,29,24.62
5,30,24.61
5,31,24.84
6,0,24.71
6,1,24.45
6,2,24.77
6,3,24.39
6,4,24.74
6,5,24.47
6,6,24.76
6,7,24.63
6,8,25.09
6,9,24.75
6,10,24.87
6,11,25.29
6,12,26.30
6,13,26.67
6,14,27.15
6,15,26.88
6,16,26.21
6,17,25.82
6,18,25.47
6,19,25.22
6,20,25.12
6,21,24.48
6,22,25.29
6,23,24.82
6,24,25.11
6,25,24.78
6,26,25.02
6,27,24.42
6,28,24.96
6,29,24.76
6,30,24.74
6,31,24.72
7,0,24.63
7,1,24.43
7,2,24.62
7,3,24.97
7,4,24.26
7,5,24.52
7,6,24.72
7,7,25.02
7,8,25.01
7,9,24.97
7,10,25.00
7,11,25.78
7,12,27.36
7,13,27.98
7,14,28.49
7,15,28.43
7,16,27.16
7,17,26.67
7,18,25.42
7,19,25.31
7,20,24.87
7,21,25.15
7,22,24.86
7,23,24.95
7,24,24.69
7,25,25.05
7,26,24.90
7,27,24.89
7,28,24.58
7,29,24.46
7,30,24.83
7,31,25.14
8,0,24.45
8,1,24.44
8,2,24.32
8,3,24.25
8,4,24.87
8,5,24.64
8,6,24.87
8,7,25.01
8,8,25.07
8,9,25.29
8,10,25.91
8,11,26.58
8,12,30.51
8,13,31.09
8,14,31.14
8,15,30.53
8,16,29.67
8,17,29.04
8,18,26.61
8,19,25.65
8,20,25.09
8,21,24.94
8,22,25.04
8,23,24.95
8,24,25.02
8,25,24.93
8,26,25.10
8,27,24.91
8,28,24.75
8,29,24.33
8,30,25.02
8,31,24.67
9,0,24.62
9,1,24.39
9,2,24.67
9,3,24.81
9,4,24.56
9,5,24.51
9,6,24.75
9,7,24.84
9,8,24.92
9,9,25.21
9,10,26.07
9,11,27.35
9,12,31.98
9,13,32.35
9,14,31.89
9,15,31.43
9,16,30.31
9,17,29.85
9,18,27.45
9,19,25.88
9,20,25.22
9,21,25.00
9,22,24.88
9,23,24.81
9,24,24.75
9,25,24.58
9,26,25.04
9,27,24.84
9,28,24.30
9,29,24.59
9,30,24.80
9,31,24.63
10,0,24.75
10,1,24.51
10,2,24.59
10,3,24.25
10,4,24.70
10,5,24.69
10,6,25.02
10,7,24.94
10,8,25.17
10,9,25.15
10,10,26.78
10,11,28.46
10,12,32.21
10,13,31.99
10,14,32.07
10,15,32.24
10,16,31.46
10,17,31.11
10,18,28.13
10,19,26.39
10,20,25.35
10,21,25.15
10,22,24.92
10,23,24.88
10,24,25.20
10,25,24.95
10,26,25.04
10,27,24.89
10,28,24.71
10,29,24.53
10,30,25.10
10,31,24.52
11,0,24.69
11,1,24.31
11,2,24.49
11,3,24.51
11,4,24.59
11,5,24.66
11,6,24.72
11,7,24.94
11,8,25.14
11,9,25.12
11,10,26.60
11,11,28.48
11,12,30.74
11,13,29.90
11,14,29.76
11,15,31.03
11,16,31.32
11,17,31.04
11,18,28.66
11,19,26.42
11,20,25.29
11,21,25.26
11,22,24.92
11,23,25.10
11,24,24.95
11,25,24.89
11,26,24.81
11,27,25.14
11,28,24.50
11,29,24.85
11,30,24.65
11,31,25.00
12,0,24.51
12,1,24.43
12,2,24.88
12,3,24.25
12,4,24.66
12,5,24.34
12,6,24.84
12,7,25.27
12,8,25.39
12,9,24.99
12,10,27.02
12,11,28.84
12,12,31.50
12,13,30.74
12,14,30.81
12,15,32.04
12,16,32.64
12,17,32.27
12,18,29.11
12,19,26.82
12,20,25.37
12,21,25.22
12,22,25.13
12,23,25.07
12,24,25.14
12,25,24.78
12,26,24.76
12,27,24.86
12,28,25.54
12,29,24.59
12,30,25.29
12,31,24.88
13,0,24.87
13,1,24.46
13,2,24.68
13,3,24.70
13,4,24.44
13,5,24.59
13,6,24.71
13,7,25.19
13,8,25.09
13,9,25.08
13,10,26.99
13,11,29.49
13,12,32.68
13,13,32.83
13,14,32.60
13,15,32.99
13,16,32.81
13,17,32.57
13,18,28.81
13,19,26.87
13,20,25.65
13,21,25.42
13,22,25.05
13,23,25.32
13,24,24.81
13,25,24.83
13,26,24.79
13,27,24.89
13,28,24.50
13,29,26.17
13,30,25.09
13,31,25.07
14,0,24.74
14,1,24.50
14,2,24.69
14,3,24.77
14,4,24.52
14,5,24.74
14,6,24.99
14,7,25.22
14,8,25.03
14,9,25.00
14,10,27.63
14,11,29.45
14,12,32.78
14,13,32.84
14,14,33.23
14,15,33.04
14,16,32.80
14,17,32.06
14,18,27.96
14,19,27.06
14,20,26.31
14,21,25.81
14,22,25.36
14,23,25.03
14,24,25.10
14,25,24.80
14,26,24.58
14,27,24.82
14,28,25.17
14,29,24.46
14,30,25.16
14,31,24.98
15,0,24.31
15,1,24.56
15,2,24.69
15,3,24.90
15,4,24.62
15,5,24.60
15,6,24.99
15,7,25.09
15,8,24.99
15,9,25.46
15,10,27.88
15,11,30.13
15,12,32.67
15,13,32.85
15,14,32.96
15,15,33.04
15,16,32.72
15,17,32.35
15,18,29.25
15,19,28.07
15,20,26.53
15,21,26.45
15,22,25.56
15,23,25.39
15,24,24.88
15,25,24.96
15,26,24.86
15,27,25.24
15,28,24.76
15,29,25.85
15,30,24.72
15,31,25.25
16,0,25.14
16,1,25.20
16,2,25.19
16,3,25.23
16,4,25.02
16,5,25.45
16,6,25.52
16,7,25.27
16,8,25.97
16,9,26.33
16,10,29.99
16,11,30.73
16,12,32.43
16,13,32.58
16,14,33.15
16,15,33.15
16,16,32.90
16,17,32.31
16,18,31.11
16,19,30.68
16,20,29.73
16,21,29.38
16,22,27.02
16,23,26.18
16,24,25.23
16,25,24.92
16,26,24.96
16,27,24.64
16,28,25.80
16,29,24.74
16,30,25.11
16,31,24.82
17,0,24.94
17,1,25.17
17,2,25.27
17,3,25.54
17,4,25.31
17,5,25.46
17,6,25.59
17,7,25.41
17,8,26.17
17,9,26.82
17,10,29.24
17,11,29.99
17,12,31.48
17,13,32.21
17,14,33.01
17,15,33.15
17,16,32.63
17,17,31.96
17,18,30.96
17,19,30.56
17,20,29.84
17,21,30.21
17,22,28.56
17,23,27.34
17,24,25.15
17,25,25.14
17,26,25.12
17,27,25.17
17,28,24.57
17,29,25.50
17,30,24.98
17,31,25.26
18,0,25.83
18,1,25.20
18,2,25.36
18,3,24.77
18,4,25.23
18,5,24.84
18,6,25.33
18,7,25.31
18,8,27.38
18,9,27.69
18,10,28.57
18,11,28.69
18,12,29.58
18,13,30.10
18,14,32.43
18,15,32.45
18,16,32.13
18,17,31.27
18,18,30.77
18,19,30.49
18,20,30.56
18,21,30.45
18,22,30.26
18,23,29.01
18,24,26.11
18,25,25.42
18,26,25.27
18,27,25.11
18,28,25.79
18,29,24.84
18,30,25.48
18,31,24.52
19,0,25.23
19,1,24.73
19,2,25.09
19,3,24.88
19,4,24.56
19,5,24.94
19,6,25.11
19,7,25.68
19,8,27.70
19,9,28.53
19,10,28.62
19,11,28.73
19,12,28.59
19,13,28.91
19,14,31.19
19,15,31.91
19,16,31.10
19,17,30.75
19,18,30.57
19,19,30.56
19,20,30.20
19,21,30.36
19,22,30.17
19,23,29.82
19,24,25.99
19,25,25.60
19,26,25.03
19,27,25.22
19,28,24.57
19,29,25.70
19,30,24.93
19,31,25.49
20,0,26.12
20,1,25.01
20,2,25.44
20,3,24.58
20,4,24.69
20,5,24.78
20,6,25.72
20,7,26.22
20,8,28.69
20,9,29.10
20,10,29.37
20,11,29.45
20,12,28.68
20,13,28.31
20,14,29.23
20,15,29.52
20,16,30.65
20,17,30.55
20,18,30.65
20,19,30.57
20,20,30.34
20,21,30.35
20,22,30.41
20,23,30.05
20,24,27.04
20,25,26.09
20,26,25.34
20,27,25.09
20,28,26.63
20,29,24.77
20,30,25.38
20,31,25.34
21,0,25.31
21,1,25.53
21,2,25.61
21,3,25.30
21,4,24.79
21,5,24.92
21,6,25.53
21,7,26.46
21,8,28.80
21,9,29.41
21,10,29.83
21,11,29.69
21,12,29.05
21,13,28.75
21,14,28.47
21,15,29.02
21,16,30.38
21,17,30.63
21,18,30.32
21,19,30.33
21,20,29.90
21,21,30.04
21,22,30.18
21,23,30.20
21,24,27.17
21,25,26.41
21,26,25.36
21,27,25.21
21,28,24.16
21,29,25.71
21,30,25.15
21,31,25.58
22,0,25.71
22,1,25.54
22,2,25.97
22,3,25.35
22,4,25.59
22,5,25.39
22,6,26.03
22,7,26.56
22,8,30.06
22,9,29.88
22,10,29.67
22,11,29.48
22,12,29.63
22,13,28.96
22,14,28.67
22,15,28.85
22,16,30.47
22,17,30.67
22,18,30.03
22,19,30.14
22,20,30.70
22,21,30.30
22,22,30.00
22,23,29.65
22,24,28.08
22,25,26.31
22,26,25.67
22,27,25.53
22,28,25.55
22,29,25.22
22,30,25.66
22,31,25.35
23,0,25.36
23,1,25.66
23,2,25.21
23,3,25.57
23,4,25.36
23,5,25.55
23,6,26.24
23,7,26.90
23,8,29.94
23,9,30.27
23,10,28.95
23,11,29.32
23,12,29.48
23,13,29.43
23,14,28.16
23,15,28.55
23,16,30.05
23,17,30.39
23,18,30.10
23,19,30.11
23,20,30.15
23,21,30.36
23,22,30.22
23,23,30.18
23,24,28.42
23,25,26.52
23,26,25.45
23,27,25.68
23,28,24.66
23,29,25.16
23,30,25.22
23,31,25.43
