Linha,Coluna,Temperatura_C
15,13,23.07
15,14,23.03
15,15,23.08
15,16,23.08
15,17,22.89
15,18,22.87
15,19,23.01
15,20,22.91
15,21,22.79
15,22,23.07
15,23,23.13
15,24,22.91
15,25,23.27
15,26,23.31
15,27,24.01
15,28,23.43
15,29,23.38
15,30,23.52
15,31,24.09
16,0,23.29
16,1,23.78
16,2,23.36
16,3,23.12
16,4,23.16
16,5,23.27
16,6,23.23
16,7,23.17
16,8,22.92
16,9,23.44
16,10,23.13
16,11,23.01
16,12,23.08
16,13,23.07
16,14,23.17
16,15,22.89
16,16,23.13
16,17,23.23
16,18,23.13
16,19,23.12
16,20,23.04
16,21,23.11
16,22,23.07
16,23,22.88
16,24,22.88
16,25,23.31
16,26,23.47
16,27,23.43
16,28,23.78
16,29,23.41
16,30,23.91
16,31,23.55
17,0,23.35
17,1,23.53
17,2,23.34
17,3,23.27
17,4,23.10
17,5,23.06
17,6,22.99
17,7,23.04
17,8,22.94
17,9,23.08
17,10,23.11
17,11,23.33
17,12,23.08
17,13,23.18
17,14,22.93
17,15,23.23
17,16,23.27
17,17,23.00
17,18,23.06
17,19,23.42
17,20,23.03
17,21,23.03
17,22,23.25
17,23,23.33
17,24,22.94
17,25,23.21
17,26,23.34
17,27,23.38
17,28,22.95
17,29,23.72
17,30,23.68
17,31,23.88
18,0,23.83
18,1,23.87
18,2,23.37
18,3,23.63
18,4,23.56
18,5,23.45
18,6,23.27
18,7,23.11
18,8,23.31
18,9,23.29
18,10,23.06
18,11,23.36
18,12,23.71
18,13,23.51
18,14,23.73
18,15,23.36
18,16,23.57
18,17,23.23
18,18,23.15
18,19,23.19
18,20,23.12
18,21,23.60
18,22,23.08
18,23,23.19
18,24,22.98
18,25,23.41
18,26,23.06
18,27,23.23
18,28,23.35
18,29,23.50
18,30,23.68
18,31,24.22
19,0,23.44
19,1,23.52
19,2,23.70
19,3,23.56
19,4,23.60
19,5,23.40
19,6,23.34
19,7,23.37
19,8,23.23
19,9,23.55
19,10,23.79
19,11,24.08
19,12,23.94
19,13,24.20
19,14,24.38
19,15,24.19
19,16,23.80
19,17,23.59
19,18,23.46
19,19,23.48
19,20,23.26
19,21,23.39
19,22,23.38
19,23,23.59
19,24,22.85
19,25,23.12
19,26,23.24
19,27,23.53
19,28,22.84
19,29,23.06
19,30,23.77
19,31,23.78
20,0,23.66
20,1,24.09
20,2,23.79
20,3,23.47
20,4,23.63
20,5,24.27
20,6,24.13
20,7,24.35
20,8,24.47
20,9,25.03
20,10,24.88
20,11,24.98
20,12,25.08
20,13,25.28
20,14,24.99
20,15,24.68
20,16,24.83
20,17,24.98
20,18,24.42
20,19,23.40
20,20,23.64
20,21,23.59
20,22,23.57
20,23,23.22
20,24,23.49
20,25,23.57
20,26,23.02
20,27,23.41
20,28,23.29
20,29,23.76
20,30,23.49
20,31,24.15
21,0,23.41
21,1,24.04
21,2,23.54
21,3,24.22
21,4,23.84
21,5,24.29
21,6,24.54
21,7,25.05
21,8,24.88
21,9,25.28
21,10,25.31
21,11,25.36
21,12,24.79
21,13,24.91
21,14,24.32
21,15,24.34
21,16,24.12
21,17,24.57
21,18,24.51
21,19,23.95
21,20,23.35
21,21,23.41
21,22,23.55
21,23,23.41
21,24,23.34
21,25,23.53
21,26,23.35
21,27,23.44
21,28,23.38
21,29,22.92
21,30,23.85
21,31,24.25
22,0,23.82
22,1,24.43
22,2,24.40
22,3,24.80
22,4,24.81
22,5,25.49
22,6,25.38
22,7,25.43
22,8,25.57
22,9,24.90
22,10,24.87
22,11,24.44
22,12,24.08
22,13,24.14
22,14,24.21
22,15,23.59
22,16,23.72
22,17,24.40
22,18,24.42
22,19,23.90
22,20,23.84
22,21,23.68
22,22,23.45
22,23,23.54
22,24,23.55
22,25,23.84
22,26,23.52
22,27,23.59
22,28,23.76
22,29,23.45
22,30,23.24
22,31,24.14
23,0,23.62
23,1,24.43
23,2,24.53
23,3,25.71
23,4,25.04
23,5,25.79
23,6,25.51
23,7,25.29
23,8,24.85
23,9,24.49
23,10,24.55
23,11,23.88
23,12,23.26
23,13,23.79
23,14,23.49
23,15,23.74
23,16,23.41
23,17,23.82
23,18,24.46
23,19,24.09
23,20,23.71
23,21,23.64
23,22,23.82
23,23,23.69
23,24,23.41
23,25,23.69
23,26,23.27
23,27,23.62
23,28,23.09
23,29,23.11
23,30,23.22
23,31,35.13
