Linha,Coluna,Temperatura_C
15,13,23.03
15,14,23.06
15,15,22.85
15,16,23.18
15,17,22.76
15,18,22.92
15,19,22.61
15,20,22.88
15,21,22.91
15,22,22.88
15,23,22.98
15,24,23.21
15,25,23.06
15,26,23.44
15,27,23.43
15,28,23.27
15,29,23.60
15,30,23.59
15,31,23.52
16,0,23.33
16,1,23.48
16,2,23.32
16,3,23.15
16,4,22.69
16,5,23.14
16,6,23.08
16,7,22.99
16,8,22.93
16,9,23.24
16,10,23.02
16,11,23.16
16,12,22.67
16,13,23.02
16,14,23.03
16,15,23.11
16,16,22.98
16,17,22.92
16,18,22.90
16,19,23.00
16,20,22.73
16,21,22.72
16,22,23.01
16,23,22.84
16,24,22.74
16,25,23.22
16,26,23.27
16,27,23.79
16,28,22.92
16,29,23.63
16,30,23.51
16,31,23.63
17,0,23.71
17,1,23.54
17,2,23.45
17,3,23.07
17,4,23.13
17,5,23.42
17,6,23.19
17,7,22.97
17,8,23.06
17,9,23.18
17,10,23.21
17,11,22.93
17,12,23.22
17,13,23.14
17,14,23.15
17,15,23.01
17,16,22.85
17,17,22.89
17,18,23.03
17,19,23.03
17,20,23.12
17,21,22.87
17,22,22.87
17,23,22.97
17,24,22.91
17,25,23.01
17,26,23.14
17,27,23.08
17,28,23.08
17,29,23.65
17,30,23.60
17,31,23.80
18,0,23.09
18,1,23.44
18,2,23.50
18,3,23.31
18,4,22.98
18,5,23.33
18,6,23.26
18,7,23.49
18,8,23.04
18,9,23.30
18,10,22.97
18,11,23.35
18,12,23.02
18,13,23.30
18,14,23.61
18,15,23.24
18,16,23.07
18,17,23.13
18,18,23.15
18,19,23.30
18,20,23.24
18,21,23.44
18,22,23.38
18,23,23.40
18,24,22.75
18,25,23.21
18,26,23.14
18,27,23.07
18,28,23.22
18,29,23.76
18,30,23.12
18,31,23.50
19,0,23.68
19,1,23.42
19,2,23.41
19,3,23.25
19,4,23.53
19,5,23.44
19,6,22.88
19,7,23.12
19,8,23.19
19,9,23.49
19,10,23.71
19,11,23.60
19,12,23.74
19,13,23.82
19,14,23.89
19,15,23.80
19,16,23.31
19,17,23.31
19,18,23.46
19,19,23.20
19,20,23.29
19,21,23.36
19,22,23.46
19,23,23.13
19,24,22.99
19,25,23.21
19,26,22.93
19,27,22.52
19,28,23.31
19,29,23.35
19,30,23.72
19,31,23.57
20,0,23.09
20,1,23.68
20,2,23.67
20,3,23.57
20,4,23.05
20,5,23.82
20,6,23.67
20,7,24.33
20,8,23.66
20,9,24.44
20,10,24.30
20,11,24.60
20,12,24.49
20,13,24.19
20,14,24.21
20,15,24.39
20,16,23.94
20,17,24.39
20,18,23.94
20,19,23.56
20,20,23.26
20,21,23.59
20,22,23.46
20,23,23.62
20,24,23.15
20,25,23.12
20,26,23.14
20,27,23.14
20,28,22.87
20,29,23.54
20,30,23.65
20,31,23.79
21,0,23.37
21,1,23.98
21,2,24.03
21,3,23.66
21,4,23.81
21,5,24.24
21,6,24.21
21,7,24.24
21,8,24.30
21,9,24.61
21,10,24.40
21,11,24.16
21,12,24.31
21,13,24.24
21,14,23.95
21,15,23.66
21,16,24.16
21,17,24.11
21,18,23.93
21,19,23.49
21,20,23.43
21,21,23.44
21,22,23.21
21,23,23.33
21,24,23.39
21,25,23.53
21,26,23.20
21,27,23.18
21,28,23.29
21,29,22.92
21,30,23.47
21,31,23.69
22,0,23.24
22,1,23.52
22,2,23.66
22,3,24.38
22,4,24.23
22,5,24.92
22,6,25.08
22,7,24.85
22,8,24.38
22,9,24.56
22,10,24.29
